# round2:global:R0_P3:s204
# job: {"algorithm": "PPO", "batch_completion_weight": 1500.0, "batch_size": 64, "candidate": "R0", "deadline_bucket_edges": [1, 3, 6, 12, 24], "evaluation_objective": {"batch_completion_weight": 1000.0, "full_dollar_cost_unchanged": true, "service_backlog_weight": 1000.0}, "gae_lambda": 0.95, "gamma": 1.0, "job_fingerprint": "5d33f91d0ef356f3ce82a94999c1ed7c5c53accac01cef55c62e527e43e02e2b", "learning_rate": 0.0003, "learning_rate_schedule": "fixed", "n_epochs": 10, "n_steps": 2048, "net_arch": [128, 128], "normalize_observations": false, "protocol_sha256": "afcdacc992bdf9ba219fab251a2576812e0180aa189da49994056d935b549dda", "region": "global", "seed": 204, "service_backlog_weight": 700.0, "stage": "round2", "subtract_idle_cost": false, "target_kl": null, "timesteps": 301056, "train_scenario": "env/scenarios/global_model_v2_2025.yaml", "urgency_potential_weight": 250.0, "variant": "P3"}
# command: C:\Python314\python.exe train_v3.py --scenario C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\env\scenarios\global_model_v2_2025.yaml --model-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v3_reward_sweep\_tmp\round2_global_R0_P3_s204_4c8f4f9940bc40b19f195aa3ad3cc4c9\model.zip --diagnostics-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v3_reward_sweep\_tmp\round2_global_R0_P3_s204_4c8f4f9940bc40b19f195aa3ad3cc4c9\training.json --timesteps 301056 --seed 204 --lr 0.0003 --lr-schedule fixed --n-steps 2048 --batch-size 64 --n-epochs 10 --gamma 1.0 --gae-lambda 0.95 --net-arch 128 128 --peak-penalty-weight 0.015 --service-backlog-weight 700.0 --batch-completion-weight 1500.0 --reward-scale 0.0001 --urgency-potential-weight 250.0 --deadline-bucket-edges 1 3 6 12 24
# started: 2026-08-06T14:49:22.242444+00:00

Using cpu device
-----------------------------
| time/              |      |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0544      |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.0159     |
|    std                  | 0.966       |
|    value_loss           | 0.226       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 445         |
|    iterations           | 14          |
|    time_elapsed         | 64          |
|    total_timesteps      | 28672       |
| train/                  |             |
|    approx_kl            | 0.019034378 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0748      |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.018      |
|    std                  | 0.963       |
|    value_loss           | 0.363       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 441         |
|    iterations           | 15          |
|    time_elapsed         | 69          |
|    total_timesteps      | 30720       |
| train/                  |             |
|    approx_kl            | 0.009929987 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.813       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.231       |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.0109     |
|    std                  | 0.964       |
|    value_loss           | 1.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 440         |
|    iterations           | 16          |
|    time_elapsed         | 74          |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.014165752 |
|    clip_fraction        | 0.175       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0821      |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.0168     |
|    std                  | 0.96        |
|    value_loss           | 0.357       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -712         |
| time/                   |              |
|    fps                  | 435          |
|    iterations           | 17           |
|    time_elapsed         | 79           |
|    total_timesteps      | 34816        |
| train/                  |              |
|    approx_kl            | 0.0141848335 |
|    clip_fraction        | 0.162        |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.5        |
|    explained_variance   | 0.975        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.102        |
|    n_updates            | 160          |
|    policy_gradient_loss | -0.0179      |
|    std                  | 0.958        |
|    value_loss           | 0.488        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -710        |
| time/                   |             |
|    fps                  | 433         |
|    iterations           | 18          |
|    time_elapsed         | 85          |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.014796913 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.18        |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.0161     |
|    std                  | 0.96        |
|    value_loss           | 0.547       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -710        |
| time/                   |             |
|    fps                  | 431         |
|    iterations           | 19          |
|    time_elapsed         | 90          |
|    total_timesteps      | 38912       |
| train/                  |             |
|    approx_kl            | 0.012068075 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.909       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.38        |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.0143     |
|    std                  | 0.96        |
|    value_loss           | 3.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -710        |
| time/                   |             |
|    fps                  | 430         |
|    iterations           | 20          |
|    time_elapsed         | 95          |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.017945098 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.181       |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.0122     |
|    std                  | 0.96        |
|    value_loss           | 0.553       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -710        |
| time/                   |             |
|    fps                  | 431         |
|    iterations           | 21          |
|    time_elapsed         | 99          |
|    total_timesteps      | 43008       |
| train/                  |             |
|    approx_kl            | 0.013973129 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.204       |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.0106     |
|    std                  | 0.96        |
|    value_loss           | 0.806       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 432         |
|    iterations           | 22          |
|    time_elapsed         | 104         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.016650861 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.28        |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.0132     |
|    std                  | 0.96        |
|    value_loss           | 0.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 432         |
|    iterations           | 23          |
|    time_elapsed         | 108         |
|    total_timesteps      | 47104       |
| train/                  |             |
|    approx_kl            | 0.014894988 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.783       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.33        |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.0112     |
|    std                  | 0.961       |
|    value_loss           | 3.44        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 433         |
|    iterations           | 24          |
|    time_elapsed         | 113         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.019394482 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.273       |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.0155     |
|    std                  | 0.96        |
|    value_loss           | 0.874       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 431         |
|    iterations           | 25          |
|    time_elapsed         | 118         |
|    total_timesteps      | 51200       |
| train/                  |             |
|    approx_kl            | 0.022123486 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.942       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.163       |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.0194     |
|    std                  | 0.964       |
|    value_loss           | 0.604       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 432         |
|    iterations           | 26          |
|    time_elapsed         | 123         |
|    total_timesteps      | 53248       |
| train/                  |             |
|    approx_kl            | 0.018979304 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.373       |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.0158     |
|    std                  | 0.965       |
|    value_loss           | 0.936       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 433         |
|    iterations           | 27          |
|    time_elapsed         | 127         |
|    total_timesteps      | 55296       |
| train/                  |             |
|    approx_kl            | 0.019104943 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.978       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.323       |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.0181     |
|    std                  | 0.962       |
|    value_loss           | 0.881       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 432         |
|    iterations           | 28          |
|    time_elapsed         | 132         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.010861751 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.849       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.18        |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.0138     |
|    std                  | 0.962       |
|    value_loss           | 4.47        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 433         |
|    iterations           | 29          |
|    time_elapsed         | 136         |
|    total_timesteps      | 59392       |
| train/                  |             |
|    approx_kl            | 0.018698718 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.207       |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.0129     |
|    std                  | 0.969       |
|    value_loss           | 0.79        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -712        |
| time/                   |             |
|    fps                  | 434         |
|    iterations           | 30          |
|    time_elapsed         | 141         |
|    total_timesteps      | 61440       |
| train/                  |             |
|    approx_kl            | 0.019171823 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.327       |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.0139     |
|    std                  | 0.969       |
|    value_loss           | 0.803       |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 8.93e+03  |
|    ep_rew_mean          | -711      |
| time/                   |           |
|    fps                  | 432       |
|    iterations           | 31        |
|    time_elapsed         | 146       |
|    total_timesteps      | 63488     |
| train/                  |           |
|    approx_kl            | 0.0167293 |
|    clip_fraction        | 0.23      |
|    clip_range           | 0.2       |
|    entropy_loss         | -16.6     |
|    explained_variance   | 0.973     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.343     |
|    n_updates            | 300       |
|    policy_gradient_loss | -0.0163   |
|    std                  | 0.966     |
|    value_loss           | 0.907     |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -711        |
| time/                   |             |
|    fps                  | 433         |
|    iterations           | 32          |
|    time_elapsed         | 151         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.009539956 |
|    clip_fraction        | 0.14        |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.919       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.6         |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.0131     |
|    std                  | 0.965       |
|    value_loss           | 5.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -711        |
| time/                   |             |
|    fps                  | 433         |
|    iterations           | 33          |
|    time_elapsed         | 155         |
|    total_timesteps      | 67584       |
| train/                  |             |
|    approx_kl            | 0.017256875 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.429       |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.0117     |
|    std                  | 0.967       |
|    value_loss           | 1.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -711        |
| time/                   |             |
|    fps                  | 433         |
|    iterations           | 34          |
|    time_elapsed         | 160         |
|    total_timesteps      | 69632       |
| train/                  |             |
|    approx_kl            | 0.018366892 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.379       |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.0184     |
|    std                  | 0.965       |
|    value_loss           | 1.24        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -709        |
| time/                   |             |
|    fps                  | 434         |
|    iterations           | 35          |
|    time_elapsed         | 165         |
|    total_timesteps      | 71680       |
| train/                  |             |
|    approx_kl            | 0.022964258 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.702       |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.0152     |
|    std                  | 0.966       |
|    value_loss           | 1.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -709        |
| time/                   |             |
|    fps                  | 434         |
|    iterations           | 36          |
|    time_elapsed         | 169         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.011327205 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.857       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.13        |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.0101     |
|    std                  | 0.967       |
|    value_loss           | 5.48        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -709        |
| time/                   |             |
|    fps                  | 434         |
|    iterations           | 37          |
|    time_elapsed         | 174         |
|    total_timesteps      | 75776       |
| train/                  |             |
|    approx_kl            | 0.022365611 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.279       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00823    |
|    std                  | 0.962       |
|    value_loss           | 0.866       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -709        |
| time/                   |             |
|    fps                  | 433         |
|    iterations           | 38          |
|    time_elapsed         | 179         |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.023205677 |
|    clip_fraction        | 0.274       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.264       |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.0149     |
|    std                  | 0.963       |
|    value_loss           | 0.716       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -709       |
| time/                   |            |
|    fps                  | 432        |
|    iterations           | 39         |
|    time_elapsed         | 184        |
|    total_timesteps      | 79872      |
| train/                  |            |
|    approx_kl            | 0.02243647 |
|    clip_fraction        | 0.248      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.6      |
|    explained_variance   | 0.979      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.212      |
|    n_updates            | 380        |
|    policy_gradient_loss | -0.0111    |
|    std                  | 0.962      |
|    value_loss           | 0.609      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -711        |
| time/                   |             |
|    fps                  | 432         |
