# full:global:R0_P3:s202
# job: {"algorithm": "PPO", "batch_completion_weight": 1500.0, "batch_size": 64, "candidate": "R0", "deadline_bucket_edges": [1, 3, 6, 12, 24], "evaluation_objective": {"batch_completion_weight": 1000.0, "full_dollar_cost_unchanged": true, "service_backlog_weight": 1000.0}, "gae_lambda": 0.95, "gamma": 1.0, "job_fingerprint": "9d6dd12c45ab192f155d0a66b13e238b500aeb06d8f4d0a5a570baa87115f89d", "learning_rate": 0.0003, "learning_rate_schedule": "fixed", "n_epochs": 10, "n_steps": 2048, "net_arch": [128, 128], "normalize_observations": false, "protocol_sha256": "afcdacc992bdf9ba219fab251a2576812e0180aa189da49994056d935b549dda", "region": "global", "seed": 202, "service_backlog_weight": 700.0, "stage": "full", "subtract_idle_cost": false, "target_kl": null, "timesteps": 501760, "train_scenario": "env/scenarios/global_model_v2_2025.yaml", "urgency_potential_weight": 250.0, "variant": "P3"}
# command: C:\Python314\python.exe train_v3.py --scenario C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\env\scenarios\global_model_v2_2025.yaml --model-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v3_reward_sweep\_tmp\full_global_R0_P3_s202_9a3f307372b0460090cf860e80377e5d\model.zip --diagnostics-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v3_reward_sweep\_tmp\full_global_R0_P3_s202_9a3f307372b0460090cf860e80377e5d\training.json --timesteps 501760 --seed 202 --lr 0.0003 --lr-schedule fixed --n-steps 2048 --batch-size 64 --n-epochs 10 --gamma 1.0 --gae-lambda 0.95 --net-arch 128 128 --peak-penalty-weight 0.015 --service-backlog-weight 700.0 --batch-completion-weight 1500.0 --reward-scale 0.0001 --urgency-potential-weight 250.0 --deadline-bucket-edges 1 3 6 12 24
# started: 2026-08-06T15:07:55.307509+00:00

Using cpu device
-----------------------------
| time/              |      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.734       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0607      |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.0171     |
|    std                  | 0.976       |
|    value_loss           | 0.797       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -711        |
| time/                   |             |
|    fps                  | 314         |
|    iterations           | 11          |
|    time_elapsed         | 71          |
|    total_timesteps      | 22528       |
| train/                  |             |
|    approx_kl            | 0.014559057 |
|    clip_fraction        | 0.164       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0472      |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.0133     |
|    std                  | 0.973       |
|    value_loss           | 0.237       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -711         |
| time/                   |              |
|    fps                  | 311          |
|    iterations           | 12           |
|    time_elapsed         | 78           |
|    total_timesteps      | 24576        |
| train/                  |              |
|    approx_kl            | 0.0139173595 |
|    clip_fraction        | 0.155        |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.7        |
|    explained_variance   | 0.951        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0486       |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.0146      |
|    std                  | 0.97         |
|    value_loss           | 0.212        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -711         |
| time/                   |              |
|    fps                  | 309          |
|    iterations           | 13           |
|    time_elapsed         | 85           |
|    total_timesteps      | 26624        |
| train/                  |              |
|    approx_kl            | 0.0153834075 |
|    clip_fraction        | 0.188        |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.6        |
|    explained_variance   | 0.975        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0675       |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.0163      |
|    std                  | 0.966        |
|    value_loss           | 0.249        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -710        |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 14          |
|    time_elapsed         | 93          |
|    total_timesteps      | 28672       |
| train/                  |             |
|    approx_kl            | 0.016972702 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0757      |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.014      |
|    std                  | 0.966       |
|    value_loss           | 0.324       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -710         |
| time/                   |              |
|    fps                  | 309          |
|    iterations           | 15           |
|    time_elapsed         | 99           |
|    total_timesteps      | 30720        |
| train/                  |              |
|    approx_kl            | 0.0093960725 |
|    clip_fraction        | 0.118        |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.6        |
|    explained_variance   | 0.813        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.129        |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.0124      |
|    std                  | 0.964        |
|    value_loss           | 1.25         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -710       |
| time/                   |            |
|    fps                  | 309        |
|    iterations           | 16         |
|    time_elapsed         | 105        |
|    total_timesteps      | 32768      |
| train/                  |            |
|    approx_kl            | 0.01652316 |
|    clip_fraction        | 0.165      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.6      |
|    explained_variance   | 0.965      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.11       |
|    n_updates            | 150        |
|    policy_gradient_loss | -0.0146    |
|    std                  | 0.964      |
|    value_loss           | 0.398      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -710        |
| time/                   |             |
|    fps                  | 307         |
|    iterations           | 17          |
|    time_elapsed         | 113         |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.014700534 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.13        |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.0134     |
|    std                  | 0.964       |
|    value_loss           | 0.461       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -706        |
| time/                   |             |
|    fps                  | 307         |
|    iterations           | 18          |
|    time_elapsed         | 119         |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.014399267 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.252       |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.0164     |
|    std                  | 0.964       |
|    value_loss           | 0.534       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -706        |
| time/                   |             |
|    fps                  | 309         |
|    iterations           | 19          |
|    time_elapsed         | 125         |
|    total_timesteps      | 38912       |
| train/                  |             |
|    approx_kl            | 0.013199555 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.902       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.415       |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.0193     |
|    std                  | 0.963       |
|    value_loss           | 1.87        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -706        |
| time/                   |             |
|    fps                  | 309         |
|    iterations           | 20          |
|    time_elapsed         | 132         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.020947741 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.943       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.117       |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.0175     |
|    std                  | 0.962       |
|    value_loss           | 0.409       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -706        |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 21          |
|    time_elapsed         | 139         |
|    total_timesteps      | 43008       |
| train/                  |             |
|    approx_kl            | 0.016964512 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.265       |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.0132     |
|    std                  | 0.963       |
|    value_loss           | 0.663       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -702        |
| time/                   |             |
|    fps                  | 298         |
|    iterations           | 22          |
|    time_elapsed         | 150         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.016758218 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.189       |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.0134     |
|    std                  | 0.963       |
|    value_loss           | 0.597       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -702        |
| time/                   |             |
|    fps                  | 294         |
|    iterations           | 23          |
|    time_elapsed         | 159         |
|    total_timesteps      | 47104       |
| train/                  |             |
|    approx_kl            | 0.012856175 |
|    clip_fraction        | 0.14        |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.563       |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00938    |
|    std                  | 0.961       |
|    value_loss           | 2.4         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -702       |
| time/                   |            |
|    fps                  | 293        |
|    iterations           | 24         |
|    time_elapsed         | 167        |
|    total_timesteps      | 49152      |
| train/                  |            |
|    approx_kl            | 0.01667898 |
|    clip_fraction        | 0.207      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.6      |
|    explained_variance   | 0.972      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.314      |
|    n_updates            | 230        |
|    policy_gradient_loss | -0.0128    |
|    std                  | 0.963      |
|    value_loss           | 0.713      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -702        |
| time/                   |             |
|    fps                  | 292         |
|    iterations           | 25          |
|    time_elapsed         | 174         |
|    total_timesteps      | 51200       |
| train/                  |             |
|    approx_kl            | 0.017730106 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.211       |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.0149     |
|    std                  | 0.962       |
|    value_loss           | 0.644       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -702        |
| time/                   |             |
|    fps                  | 293         |
|    iterations           | 26          |
|    time_elapsed         | 181         |
|    total_timesteps      | 53248       |
| train/                  |             |
|    approx_kl            | 0.015475268 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.236       |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.012      |
|    std                  | 0.964       |
|    value_loss           | 0.925       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -703        |
| time/                   |             |
|    fps                  | 292         |
|    iterations           | 27          |
|    time_elapsed         | 188         |
|    total_timesteps      | 55296       |
| train/                  |             |
|    approx_kl            | 0.018426307 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.301       |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.0172     |
|    std                  | 0.965       |
|    value_loss           | 0.986       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -703        |
| time/                   |             |
|    fps                  | 293         |
|    iterations           | 28          |
|    time_elapsed         | 195         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.010342754 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.834       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.07        |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.0138     |
|    std                  | 0.964       |
|    value_loss           | 3.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -703        |
| time/                   |             |
|    fps                  | 290         |
|    iterations           | 29          |
|    time_elapsed         | 204         |
|    total_timesteps      | 59392       |
| train/                  |             |
|    approx_kl            | 0.018820861 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.959       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.16        |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.0156     |
|    std                  | 0.964       |
|    value_loss           | 0.735       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -703        |
| time/                   |             |
|    fps                  | 289         |
|    iterations           | 30          |
|    time_elapsed         | 211         |
|    total_timesteps      | 61440       |
| train/                  |             |
|    approx_kl            | 0.016614636 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.275       |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.0143     |
|    std                  | 0.964       |
|    value_loss           | 1.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -701        |
| time/                   |             |
|    fps                  | 288         |
|    iterations           | 31          |
|    time_elapsed         | 220         |
|    total_timesteps      | 63488       |
| train/                  |             |
|    approx_kl            | 0.014466057 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.457       |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.964       |
|    value_loss           | 1.33        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -701        |
| time/                   |             |
|    fps                  | 288         |
|    iterations           | 32          |
|    time_elapsed         | 227         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.008871893 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.61        |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.0104     |
|    std                  | 0.963       |
|    value_loss           | 5.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -701        |
| time/                   |             |
|    fps                  | 288         |
|    iterations           | 33          |
|    time_elapsed         | 233         |
|    total_timesteps      | 67584       |
| train/                  |             |
|    approx_kl            | 0.018838067 |
|    clip_fraction        | 0.192       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.384       |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.0156     |
|    std                  | 0.961       |
|    value_loss           | 1.67        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -701       |
| time/                   |            |
|    fps                  | 288        |
|    iterations           | 34         |
|    time_elapsed         | 240        |
|    total_timesteps      | 69632      |
| train/                  |            |
|    approx_kl            | 0.01573166 |
|    clip_fraction        | 0.152      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.5      |
|    explained_variance   | 0.958      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.761      |
|    n_updates            | 330        |
|    policy_gradient_loss | -0.0142    |
|    std                  | 0.961      |
|    value_loss           | 1.88       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -703        |
| time/                   |             |
|    fps                  | 287         |
|    iterations           | 35          |
|    time_elapsed         | 249         |
|    total_timesteps      | 71680       |
| train/                  |             |
|    approx_kl            | 0.014855606 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.73        |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.0147     |
|    std                  | 0.962       |
|    value_loss           | 1.58        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -703        |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 36          |
|    time_elapsed         | 257         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.013319621 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.15        |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.0164     |
|    std                  | 0.96        |
|    value_loss           | 3.91        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -703        |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 37          |
|    time_elapsed         | 265         |
|    total_timesteps      | 75776       |
| train/                  |             |
|    approx_kl            | 0.018524252 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.416       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.0136     |
|    std                  | 0.958       |
|    value_loss           | 1.06        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -703        |
| time/                   |             |
|    fps                  | 283         |
|    iterations           | 38          |
|    time_elapsed         | 274         |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.022490341 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.945       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.239       |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.0115     |
|    std                  | 0.954       |
|    value_loss           | 0.786       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -703        |
| time/                   |             |
|    fps                  | 281         |
|    iterations           | 39          |
|    time_elapsed         | 283         |
|    total_timesteps      | 79872       |
| train/                  |             |
|    approx_kl            | 0.013733819 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.272       |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.0133     |
|    std                  | 0.956       |
|    value_loss           | 0.877       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -706        |
| time/                   |             |
|    fps                  | 280         |
|    iterations           | 40          |
|    time_elapsed         | 291         |
|    total_timesteps      | 81920       |
