Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
13:35,16939,16547,-3714,-6196,
13:40,16939,16564,-4519,-6196,
13:45,16939,16678,-4948,-6196,
13:50,16355,16636,-4685,-6196,
13:55,16355,16567,-4399,-6196,
14:00,16355,16521,-3959,-6196,
14:05,16357,16766,-4012,-6290,
14:10,16357,16738,-4488,-6290,
14:15,16357,16719,-4794,-6290,
14:20,16445,16772,-4769,-6290,
14:25,16445,16810,-4566,-6290,
14:30,16445,16865,-4308,-6290,
14:35,16569,16935,-3986,-6290,
14:40,16569,17063,-4533,-6290,
14:45,16569,17078,-4437,-6290,
14:50,16958,17154,-4532,-6290,
14:55,16958,17165,-4478,-6290,
15:00,16958,17092,-4086,-6290,
15:05,17153,17079,-4018,-5389,
15:10,17153,17045,-4300,-5389,
15:15,17153,17166,-4484,-5389,
15:20,17372,17133,-4481,-5389,
15:25,17372,17048,-4169,-5389,
15:30,17372,17087,-3780,-5389,
15:35,17454,17328,-3789,-5389,
15:40,17454,17402,-3969,-5389,
15:45,17454,17492,-3869,-5389,
15:50,17729,17777,-3720,-5389,
15:55,17729,17908,-3571,-5389,
16:00,17729,17885,-3146,-5389,
16:05,17669,17942,-3104,-2635,
16:10,17669,18012,-3053,-2635,
16:15,17669,18117,-2993,-2635,
16:20,18108,18355,-2517,-2635,
16:25,18108,18361,-2208,-2635,
16:30,18108,18597,-2255,-2635,
16:35,18714,18659,-2014,-2635,
16:40,18714,18803,-1560,-2635,
16:45,18714,19085,-1257,-2635,
16:50,19220,19247,-1109,-2635,
16:55,19220,19245,-621,-2635,
17:00,19220,19310,-240,-2635,
17:05,19623,19343,47,1132,
17:10,19623,19560,346,1132,
17:15,19623,19857,733,1132,
17:20,20029,20034,989,1132,
17:25,20029,20119,1422,1132,
17:30,20029,20268,1970,1132,
17:35,20456,20555,2668,1132,
17:40,20456,20783,3086,1132,
17:45,20456,20947,3573,1132,
17:50,21023,21183,4151,1132,
17:55,21023,21329,4874,1132,
18:00,21023,21443,5599,1132,
18:05,21509,21495,6138,10221,
18:10,21509,21461,6915,10221,
18:15,21509,21666,7428,10221,
18:20,22192,21890,8218,10221,
18:25,22192,22088,9039,10221,
18:30,22192,22229,9940,10221,
18:35,22610,22443,10887,10221,
18:40,22610,22710,11923,10221,
18:45,22610,22880,12798,10221,
18:50,22969,23024,13654,10221,
18:55,22969,23186,14394,10221,
19:00,22969,23344,15073,10221,
19:05,23100,23500,15783,18311,
19:10,23100,23736,16492,18311,
19:15,23100,23700,16977,18311,
19:20,23553,23865,17385,18311,
19:25,23553,23968,17853,18311,
19:30,23553,24081,18225,18311,
19:35,23945,24200,18553,18311,
19:40,23945,24287,18807,18311,
19:45,23945,24393,19027,18311,
19:50,24499,24393,19112,18311,
19:55,24499,24454,19208,18311,
20:00,24499,24486,19281,18311,
20:05,24677,24637,19496,19820,
20:10,24677,24532,19509,19820,
20:15,24677,24567,19563,19820,
20:20,24846,24628,19688,19820,
20:25,24846,24676,19776,19820,
20:30,24846,24668,19818,19820,
20:35,24788,24652,19847,19820,
20:40,24788,24658,19863,19820,
20:45,24788,24579,19835,19820,
20:50,24694,24481,19745,19820,
20:55,24694,24440,19758,19820,
21:00,24694,24326,19724,19820,
21:05,24741,24425,19692,19702,
21:10,24741,24517,19872,19702,
21:15,24741,24430,19818,19702,
21:20,24660,24431,19793,19702,
21:25,24660,24428,19795,19702,
21:30,24660,24335,19739,19702,
21:35,24338,24282,19685,19702,
21:40,24338,24247,19643,19702,
21:45,24338,24146,19542,19702,
21:50,23993,24092,19535,19702,
21:55,23993,23992,19455,19702,
22:00,23993,23861,19340,19702,
22:05,23795,23875,19219,18907,
22:10,23795,23915,19276,18907,
22:15,23795,23868,19115,18907,
22:20,23554,23752,18943,18907,
22:25,23554,23685,18833,18907,
22:30,23554,23578,18713,18907,
22:35,23249,23472,18591,18907,
22:40,23249,23387,18515,18907,
22:45,23249,23312,18429,18907,
22:50,23016,23192,18325,18907,
22:55,23016,23077,18209,18907,
23:00,23016,23058,18207,18907,
23:05,22845,22863,18159,17560,
23:10,22845,22785,18120,17560,
23:15,22845,22685,18052,17560,
23:20,22596,22621,18029,17560,
23:25,22596,22471,17923,17560,
23:30,22596,22403,17890,17560,
23:35,22376,22208,17723,17560,
23:40,22376,22026,17530,17560,
23:45,22376,21927,17464,17560,
23:50,22046,21777,17273,17560,
23:55,22046,21755,17262,17560,
00:00,22046,21593,17071,17560,
