Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
20:30,27133,27224,24028,23696,
20:35,26998,27254,24057,23696,
20:40,26998,27073,23900,23696,
20:45,26998,27004,23788,23696,
20:50,26805,26948,23697,23696,
20:55,26805,26813,23584,23696,
21:00,26805,26770,23544,23696,
21:05,26771,26698,23453,22716,
21:10,26771,26663,23434,22716,
21:15,26771,26559,23243,22716,
21:20,26605,26545,23195,22716,
21:25,26605,26430,23095,22716,
21:30,26605,26313,22969,22716,
21:35,26235,26290,22935,22716,
21:40,26235,26078,22704,22716,
21:45,26235,25943,22552,22716,
21:50,25743,25788,22401,22716,
21:55,25743,25660,22257,22716,
22:00,25743,25502,22120,22716,
22:05,25361,25405,22011,21061,
22:10,25361,25367,22036,21061,
22:15,25361,25261,21913,21061,
22:20,24953,25174,21808,21061,
22:25,24953,24965,21647,21061,
22:30,24953,24862,21463,21061,
22:35,24418,24745,21397,21061,
22:40,24418,24609,21348,21061,
22:45,24418,24459,21182,21061,
22:50,23986,24313,21078,21061,
22:55,23986,24142,20917,21061,
23:00,23986,24040,20821,21061,
23:05,23631,23852,20629,19494,
23:10,23631,23716,20503,19494,
23:15,23631,23550,20368,19494,
23:20,23344,23400,20207,19494,
23:25,23344,23366,20133,19494,
23:30,23344,23215,19983,19494,
23:35,23065,23064,19808,19494,
23:40,23065,22959,19663,19494,
23:45,23065,22811,19539,19494,
23:50,22724,22685,19408,19494,
23:55,22724,22567,19282,19494,
00:00,22724,22445,19157,19494,
