Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
19:15,29306,29394,21697,22986,
19:20,29578,29375,22273,22986,
19:25,29578,29401,22878,22986,
19:30,29578,29279,23229,22986,
19:35,29760,29334,23509,22986,
19:40,29760,29367,23703,22986,
19:45,29760,29377,23942,22986,
19:50,29789,29410,24197,22986,
19:55,29789,29422,24463,22986,
20:00,29789,29491,24525,22986,
20:05,29516,29638,24664,24121,
20:10,29516,29688,24711,24121,
20:15,29516,29708,24786,24121,
20:20,29457,29708,24842,24121,
20:25,29457,29698,24850,24121,
20:30,29457,29686,24887,24121,
20:35,29341,29677,24828,24121,
20:40,29341,29619,24772,24121,
20:45,29341,29570,24649,24121,
20:50,29315,29483,24541,24121,
20:55,29315,29382,24443,24121,
21:00,29315,29289,24362,24121,
21:05,29198,29421,24353,23565,
21:10,29198,29508,24499,23565,
21:15,29198,29408,24412,23565,
21:20,29001,29312,24318,23565,
21:25,29001,29219,24148,23565,
21:30,29001,29104,23968,23565,
21:35,28581,28990,23870,23565,
21:40,28581,28855,23730,23565,
21:45,28581,28690,23646,23565,
21:50,28245,28508,23554,23565,
21:55,28245,28346,23441,23565,
22:00,28245,28133,23275,23565,
22:05,27797,27972,23090,21817,
22:10,27797,27830,23101,21817,
22:15,27797,27645,22953,21817,
22:20,27325,27472,22898,21817,
22:25,27325,27310,22712,21817,
22:30,27325,27147,22566,21817,
22:35,26742,26940,22334,21817,
22:40,26742,26755,22189,21817,
22:45,26742,26576,21948,21817,
22:50,26193,26391,21756,21817,
22:55,26193,26318,21589,21817,
23:00,26193,26214,21498,21817,
23:05,25717,26168,21405,20049,
23:10,25717,26130,21379,20049,
23:15,25717,25839,21186,20049,
23:20,25255,25658,20959,20049,
23:25,25255,25497,20814,20049,
23:30,25255,25328,20680,20049,
23:35,24981,25170,20447,20049,
23:40,24981,25017,20353,20049,
23:45,24981,24842,20173,20049,
23:50,24861,24730,20044,20049,
23:55,24861,24596,19997,20049,
00:00,24861,24433,19927,20049,
