Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
05:50,22434,22358,21007,20670,
05:55,22434,22447,21127,20670,
06:00,22434,22517,21175,20670,
06:05,22844,22880,21354,19822,
06:10,22844,23174,21666,19822,
06:15,22844,23294,21639,19822,
06:20,23111,23401,21500,19822,
06:25,23111,23428,21245,19822,
06:30,23111,23482,20917,19822,
06:35,23397,23505,20409,19822,
06:40,23397,23639,19963,19822,
06:45,23397,23695,19463,19822,
06:50,23699,23670,18869,19822,
06:55,23699,23675,18210,19822,
07:00,23699,23513,17438,19822,
07:05,23939,23725,16605,13202,
07:10,23939,23909,16024,13202,
07:15,23939,23875,15225,13202,
07:20,23892,23907,14509,13202,
07:25,23892,23716,13609,13202,
07:30,23892,23759,13050,13202,
07:35,23637,23652,12253,13202,
07:40,23637,23606,11646,13202,
07:45,23637,23550,10831,13202,
07:50,23346,23213,9874,13202,
07:55,23346,23115,9196,13202,
08:00,23346,22905,8716,13202,
08:05,23145,22724,8092,6418,
08:10,23145,22910,8072,6418,
08:15,23145,23145,8041,6418,
08:20,22766,22865,7703,6418,
08:25,22766,22897,7424,6418,
08:30,22766,22740,7349,6418,
08:35,22197,22631,6894,6418,
08:40,22197,22499,6521,6418,
08:45,22197,22414,6461,6418,
08:50,21983,22253,6346,6418,
08:55,21983,22197,6117,6418,
09:00,21983,22088,5686,6418,
09:05,21878,22096,5461,2727,
09:10,21878,22075,5202,2727,
09:15,21878,21831,4832,2727,
09:20,21517,21630,4312,2727,
09:25,21517,21607,3928,2727,
09:30,21517,21486,3542,2727,
09:35,21052,21319,3132,2727,
09:40,21052,20871,2597,2727,
09:45,21052,20730,2363,2727,
09:50,20554,20724,2188,2727,
09:55,20554,20487,1901,2727,
10:00,20554,20314,1565,2727,
10:05,20100,20205,1182,282,
10:10,20100,20080,864,282,
10:15,20100,19771,546,282,
10:20,19715,19583,-107,282,
10:25,19715,19555,15,282,
10:30,19715,19377,-65,282,
10:35,19498,19229,-241,282,
10:40,19498,19143,-421,282,
10:45,19498,19034,-368,282,
10:50,18866,18805,-620,282,
10:55,18866,18728,-749,282,
11:00,18866,18470,-909,282,
11:05,18408,18560,-884,-1363,
11:10,18408,18404,-1129,-1363,
11:15,18408,18262,-1229,-1363,
11:20,18022,18063,-1283,-1363,
11:25,18022,17995,-1423,-1363,
11:30,18022,17875,-1383,-1363,
11:35,17548,17812,-1564,-1363,
11:40,17548,17666,-1679,-1363,
11:45,17548,17623,-1681,-1363,
11:50,17348,17553,-1817,-1363,
11:55,17348,17409,-1948,-1363,
12:00,17348,17283,-2130,-1363,
12:05,17258,17189,-2149,-1981,
12:10,17258,17158,-2260,-1981,
12:15,17258,17006,-2418,-1981,
12:20,17001,16958,-2590,-1981,
12:25,17001,16919,-2726,-1981,
12:30,17001,16931,-2705,-1981,
12:35,17012,16828,-2728,-1981,
12:40,17012,16799,-2816,-1981,
12:45,17012,16858,-2786,-1981,
12:50,16727,16906,-2729,-1981,
12:55,16727,16921,-2857,-1981,
13:00,16727,16784,-2985,-1981,
13:05,16623,16692,-3012,-1809,
13:10,16623,16730,-3023,-1809,
13:15,16623,16747,-2998,-1809,
13:20,16789,16780,-2963,-1809,
13:25,16789,16860,-2892,-1809,
13:30,16789,16849,-2984,-1809,
13:35,17086,16858,-3072,-1809,
13:40,17086,16915,-3209,-1809,
13:45,17086,17035,-3169,-1809,
13:50,16991,17121,-2922,-1809,
13:55,16991,17203,-2824,-1809,
14:00,16991,17333,-2675,-1809,
14:05,17394,17335,-2712,-1194,
14:10,17394,17308,-2733,-1194,
14:15,17394,17320,-2749,-1194,
14:20,17361,17184,-2698,-1194,
14:25,17361,17464,-2472,-1194,
14:30,17361,17482,-2340,-1194,
14:35,17658,17554,-2310,-1194,
14:40,17658,17752,-2275,-1194,
14:45,17658,17857,-2119,-1194,
14:50,17880,17960,-2062,-1194,
14:55,17880,18106,-1947,-1194,
15:00,17880,18277,-1794,-1194,
15:05,18165,18099,-1661,160,
15:10,18165,18161,-1688,160,
15:15,18165,18122,-1607,160,
15:20,18677,18432,-1412,160,
15:25,18677,18446,-1326,160,
15:30,18677,18519,-1340,160,
15:35,19234,18683,-1044,160,
15:40,19234,18838,-736,160,
15:45,19234,18978,-707,160,
15:50,19426,19298,-478,160,
15:55,19426,19501,-233,160,
16:00,19426,19610,51,160,
16:05,19670,19463,355,2263,
16:10,19670,19473,338,2263,
16:15,19670,19736,549,2263,
16:20,19981,19956,978,2263,
16:25,19981,20046,1608,2263,
16:30,19981,20467,1800,2263,
16:35,20948,20345,2059,2263,
16:40,20948,20662,2560,2263,
16:45,20948,20961,2870,2263,
16:50,21385,21265,2616,2263,
16:55,21385,21439,2770,2263,
17:00,21385,21524,3357,2263,
17:05,21947,21507,4765,7154,
17:10,21947,21907,5551,7154,
17:15,21947,22128,5807,7154,
17:20,22461,22428,5829,7154,
17:25,22461,22660,5869,7154,
17:30,22461,22945,5977,7154,
17:35,23228,23200,6928,7154,
17:40,23228,23422,7408,7154,
17:45,23228,23613,7688,7154,
17:50,23795,23926,8055,7154,
17:55,23795,24136,8523,7154,
18:00,23795,24215,9124,7154,
18:05,24506,24155,9778,16230,
18:10,24506,24337,10525,16230,
18:15,24506,24405,11451,16230,
18:20,25078,24721,12579,16230,
18:25,25078,24850,13583,16230,
18:30,25078,25183,14651,16230,
18:35,25499,25366,15722,16230,
18:40,25499,25608,16855,16230,
18:45,25499,25827,17844,16230,
18:50,25800,25975,18797,16230,
18:55,25800,26139,19602,16230,
19:00,25800,26130,20515,16230,
19:05,26045,26163,21243,23100,
19:10,26045,26004,21634,23100,
19:15,26045,26193,22123,23100,
19:20,26426,26304,22639,23100,
19:25,26426,26470,23005,23100,
19:30,26426,26554,23263,23100,
19:35,26770,26720,23566,23100,
19:40,26770,26814,23699,23100,
19:45,26770,26886,23854,23100,
19:50,26915,27014,24010,23100,
19:55,26915,27111,24089,23100,
20:00,26915,27244,24204,23100,
20:05,27085,27306,24277,24376,
20:10,27085,27378,24361,24376,
20:15,27085,27360,24383,24376,
20:20,27293,27383,24388,24376,
20:25,27293,27370,24401,24376,
20:30,27293,27212,24525,24376,
20:35,27220,27201,24427,24376,
20:40,27220,27202,24506,24376,
20:45,27220,27188,24506,24376,
20:50,27081,27111,24490,24376,
20:55,27081,27044,24483,24376,
21:00,27081,26969,24369,24376,
21:05,26989,26989,24341,23795,
21:10,26989,27101,24485,23795,
21:15,26989,26976,24459,23795,
21:20,26756,26928,24394,23795,
21:25,26756,26859,24371,23795,
21:30,26756,26718,24288,23795,
21:35,26490,26633,24212,23795,
21:40,26490,26537,24291,23795,
21:45,26490,26439,24191,23795,
21:50,26146,26299,24085,23795,
21:55,26146,26103,23940,23795,
22:00,26146,25971,23805,23795,
22:05,25738,25963,23705,22435,
22:10,25738,25925,23738,22435,
22:15,25738,25829,23638,22435,
22:20,25353,25654,23540,22435,
22:25,25353,25511,23359,22435,
22:30,25353,25400,23254,22435,
22:35,24865,25236,23104,22435,
22:40,24865,25076,22980,22435,
22:45,24865,24869,22762,22435,
22:50,24523,24758,22440,22435,
22:55,24523,24625,22379,22435,
23:00,24523,24501,22364,22435,
23:05,24192,24426,22248,20932,
23:10,24192,24361,22263,20932,
23:15,24192,24200,22254,20932,
23:20,23848,24053,22195,20932,
23:25,23848,23906,22066,20932,
23:30,23848,23767,21962,20932,
23:35,23581,23605,21803,20932,
23:40,23581,23421,21679,20932,
23:45,23581,23287,21513,20932,
23:50,23341,23194,21368,20932,
23:55,23341,23115,21357,20932,
00:00,23341,23012,21227,20932,
