Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
18:10,30911,31043,15214,19848,
18:15,30911,31170,16086,19848,
18:20,31280,31360,17047,19848,
18:25,31280,31460,17907,19848,
18:30,31280,31638,18757,19848,
18:35,31808,31733,19660,19848,
18:40,31808,31866,20646,19848,
18:45,31808,31948,21486,19848,
18:50,32068,32018,22230,19848,
18:55,32068,32108,23043,19848,
19:00,32068,32166,23817,19848,
19:05,31892,32065,24517,27148,
19:10,31892,31950,24978,27148,
19:15,31892,31999,25532,27148,
19:20,31947,31982,26066,27148,
19:25,31947,32038,26518,27148,
19:30,31947,31996,26894,27148,
19:35,31891,32012,27162,27148,
19:40,31891,31973,27279,27148,
19:45,31891,31952,27392,27148,
19:50,31953,31859,27373,27148,
19:55,31953,31855,27333,27148,
20:00,31953,31906,27344,27148,
20:05,31878,32000,27527,28044,
20:10,31878,32002,27556,28044,
20:15,31878,31968,27551,28044,
20:20,31795,31969,27595,28044,
20:25,31795,31899,27507,28044,
20:30,31795,31880,27467,28044,
20:35,31517,31802,27442,28044,
20:40,31517,31721,27343,28044,
20:45,31517,31726,27271,28044,
20:50,31409,31640,27111,28044,
20:55,31409,31519,26988,28044,
21:00,31409,31419,26875,28044,
21:05,31256,31482,26816,26907,
21:10,31256,31517,26921,26907,
21:15,31256,31385,26821,26907,
21:20,31019,31284,26745,26907,
21:25,31019,31124,26609,26907,
21:30,31019,31030,26558,26907,
21:35,30562,30870,26410,26907,
21:40,30562,30703,26359,26907,
21:45,30562,30579,26224,26907,
21:50,30123,30420,26061,26907,
21:55,30123,30197,25813,26907,
22:00,30123,29947,25548,26907,
22:05,29555,29799,25290,24629,
22:10,29555,29610,25195,24629,
22:15,29555,29452,24964,24629,
22:20,29008,29253,24846,24629,
22:25,29008,29000,24574,24629,
22:30,29008,28791,24339,24629,
22:35,28432,28630,24133,24629,
22:40,28432,28423,23982,24629,
22:45,28432,28251,23861,24629,
22:50,27853,28036,23712,24629,
22:55,27853,27784,23485,24629,
23:00,27853,27573,23273,24629,
23:05,27317,27558,23228,22275,
23:10,27317,27264,23002,22275,
23:15,27317,27014,22771,22275,
23:20,26817,26794,22522,22275,
23:25,26817,26623,22282,22275,
23:30,26817,26487,22161,22275,
23:35,26360,26289,21973,22275,
23:40,26360,26140,21808,22275,
23:45,26360,25926,21579,22275,
23:50,25898,25779,21404,22275,
23:55,25898,25611,21225,22275,
00:00,25898,25418,20978,22275,
