Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
12:35,18378,18626,-3892,-5088,
12:40,18378,18574,-3880,-5088,
12:45,18378,18609,-3943,-5088,
12:50,18600,18547,-3860,-5088,
12:55,18600,18632,-3684,-5088,
13:00,18600,18727,-3559,-5088,
13:05,18699,18735,-3141,-5132,
13:10,18699,18684,-3079,-5132,
13:15,18699,18805,-3107,-5132,
13:20,18652,18670,-3373,-5132,
13:25,18652,18858,-3115,-5132,
13:30,18652,18857,-3114,-5132,
13:35,18855,19196,-3352,-5132,
13:40,18855,19084,-3415,-5132,
13:45,18855,19096,-3294,-5132,
13:50,19101,19076,-3461,-5132,
13:55,19101,19168,-3358,-5132,
14:00,19101,19353,-3112,-5132,
14:05,19252,19499,-2732,-4529,
14:10,19252,19499,-2625,-4529,
14:15,19252,19368,-2589,-4529,
14:20,19646,19327,-2736,-4529,
14:25,19646,19548,-2445,-4529,
14:30,19646,19711,-2300,-4529,
14:35,19735,19676,-2219,-4529,
14:40,19735,19942,-2053,-4529,
14:45,19735,20042,-1966,-4529,
14:50,20153,20108,-1758,-4529,
14:55,20153,20302,-1539,-4529,
15:00,20153,20423,-1416,-4529,
15:05,20246,20654,-1420,-2912,
15:10,20246,20671,-1638,-2912,
15:15,20246,20811,-1494,-2912,
15:20,20715,21003,-1442,-2912,
15:25,20715,21003,-831,-2912,
15:30,20715,21079,-442,-2912,
15:35,21209,21227,-553,-2912,
15:40,21209,21493,-562,-2912,
15:45,21209,21508,-441,-2912,
15:50,21800,21608,-222,-2912,
15:55,21800,21841,41,-2912,
16:00,21800,22009,271,-2912,
16:05,21968,21992,768,-164,
16:10,21968,22011,906,-164,
16:15,21968,22213,1142,-164,
16:20,22410,22407,1225,-164,
16:25,22410,22715,1258,-164,
16:30,22410,22859,1338,-164,
16:35,23016,23073,1655,-164,
16:40,23016,23336,1986,-164,
16:45,23016,23506,2335,-164,
16:50,23576,23734,2852,-164,
16:55,23576,23892,2918,-164,
17:00,23576,24054,3361,-164,
17:05,24110,24121,4051,4676,
17:10,24110,24195,4352,4676,
17:15,24110,24442,4747,4676,
17:20,24666,24881,5240,4676,
17:25,24666,24991,5518,4676,
17:30,24666,25178,6196,4676,
17:35,25281,25477,6826,4676,
17:40,25281,25702,7475,4676,
17:45,25281,25832,7897,4676,
17:50,25815,26160,8194,4676,
17:55,25815,26268,8917,4676,
18:00,25815,26422,9585,4676,
18:05,26283,26271,10127,13520,
18:10,26283,26405,10564,13520,
18:15,26283,26509,11828,13520,
18:20,26807,26706,13148,13520,
18:25,26807,26861,13699,13520,
18:30,26807,26997,13948,13520,
18:35,27298,27068,14503,13520,
18:40,27298,27215,15307,13520,
18:45,27298,27324,16337,13520,
18:50,27540,27413,17149,13520,
18:55,27540,27520,18102,13520,
19:00,27540,27648,18917,13520,
19:05,27590,27619,19676,21186,
19:10,27590,27644,20100,21186,
19:15,27590,27727,20582,21186,
19:20,27649,27784,21099,21186,
19:25,27649,27813,21469,21186,
19:30,27649,27853,21751,21186,
19:35,27822,27784,22103,21186,
19:40,27822,27822,22249,21186,
19:45,27822,27870,22456,21186,
19:50,28090,27890,22590,21186,
19:55,28090,27943,22757,21186,
20:00,28090,27982,22857,21186,
20:05,28200,28028,22987,23150,
20:10,28200,28094,23075,23150,
20:15,28200,28163,23171,23150,
20:20,28138,28157,23205,23150,
20:25,28138,28173,23258,23150,
20:30,28138,28186,23278,23150,
20:35,28096,28141,23260,23150,
20:40,28096,28133,23234,23150,
20:45,28096,28092,23297,23150,
20:50,27996,28020,23389,23150,
20:55,27996,27969,23225,23150,
21:00,27996,27880,23162,23150,
21:05,28049,27991,23182,22594,
21:10,28049,28008,23274,22594,
21:15,28049,27928,23170,22594,
21:20,27895,27919,23108,22594,
21:25,27895,27903,22988,22594,
21:30,27895,27793,22925,22594,
21:35,27637,27617,22714,22594,
21:40,27637,27563,22673,22594,
21:45,27637,27560,22634,22594,
21:50,27260,27520,22708,22594,
21:55,27260,27275,22611,22594,
22:00,27260,27209,22598,22594,
22:05,26938,27133,22537,21164,
22:10,26938,26917,22358,21164,
22:15,26938,26889,22360,21164,
22:20,26539,26762,22389,21164,
22:25,26539,26619,22399,21164,
22:30,26539,26489,22242,21164,
22:35,26246,26302,22014,21164,
22:40,26246,26164,21774,21164,
22:45,26246,26024,21554,21164,
22:50,25809,25936,21210,21164,
22:55,25809,25748,21054,21164,
23:00,25809,25611,20921,21164,
23:05,25446,25516,20848,19314,
23:10,25446,25397,20670,19314,
23:15,25446,25240,20461,19314,
23:20,25028,25143,20173,19314,
23:25,25028,24978,20060,19314,
23:30,25028,24841,19938,19314,
23:35,24737,24704,19814,19314,
23:40,24737,24603,19798,19314,
23:45,24737,24479,19860,19314,
23:50,24376,24327,19721,19314,
23:55,24376,24231,19610,19314,
00:00,24376,24081,19484,19314,
