# medium:us:R3_P1:s302
# job: {"combo": "R3_P1", "controller_scope": {"replay_ablation": "safety_plus_negative_demand_flush", "training": "safety_only"}, "deadline_bucket_edges": [1, 3, 6, 12, 24], "job_fingerprint": "8d82cce5e98e7219279035dece962b51a34df6a6834de0724d91148db3f187a5", "peak_penalty_weight": 0.015, "ppo": {"batch_size": 64, "gae_lambda": 0.99, "gamma": 1.0, "learning_rate": 0.0003, "learning_rate_schedule": "linear", "n_epochs": 10, "n_steps": 2048, "net_arch": [128, 128], "normalize_observations": false, "target_kl": 0.02}, "protocol_sha256": "42a39388adf3a1ed7597c255fa5352f690783b9e10cd49de60eae72e576ded6b", "region": "us", "reward": {"batch_completion_weight": 1000.0, "evaluation_batch_completion_weight": 1000.0, "evaluation_service_backlog_weight": 1000.0, "reward_scale": 0.0001, "service_backlog_weight": 700.0, "subtract_idle_cost": false, "urgency_potential_weight": 0.0}, "safety": {"batch_arrival_envelope_total": 1.0, "envelope_id": "ad-rounded-envelope-v1", "envelope_scope": "a-d-development-only", "future_fleet_capacity_total": 4.0, "max_grid_mw": null, "max_upward_ramp_mw": null, "negative_demand_flush": false, "negative_demand_flush_price_ceiling": null, "service_envelope_total": 2.25, "tolerance": 1e-09}, "seed": 302, "source_combo": "R3_P1", "stage": "medium", "timesteps": 301056, "train_scenario": "env/scenarios/us_model_v2_2025.yaml", "transfer_scenario": "env/scenarios/us_model_eh_v2_2025.yaml"}
# command: C:\Python314\python.exe train_v4.py --scenario C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\env\scenarios\us_model_v2_2025.yaml --model-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v4_safety\_tmp\medium_us_R3_P1_s302_02fcd53d78d640fd9e168f9a4071383d\model.zip --diagnostics-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v4_safety\_tmp\medium_us_R3_P1_s302_02fcd53d78d640fd9e168f9a4071383d\training.json --timesteps 301056 --seed 302 --lr 0.0003 --lr-schedule linear --n-steps 2048 --batch-size 64 --n-epochs 10 --gamma 1.0 --gae-lambda 0.99 --net-arch 128 128 --peak-penalty-weight 0.015 --service-backlog-weight 700.0 --batch-completion-weight 1000.0 --reward-scale 0.0001 --urgency-potential-weight 0.0 --service-envelope-total 2.25 --batch-arrival-envelope-total 1.0 --future-fleet-capacity-total 4.0 --envelope-id ad-rounded-envelope-v1 --envelope-scope a-d-development-only --target-kl 0.02
# started: 2026-08-06T20:55:18.752984+00:00

Using cpu device
-----------------------------
| time/              |      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.9       |
|    explained_variance   | 0.178       |
|    learning_rate        | 0.00029     |
|    loss                 | 5.4         |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.0127     |
|    std                  | 0.992       |
|    value_loss           | 21.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -645        |
| time/                   |             |
|    fps                  | 191         |
|    iterations           | 7           |
|    time_elapsed         | 74          |
|    total_timesteps      | 14336       |
| train/                  |             |
|    approx_kl            | 0.013745664 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.9       |
|    explained_variance   | 0.535       |
|    learning_rate        | 0.000288    |
|    loss                 | 1.42        |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.00698    |
|    std                  | 0.99        |
|    value_loss           | 9.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -645        |
| time/                   |             |
|    fps                  | 190         |
|    iterations           | 8           |
|    time_elapsed         | 85          |
|    total_timesteps      | 16384       |
| train/                  |             |
|    approx_kl            | 0.009195271 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.9       |
|    explained_variance   | 0.597       |
|    learning_rate        | 0.000286    |
|    loss                 | 3.5         |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.0118     |
|    std                  | 0.989       |
|    value_loss           | 7.66        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -659        |
| time/                   |             |
|    fps                  | 188         |
|    iterations           | 9           |
|    time_elapsed         | 97          |
|    total_timesteps      | 18432       |
| train/                  |             |
|    approx_kl            | 0.010448484 |
|    clip_fraction        | 0.0959      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.9       |
|    explained_variance   | 0.753       |
|    learning_rate        | 0.000284    |
|    loss                 | 1.22        |
|    n_updates            | 80          |
|    policy_gradient_loss | -0.0136     |
|    std                  | 0.986       |
|    value_loss           | 6.23        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -659        |
| time/                   |             |
|    fps                  | 186         |
|    iterations           | 10          |
|    time_elapsed         | 109         |
|    total_timesteps      | 20480       |
| train/                  |             |
|    approx_kl            | 0.008536553 |
|    clip_fraction        | 0.0728      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.179       |
|    learning_rate        | 0.000282    |
|    loss                 | 21.3        |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.0107     |
|    std                  | 0.984       |
|    value_loss           | 52.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -659       |
| time/                   |            |
|    fps                  | 184        |
|    iterations           | 11         |
|    time_elapsed         | 122        |
|    total_timesteps      | 22528      |
| train/                  |            |
|    approx_kl            | 0.01818949 |
|    clip_fraction        | 0.152      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.8      |
|    explained_variance   | 0.047      |
|    learning_rate        | 0.00028    |
|    loss                 | 0.476      |
|    n_updates            | 100        |
|    policy_gradient_loss | -0.00619   |
|    std                  | 0.983      |
|    value_loss           | 11.2       |
----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -659        |
| time/                   |             |
|    fps                  | 182         |
|    iterations           | 12          |
|    time_elapsed         | 134         |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.019608041 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.531       |
|    learning_rate        | 0.000278    |
|    loss                 | 1.3         |
|    n_updates            | 109         |
|    policy_gradient_loss | -0.0166     |
|    std                  | 0.979       |
|    value_loss           | 5.93        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -659        |
| time/                   |             |
|    fps                  | 181         |
|    iterations           | 13          |
|    time_elapsed         | 147         |
|    total_timesteps      | 26624       |
| train/                  |             |
|    approx_kl            | 0.008507086 |
|    clip_fraction        | 0.0867      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.669       |
|    learning_rate        | 0.000276    |
|    loss                 | 3.3         |
|    n_updates            | 119         |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.979       |
|    value_loss           | 10.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -660        |
| time/                   |             |
|    fps                  | 180         |
|    iterations           | 14          |
|    time_elapsed         | 159         |
|    total_timesteps      | 28672       |
| train/                  |             |
|    approx_kl            | 0.010152521 |
|    clip_fraction        | 0.0697      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.421       |
|    learning_rate        | 0.000273    |
|    loss                 | 4.23        |
|    n_updates            | 129         |
|    policy_gradient_loss | -0.0116     |
|    std                  | 0.978       |
|    value_loss           | 11.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -660        |
| time/                   |             |
|    fps                  | 179         |
|    iterations           | 15          |
|    time_elapsed         | 171         |
|    total_timesteps      | 30720       |
| train/                  |             |
|    approx_kl            | 0.009954637 |
|    clip_fraction        | 0.0895      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.211       |
|    learning_rate        | 0.000271    |
|    loss                 | 1.29        |
|    n_updates            | 139         |
|    policy_gradient_loss | -0.00983    |
|    std                  | 0.976       |
|    value_loss           | 17          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -660        |
| time/                   |             |
|    fps                  | 178         |
|    iterations           | 16          |
|    time_elapsed         | 184         |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.013698344 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.651       |
|    learning_rate        | 0.000269    |
|    loss                 | 1.33        |
|    n_updates            | 149         |
|    policy_gradient_loss | -0.0112     |
|    std                  | 0.978       |
|    value_loss           | 10.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -660        |
| time/                   |             |
|    fps                  | 177         |
|    iterations           | 17          |
|    time_elapsed         | 196         |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.009294462 |
|    clip_fraction        | 0.088       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.604       |
|    learning_rate        | 0.000267    |
|    loss                 | 5.47        |
|    n_updates            | 159         |
|    policy_gradient_loss | -0.0123     |
|    std                  | 0.979       |
|    value_loss           | 13.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -660        |
| time/                   |             |
|    fps                  | 176         |
|    iterations           | 18          |
|    time_elapsed         | 208         |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.009836579 |
|    clip_fraction        | 0.0896      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | -0.0391     |
|    learning_rate        | 0.000265    |
|    loss                 | 18.2        |
|    n_updates            | 169         |
|    policy_gradient_loss | -0.0137     |
|    std                  | 0.98        |
|    value_loss           | 33.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -660        |
| time/                   |             |
|    fps                  | 177         |
|    iterations           | 19          |
|    time_elapsed         | 219         |
|    total_timesteps      | 38912       |
| train/                  |             |
|    approx_kl            | 0.005300701 |
|    clip_fraction        | 0.0443      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.513       |
|    learning_rate        | 0.000263    |
|    loss                 | 63.7        |
|    n_updates            | 179         |
|    policy_gradient_loss | -0.00942    |
|    std                  | 0.979       |
|    value_loss           | 118         |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -660        |
| time/                   |             |
|    fps                  | 177         |
|    iterations           | 20          |
|    time_elapsed         | 230         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.014942004 |
|    clip_fraction        | 0.0426      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.158       |
|    learning_rate        | 0.000261    |
|    loss                 | 3.42        |
|    n_updates            | 183         |
|    policy_gradient_loss | -0.00381    |
|    std                  | 0.979       |
|    value_loss           | 29.1        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -660        |
| time/                   |             |
|    fps                  | 178         |
|    iterations           | 21          |
|    time_elapsed         | 241         |
|    total_timesteps      | 43008       |
| train/                  |             |
|    approx_kl            | 0.015231925 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.479       |
|    learning_rate        | 0.000259    |
|    loss                 | 15.4        |
|    n_updates            | 184         |
|    policy_gradient_loss | 0.0022      |
|    std                  | 0.979       |
|    value_loss           | 34.6        |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -658        |
| time/                   |             |
|    fps                  | 177         |
|    iterations           | 22          |
|    time_elapsed         | 253         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.014982871 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.5         |
|    learning_rate        | 0.000257    |
|    loss                 | 0.938       |
|    n_updates            | 193         |
|    policy_gradient_loss | -0.0117     |
|    std                  | 0.978       |
|    value_loss           | 6.74        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -658        |
| time/                   |             |
|    fps                  | 177         |
|    iterations           | 23          |
|    time_elapsed         | 266         |
|    total_timesteps      | 47104       |
| train/                  |             |
|    approx_kl            | 0.004676028 |
|    clip_fraction        | 0.0149      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.155       |
|    learning_rate        | 0.000255    |
|    loss                 | 159         |
|    n_updates            | 203         |
|    policy_gradient_loss | -0.00469    |
|    std                  | 0.978       |
|    value_loss           | 195         |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.04
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -658        |
| time/                   |             |
|    fps                  | 177         |
|    iterations           | 24          |
|    time_elapsed         | 277         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.019651301 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.111       |
|    learning_rate        | 0.000253    |
|    loss                 | 0.874       |
|    n_updates            | 209         |
|    policy_gradient_loss | -0.00541    |
|    std                  | 0.979       |
|    value_loss           | 15.2        |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.04
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -658       |
| time/                   |            |
|    fps                  | 176        |
|    iterations           | 25         |
|    time_elapsed         | 290        |
|    total_timesteps      | 51200      |
| train/                  |            |
|    approx_kl            | 0.02094251 |
|    clip_fraction        | 0.177      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.8      |
|    explained_variance   | 0.552      |
|    learning_rate        | 0.000251   |
|    loss                 | 1.18       |
|    n_updates            | 217        |
|    policy_gradient_loss | -0.00929   |
|    std                  | 0.98       |
|    value_loss           | 9.82       |
----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.04
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -658        |
| time/                   |             |
|    fps                  | 177         |
|    iterations           | 26          |
|    time_elapsed         | 300         |
|    total_timesteps      | 53248       |
| train/                  |             |
|    approx_kl            | 0.011980963 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.525       |
|    learning_rate        | 0.000249    |
|    loss                 | 7.35        |
|    n_updates            | 218         |
|    policy_gradient_loss | 0.00693     |
|    std                  | 0.979       |
|    value_loss           | 25.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -657        |
| time/                   |             |
|    fps                  | 176         |
|    iterations           | 27          |
|    time_elapsed         | 313         |
|    total_timesteps      | 55296       |
| train/                  |             |
|    approx_kl            | 0.009502782 |
|    clip_fraction        | 0.0941      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | -0.394      |
|    learning_rate        | 0.000247    |
|    loss                 | 3.55        |
|    n_updates            | 228         |
|    policy_gradient_loss | -0.0125     |
|    std                  | 0.979       |
|    value_loss           | 11.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -657         |
| time/                   |              |
|    fps                  | 176          |
|    iterations           | 28           |
|    time_elapsed         | 324          |
|    total_timesteps      | 57344        |
| train/                  |              |
|    approx_kl            | 0.0037635781 |
|    clip_fraction        | 0.0139       |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.8        |
|    explained_variance   | 0.487        |
|    learning_rate        | 0.000245     |
|    loss                 | 18.4         |
|    n_updates            | 238          |
|    policy_gradient_loss | -0.00484     |
|    std                  | 0.979        |
|    value_loss           | 88.7         |
------------------------------------------
Early stopping at step 7 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -657        |
| time/                   |             |
|    fps                  | 176         |
|    iterations           | 29          |
|    time_elapsed         | 336         |
|    total_timesteps      | 59392       |
| train/                  |             |
|    approx_kl            | 0.018584331 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.324       |
|    learning_rate        | 0.000243    |
|    loss                 | 0.902       |
|    n_updates            | 246         |
|    policy_gradient_loss | -0.00875    |
|    std                  | 0.979       |
|    value_loss           | 15.9        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -657       |
| time/                   |            |
|    fps                  | 176        |
|    iterations           | 30         |
|    time_elapsed         | 349        |
|    total_timesteps      | 61440      |
| train/                  |            |
|    approx_kl            | 0.01293089 |
|    clip_fraction        | 0.145      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.8      |
|    explained_variance   | 0.635      |
|    learning_rate        | 0.000241   |
|    loss                 | 3.02       |
|    n_updates            | 256        |
|    policy_gradient_loss | -0.0107    |
|    std                  | 0.978      |
|    value_loss           | 8.17       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -654         |
| time/                   |              |
|    fps                  | 175          |
|    iterations           | 31           |
|    time_elapsed         | 361          |
|    total_timesteps      | 63488        |
| train/                  |              |
|    approx_kl            | 0.0118009355 |
|    clip_fraction        | 0.0916       |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.8        |
|    explained_variance   | -0.0177      |
|    learning_rate        | 0.000239     |
|    loss                 | 5.56         |
|    n_updates            | 266          |
|    policy_gradient_loss | -0.0131      |
|    std                  | 0.977        |
|    value_loss           | 20.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -654         |
| time/                   |              |
|    fps                  | 175          |
|    iterations           | 32           |
|    time_elapsed         | 373          |
|    total_timesteps      | 65536        |
| train/                  |              |
|    approx_kl            | 0.0024222329 |
|    clip_fraction        | 0.00488      |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.7        |
|    explained_variance   | 0.329        |
|    learning_rate        | 0.000237     |
|    loss                 | 60.6         |
|    n_updates            | 276          |
|    policy_gradient_loss | -0.00359     |
|    std                  | 0.977        |
|    value_loss           | 201          |
------------------------------------------
Early stopping at step 3 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -654        |
| time/                   |             |
|    fps                  | 175         |
|    iterations           | 33          |
|    time_elapsed         | 384         |
|    total_timesteps      | 67584       |
| train/                  |             |
|    approx_kl            | 0.010749105 |
|    clip_fraction        | 0.0566      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.0359      |
|    learning_rate        | 0.000235    |
|    loss                 | 2.54        |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00525    |
|    std                  | 0.978       |
|    value_loss           | 30.3        |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -654        |
| time/                   |             |
|    fps                  | 175         |
|    iterations           | 34          |
|    time_elapsed         | 396         |
|    total_timesteps      | 69632       |
| train/                  |             |
|    approx_kl            | 0.019074308 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.545       |
|    learning_rate        | 0.000233    |
|    loss                 | 0.794       |
|    n_updates            | 289         |
|    policy_gradient_loss | -0.00886    |
|    std                  | 0.978       |
|    value_loss           | 8.57        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -653        |
| time/                   |             |
|    fps                  | 175         |
|    iterations           | 35          |
|    time_elapsed         | 408         |
|    total_timesteps      | 71680       |
| train/                  |             |
|    approx_kl            | 0.009217173 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.611       |
|    learning_rate        | 0.000231    |
|    loss                 | 3.45        |
|    n_updates            | 299         |
|    policy_gradient_loss | -0.0115     |
|    std                  | 0.977       |
|    value_loss           | 18.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -653         |
| time/                   |              |
|    fps                  | 174          |
|    iterations           | 36           |
|    time_elapsed         | 421          |
|    total_timesteps      | 73728        |
| train/                  |              |
|    approx_kl            | 0.0014557644 |
|    clip_fraction        | 4.88e-05     |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.7        |
|    explained_variance   | 0.785        |
|    learning_rate        | 0.000229     |
|    loss                 | 43.1         |
|    n_updates            | 309          |
|    policy_gradient_loss | -0.00259     |
|    std                  | 0.977        |
|    value_loss           | 116          |
------------------------------------------
Early stopping at step 4 due to reaching max kl: 0.04
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -653        |
| time/                   |             |
|    fps                  | 174         |
|    iterations           | 37          |
|    time_elapsed         | 433         |
|    total_timesteps      | 75776       |
| train/                  |             |
