cpu_util,power_util
0.6223974952930381,0.7498
0.587658416745755,0.7456833333333334
0.5835610480880056,0.7319333333333333
0.5794309536706803,0.7324166666666666
0.623252274292115,0.7516666666666667
0.6094945365128003,0.7418
0.6390753949215454,0.7545666666666667
0.6135084654808173,0.7451833333333334
0.6105035046111564,0.7462000000000001
0.6405914642341662,0.7541666666666667
0.6178890107963789,0.7489
0.6316445990496782,0.7532666666666666
0.6235534070555564,0.7485166666666666
0.5928964286800156,0.7412333333333333
0.5296444588105536,0.7119
0.5016885911586385,0.6987
0.5300184675478892,0.7166833333333333
0.5468123647904457,0.7267833333333332
0.5386197913476448,0.7273
0.5422283550666015,0.726
0.5755655071706076,0.7381333333333333
0.5567849452325749,0.7253333333333333
0.5714579393701742,0.7308
0.6140852809112595,0.7484
0.599790067037601,0.7428499999999999
0.6600801134111425,0.7633666666666666
0.6444033882491343,0.7568333333333334
0.6336059352816095,0.7514666666666666
0.6468856324357503,0.7527
0.6375918415279218,0.7545333333333333
0.6291620275285013,0.7594000000000001
0.6065822606653132,0.7540666666666667
0.5845791319452394,0.7473
0.5671060133960175,0.73855
0.600545858844702,0.7380833333333333
0.6000755635330601,0.7456833333333333
0.5948134848643695,0.7432
0.5901510957257107,0.7387666666666667
0.6137687909076982,0.7466
0.5467138575612712,0.7164166666666666
0.5758107579544623,0.7244
0.5933717698733882,0.7364833333333333
0.6084774754089434,0.7420833333333333
0.595335463902382,0.7386666666666666
0.560710142956722,0.7247833333333333
0.571771522740494,0.7339500000000001
0.5947088220364037,0.7389333333333333
0.6046267153311311,0.7425499999999999
0.6161195831500753,0.7423166666666666
0.6432900388037947,0.7547166666666667
0.6601675811005904,0.7535000000000001
0.6638338326093275,0.7524833333333333
0.670351098096257,0.7521666666666667
0.6710654198872509,0.7517
0.6159861414465243,0.7412666666666667
0.5951943996226797,0.7341166666666666
0.602737857795549,0.7375333333333333
0.6038544564040833,0.7356166666666666
0.6079038516852087,0.7403833333333334
0.5884686562710997,0.7370666666666666
0.46740163152487085,0.6861999999999999
0.5318954664458289,0.7114333333333334
0.5602437418509355,0.7197666666666667
0.5604883340592782,0.7181166666666666
0.5551773872181137,0.7161833333333332
0.5026620362779779,0.7029166666666667
0.49896946940739934,0.69065
0.528757085694921,0.7054666666666666
0.5272849910222562,0.71075
0.5436780423254023,0.7067833333333333
0.5836017950150337,0.7263499999999999
0.566018040186118,0.7289499999999999
0.6019856682497763,0.7389333333333333
0.624606722028663,0.7508499999999999
0.6395706542282132,0.7453833333333333
0.6649074082954394,0.7492166666666668
0.6605407561491781,0.75005
0.6460142234690903,0.74535
0.6259542186231055,0.7414499999999999
0.5903668407547729,0.7259333333333333
0.5917459096076085,0.7315
0.5951167603176438,0.7334833333333333
0.6068869947716161,0.7341666666666666
0.5548556424572145,0.71605
0.5045762005710624,0.6924166666666667
0.5845753918906518,0.7308499999999999
0.5707232253510425,0.7167666666666667
0.6180264939394873,0.7348166666666667
0.6054771488549164,0.7322
0.530341749426777,0.7063166666666667
0.5481302092218511,0.7101666666666666
0.525223411066128,0.6937666666666666
0.5523390412443829,0.7140833333333332
0.5828257221840242,0.7174999999999999
0.5810006488482287,0.7134333333333334
0.6030111926639857,0.7342666666666667
0.5988981888543655,0.7229666666666666
0.6632063752146647,0.7566666666666667
0.644966600850393,0.7473666666666666
0.5854947228579308,0.7342833333333334
0.6041033289463382,0.7360333333333333
0.6122708739270508,0.7388833333333334
0.5930880189878617,0.7313833333333333
0.5722589502466185,0.7235666666666667
0.5921729612392843,0.7343333333333334
0.575193048293533,0.7205
0.5918007437329368,0.73415
0.5883613334821489,0.7344499999999999
0.5358424669769669,0.711
0.527650640177847,0.7130999999999998
0.541066626479995,0.7163666666666666
0.5696319014699373,0.72985
0.5322787737634228,0.71225
0.5377541149851632,0.7182833333333334
0.5314194762336486,0.71865
0.5280620412064843,0.7076833333333333
0.5415292619303876,0.7131333333333333
0.5031604209408527,0.7006833333333332
0.5545065799268786,0.7207833333333332
0.5650324722827599,0.7224833333333334
0.5877885685480435,0.7340333333333333
0.5694244498930165,0.7262
0.6306426498506932,0.7440333333333334
0.6081231799203212,0.7335499999999999
0.6270097962215212,0.7391166666666666
0.6140426226084961,0.7391166666666666
0.6195206316156279,0.7404
0.6039630053577226,0.7326333333333334
0.5972569311335753,0.73305
0.5326322006964405,0.7040166666666667
0.6006483654616096,0.7314666666666667
0.600855520815576,0.7353166666666666
0.5375123028127955,0.7113333333333334
0.506096063558125,0.6936833333333333
0.4836336855302813,0.68585
0.5115283533733488,0.7043833333333334
0.5075033836681107,0.6980833333333333
0.5159525870346535,0.70735
0.507108942662139,0.6985166666666667
0.5383644142938829,0.7119833333333333
0.5729464780383516,0.7262666666666666
0.5575071737895977,0.7201666666666666
0.6081290357269269,0.7336833333333335
0.6024673042303389,0.7340666666666668
0.5626431270396788,0.7155166666666666
0.5439442138045399,0.6989
0.6241114109390744,0.7325833333333334
0.6356068786233777,0.7367666666666666
0.6257948438840152,0.7346333333333332
0.6120994320118694,0.73385
0.6282706872761058,0.7403666666666666
0.6408570992241077,0.7468166666666667
0.6270762717380488,0.7415333333333333
0.6391502989396998,0.7473166666666667
0.6053680451473823,0.7378333333333333
0.5723816139874377,0.7238333333333333
0.5232459739150669,0.6992166666666666
0.4839827120195183,0.6764166666666667
0.5336770399192022,0.7074666666666667
0.5826360358227964,0.7301833333333333
0.5620145350014664,0.7237833333333333
0.5395435833658814,0.7157333333333332
0.5233881041625862,0.7083166666666666
0.5097481280579705,0.6968833333333332
0.5363588561103003,0.7111999999999999
0.5391486247399728,0.71565
0.5819160847376902,0.7294666666666667
0.6226204389851716,0.7511666666666666
0.6127634954554486,0.7482833333333333
0.5920445733930104,0.7402833333333333
0.6357771746525118,0.7430333333333333
0.6587517316087795,0.7518333333333335
0.6801929807599545,0.7522333333333334
0.6811512428804478,0.7520166666666667
0.667353195771176,0.75255
0.671491262607461,0.75355
0.6639951248976443,0.7507999999999999
0.5879809339022817,0.72635
0.5922454295883502,0.7290833333333334
0.5631380370964723,0.7178166666666665
0.539609389250418,0.71175
0.45048648456169194,0.6698833333333334
0.46259756331512,0.67595
0.46300299842578135,0.6751500000000001
0.48181382849248344,0.6900833333333333
0.5360557030223698,0.7140666666666666
0.5427682291728982,0.7105333333333332
0.5400449973296215,0.7122666666666665
0.5427616116667332,0.7170166666666665
0.540878705388538,0.7177333333333333
0.5726723037843482,0.7300833333333333
0.5849639239119577,0.7463166666666667
0.534029471769106,0.7161333333333333
0.532030423340429,0.7061833333333332
0.6572002768429998,0.7436833333333334
0.6649253507635818,0.7511333333333334
0.6634894646530175,0.7511666666666668
0.6610638606809516,0.7553666666666667
0.6133011899472254,0.7512833333333333
0.5989584168324211,0.7449333333333333
0.5690345387997536,0.7361166666666668
0.565479200959284,0.7302833333333333
0.5739155975747606,0.7295333333333333
0.5445386265805373,0.7138833333333333
0.5234856154948154,0.7139333333333333
0.4949442884315648,0.69135
0.5925076727621025,0.7306833333333334
0.5896175527151045,0.734
0.5764026705943089,0.7315999999999999
0.5607076397745171,0.7225833333333332
0.5518799560398746,0.7237
0.5310215906054646,0.7152499999999998
0.5647911593493685,0.72355
0.5200340167024426,0.7090833333333333
0.5712216816543209,0.73215
0.5600224302857778,0.7270333333333333
0.5381713880854052,0.7141166666666667
0.6146483386636807,0.7427999999999999
0.6276353367412747,0.7408
0.6254148634853802,0.7353500000000001
0.6177119870683265,0.7345
0.6014624386553896,0.7296333333333334
0.566861544529616,0.7213333333333333
0.5702906566060812,0.7241
0.5883926514298978,0.7324333333333334
0.6006927411459868,0.7334666666666666
0.6099750363267862,0.7375666666666666
0.6044962009902665,0.7379
0.559592854079761,0.7218166666666667
0.49385958707912614,0.6852499999999999
0.561803114415971,0.71305
0.5845026530473256,0.7196
0.555129402680375,0.7198333333333332
0.5671920947471578,0.7238333333333333
0.5463388673783085,0.7088666666666666
0.5210167554027912,0.6996666666666667
0.5083043904405202,0.6964833333333332
0.5069919906681654,0.68385
0.5130889785874674,0.6831166666666667
0.5854341680568653,0.7179833333333333
0.5384749861181406,0.70275
0.618116111608371,0.7350833333333333
0.6301626731209398,0.7386166666666667
0.6451918039357628,0.73825
0.6336748687080712,0.7397499999999999
0.6222570126469148,0.72995
0.5601054172062991,0.7087166666666667
0.5531829905791905,0.6999166666666667
0.57054855779239,0.7144
0.569988611328521,0.7122
0.571075381858577,0.7175166666666666
0.553315637855539,0.7120666666666666
0.47810665774538696,0.6692666666666667
0.5522024307957923,0.70515
0.5576734713727175,0.70505
0.5591742106271826,0.6993333333333334
0.5727444447407224,0.7155666666666666
0.5244825969631234,0.69025
0.5040153722745131,0.6866166666666667
0.511410352664781,0.7029833333333333
0.5423919564964974,0.71265
0.5352741102296653,0.7083
0.5809271538975265,0.72895
0.6046766351131134,0.7416499999999999
0.6085966169694308,0.7411166666666666
0.6154393819673145,0.7498000000000001
0.6182455925811738,0.7438833333333333
0.6153757457336781,0.7388
0.6069982691299002,0.7380999999999999
0.6415847520130163,0.74765
0.6465172271591973,0.7506333333333333
0.6147680729607308,0.7403333333333334
0.6414666429137502,0.7464166666666667
0.6014003358193704,0.7364666666666667
0.6323700640392493,0.7405833333333334
0.5931734760257862,0.7295833333333334
0.5068211896102267,0.7005166666666667
0.4831812158322384,0.6844333333333333
0.49901105684773184,0.6954666666666667
0.5220749913345293,0.7086833333333333
0.5478646616955182,0.7257666666666667
0.5097752646104369,0.7030833333333334
0.5130815558650225,0.70465
0.5103308683079096,0.69735
0.5213940357650644,0.7024333333333334
0.5084422626763563,0.6940333333333334
0.5085341419939516,0.6956333333333333
0.5610088068351332,0.7214333333333334
0.5624581961386818,0.7276666666666666
0.5698036074384856,0.7254166666666666
0.5321499976266262,0.7017
0.5449704559481682,0.6989000000000001
0.6119931427304944,0.7365166666666667
0.6243023107692229,0.7468833333333333
0.6208970365313314,0.7451166666666666
0.6176176150553234,0.7441166666666666
0.5960839145213048,0.7384
0.5830625052395852,0.7262333333333333
0.5818861624175515,0.7287499999999999
0.5611691601714413,0.7238666666666667
0.5393434601069788,0.71155
0.47365513331059117,0.68425
0.4203871782590362,0.6550500000000001
0.45212441285227245,0.6695833333333333
0.5044957237038071,0.6972999999999999
0.4843297002334737,0.69165
0.5058759483598053,0.7038166666666665
0.4921972416997559,0.6955166666666667
0.48534974009927445,0.6892333333333334
0.48195354671852564,0.6952166666666667
0.5290771214566683,0.7076666666666667
0.5497898052001802,0.7189166666666666
0.5471144468299268,0.7100666666666665
0.5674373293473965,0.723
0.5469381418892738,0.7097333333333332
0.5365258363234592,0.7030666666666667
0.47763662213892794,0.6759833333333334
0.5907080492320934,0.7290833333333334
0.6054635875427536,0.7358499999999999
0.5981936116347893,0.7321166666666667
0.5904010998887134,0.7268833333333334
0.5864811093825323,0.7241166666666666
0.5858900075046442,0.7295666666666667
0.5777212165715171,0.7250166666666665
0.5825875374901278,0.7263166666666666
0.5754458061941348,0.7238333333333333
0.4419928039562561,0.6696666666666667
0.5437308572423528,0.6950833333333333
0.5665955759734913,0.7114333333333333
0.5733699814703475,0.7235333333333333
0.5441928709489113,0.7155499999999999
0.49532285324047126,0.69635
0.5149047946042496,0.70225
0.5304865963825728,0.7203666666666666
0.5583382793905212,0.7349166666666667
0.5403924945601546,0.7232833333333333
0.5422920171451936,0.7155166666666666
0.5644463164062539,0.72205
0.5527754606552269,0.7119999999999999
0.5698041876652991,0.7098166666666667
0.6126161649540338,0.7381833333333333
0.6072118997788312,0.7312666666666666
0.6125252063586271,0.7373333333333333
0.5953046299982172,0.7324499999999999
0.5925528252135437,0.7263333333333334
0.5775510599168002,0.7197333333333332
0.5848066420446008,0.7256666666666666
0.5907761971369921,0.73075
0.5941566333493112,0.7356666666666667
0.5590951550813532,0.7218499999999999
0.43995932319871917,0.6694833333333333
0.4639108721486239,0.6785500000000001
0.5023109437501869,0.7029166666666666
0.512630605276045,0.7119833333333333
0.5137286249073784,0.70535
0.5203025713469258,0.7103666666666667
0.5349576981330085,0.7207
0.5488470643068066,0.7151833333333333
0.5502427888210408,0.7163499999999999
0.5608070151523804,0.7214333333333333
0.5443997166168291,0.7110833333333333
0.5509023008318874,0.7142166666666667
0.5718093426652469,0.7152
0.5755768293306801,0.7187166666666667
0.6160660719074683,0.7381166666666666
0.611785140596723,0.7365833333333334
0.6214885692398652,0.7435166666666666
0.6149008512406607,0.7426499999999999
0.614432088024506,0.7408166666666667
0.6055662166063882,0.7380333333333333
0.5980455711702313,0.7348499999999999
0.5874736516919437,0.7305833333333334
0.5725665440164727,0.7262
0.4297389827565528,0.6636666666666667
0.48224308460703746,0.6860833333333334
0.505483267473215,0.7065499999999999
0.5109746584124726,0.7054666666666667
0.5030502450571316,0.7052499999999999
0.5010450711414199,0.6965166666666667
0.5265086379542636,0.7105166666666667
0.536543626895809,0.7153333333333334
0.5364511063373077,0.7166833333333332
0.5378410966429534,0.7175666666666666
0.564541159453167,0.7335333333333333
0.581624957948269,0.7357166666666667
0.5881850621992317,0.7305
0.6246549650392115,0.7356999999999999
0.6394483637801691,0.73685
0.6518302915079304,0.7366166666666666
0.6358314380728524,0.7305666666666666
0.6254025028766136,0.7318999999999999
0.6216713943292117,0.7294333333333334
0.5998052719982649,0.7224166666666667
0.5688485355714296,0.7122166666666666
0.5825028685547741,0.7203833333333334
0.6068743535770815,0.7298166666666667
0.5569145371305791,0.7132333333333333
0.5318458111008769,0.7057333333333333
0.5241254507630939,0.70795
0.5685401391663033,0.7204833333333334
0.5017837176862334,0.7169333333333333
0.4768828046748496,0.7021000000000001
0.5172465791877933,0.7074166666666666
0.5292258974619237,0.7157
0.5256186642524499,0.7148
0.5081138545092088,0.6998499999999999
0.5329373316501205,0.7062166666666667
0.5856589449504279,0.72675
0.6043604282879539,0.7392666666666666
0.593594408715956,0.7377333333333334
0.6153226763433172,0.74015
0.6244717191409701,0.7403333333333333
0.6479393744842523,0.7430333333333332
0.6492489351016038,0.7423666666666666
0.6292455607855769,0.7381333333333334
0.6247267835323862,0.73375
0.5870635217049762,0.7224166666666666
0.5785444556096762,0.7193333333333333
0.5598692175398673,0.7153166666666666
0.5712763144842988,0.7209666666666666
0.5181214527620361,0.7076333333333333
0.554253375849099,0.7269
0.5501281864625648,0.7149333333333334
0.4979817693940146,0.6895833333333333
0.501734490277013,0.6963833333333334
0.4782589260052359,0.6878166666666666
0.4654435141932374,0.6712000000000001
0.5017949578934976,0.69055
0.5315475760766639,0.7123833333333333
0.5363601126425211,0.7081666666666666
0.5640830883056671,0.7153166666666667
0.6122914537432952,0.7413000000000001
0.6321341340416203,0.7501333333333334
0.5404651120728653,0.7158166666666667
0.5356062119467568,0.7046333333333333
0.6016107831905606,0.7315666666666666
0.6380340094242799,0.7375
0.6452544745237249,0.7383166666666667
0.6470565428493587,0.7385333333333333
0.6415695205679578,0.7378833333333333
0.6216244021308128,0.7311666666666666
0.6146191521167625,0.7294333333333333
0.6318765736180884,0.7305833333333333
0.6264897594848319,0.7304499999999999
0.5568348550974419,0.7081000000000001
0.4545047359270713,0.6530833333333333
0.49883295517691656,0.6751333333333334
0.49396048056620495,0.6740166666666667
0.5590793082868489,0.7189333333333333
0.4596437746905059,0.6841666666666666
0.4685070045053468,0.6868833333333334
0.4796498761202232,0.6880333333333333
0.4798604124315446,0.6778666666666666
0.4950765971657333,0.68595
0.5436816638629054,0.7083666666666667
0.5863920196808686,0.7269166666666667
0.6033872756595711,0.7321833333333333
0.5541466195215871,0.7157666666666666
0.5448041396120508,0.70275
0.5617820865391104,0.7084833333333334
0.6227170451045109,0.7404333333333334
0.6246438852264634,0.7394333333333333
0.6186213333025815,0.7378666666666667
0.5986156891297735,0.7332333333333333
0.6023459458283641,0.7372333333333334
0.5817991775974455,0.7283333333333334
0.5983058891098646,0.7275833333333334
0.6151242047317146,0.7362000000000001
0.6245712266269,0.7340333333333333
0.5430582003219233,0.7012333333333334
0.554920616013264,0.7105166666666666
0.596084763114791,0.7303833333333333
0.6008364319614614,0.7342833333333333
0.6029974293821554,0.7330333333333332
0.6065418756141701,0.7329833333333333
0.5871370632765837,0.72755
0.5999783383439036,0.7262666666666666
0.6148427601277314,0.7333666666666666
0.6271696933589006,0.7365
0.630673009477249,0.7365833333333334
0.6242516917899225,0.7373833333333333
0.5882608476664031,0.7257166666666667
0.558183632615791,0.7042333333333333
0.5889416754759855,0.7116499999999999
0.6390251415268754,0.7364833333333334
0.6189159185725989,0.7291166666666666
0.6254584593798916,0.7296333333333332
0.628054920808403,0.7292666666666667
0.6159449648282143,0.7299
0.6138717044518646,0.7308666666666666
0.6106038191619256,0.7298499999999999
0.6089788511109879,0.7313
0.5993423420339637,0.7313333333333333
0.5685724388619595,0.7179
0.4189517966657254,0.6481166666666667
0.43857151807652467,0.6586500000000001
0.5145947760706461,0.6945166666666667
0.5196314448594425,0.69765
0.507080717482468,0.6979833333333333
0.5347459320412626,0.7103666666666666
0.5557091471476706,0.7228333333333333
0.5746266988842988,0.7310333333333334
0.5891652041849108,0.7355333333333334
0.5805690597584657,0.7354333333333333
0.5736634940758791,0.7283333333333334
0.5421589859148803,0.7091666666666667
0.5447730592797789,0.6964666666666667
0.5600325353728197,0.6987333333333332
0.6366613785580584,0.73735
0.6202075093189465,0.7320333333333334
0.6109051688579037,0.7295166666666667
0.6239330508535802,0.7349166666666667
0.608951221016364,0.7296166666666667
0.607808186308307,0.7273833333333333
0.6108423496643527,0.7290666666666666
0.6108980878167024,0.7285166666666667
0.5775868724802333,0.7201333333333333
0.5109758037637165,0.6861999999999999
0.5903137592034475,0.7209999999999999
0.5952652203936021,0.7237166666666667
0.5787933805045337,0.7207333333333333
0.5311944608991516,0.6986333333333333
0.5299637063883469,0.7092
0.5422911943036539,0.7174333333333334
0.5535105355387676,0.7222333333333334
0.5539188704116093,0.7166333333333333
0.5785209475704095,0.7331500000000001
0.5950518817008243,0.7384833333333334
0.5993243518404308,0.7385666666666667
0.612949949941583,0.7432666666666667
0.6169877608462021,0.7408666666666666
0.6128235847566567,0.7371000000000001
0.6018013497219277,0.7318333333333333
0.6114290712698495,0.7361500000000001
0.6021156084326835,0.7332
0.5910373096898464,0.7292333333333332
0.583901453127849,0.72275
0.5395955121600983,0.7066666666666667
0.5401121263177764,0.7059333333333333
0.5171455875875425,0.69875
0.5449387345377565,0.7141833333333332
0.5561248754450315,0.7259
0.5594882727744357,0.7329833333333333
0.5696289412633463,0.7332666666666667
0.586056622458705,0.7398666666666667
0.5761932958759783,0.7322666666666667
0.09292694992183455,0.7229
0.4248673133881235,0.72158
0.4472746068250493,0.7127333333333333
0.4513025863967068,0.7175333333333334
0.4553791828986095,0.7162166666666666
0.456495080238732,0.7171333333333333
0.4940805653491023,0.7300999999999999
0.5069823029657957,0.7356
0.5159237825090797,0.7346833333333332
0.504803699966626,0.73
0.528098766217047,0.7428166666666666
0.5285642743586942,0.7468500000000001
0.5552998835342685,0.7561666666666667
0.5578386288606005,0.7563833333333333
0.5726492417591595,0.7620666666666667
0.5595076835407228,0.7545666666666666
0.5334631724301291,0.7471833333333333
0.559694861317449,0.7545166666666668
0.5471736032920584,0.7519833333333333
0.5416398286504555,0.7476333333333334
0.548155933230173,0.7544166666666666
0.5128549198584716,0.7365999999999999
0.5867429363233455,0.7695666666666666
0.5827787078665307,0.7683333333333333
0.5796110598567621,0.7669333333333332
0.5741841588613291,0.7559833333333333
0.5323635917212155,0.7427166666666666
0.5259484628517225,0.73475
0.5324809337776056,0.7391833333333333
0.5152121096843878,0.7319166666666667
0.5477469655011703,0.7433166666666667
0.5509796094388263,0.7443166666666666
0.5602713064198981,0.7462500000000001
0.5698915036727333,0.7488166666666667
0.5570805150652798,0.7435
0.56483340928479,0.7455999999999999
0.5557032980302711,0.7451333333333333
0.5519648839006502,0.7413
0.5383815629573365,0.7385666666666667
0.5342936451763772,0.7389000000000001
0.5404791341092502,0.7471833333333333
0.5249374883881458,0.7361666666666666
0.5187949460922948,0.7343666666666667
0.560181621465864,0.759
0.5828354101488943,0.7665000000000001
0.5759995096599659,0.76625
0.5876968500390709,0.7669666666666666
0.5613887681617292,0.7585500000000001
0.5501549336682741,0.7519
0.5567620734091018,0.7495999999999999
0.5510971407537575,0.7552833333333333
0.526834188054673,0.7442333333333333
0.5298825698725629,0.74335
0.5717933544293062,0.7566666666666667
0.5903118299132388,0.7679499999999999
0.5824211968787651,0.7661333333333333
0.603989954386233,0.7699833333333335
0.6034762824929528,0.7756833333333335
0.5968006207099541,0.7721833333333333
0.5794914568232531,0.7630166666666667
0.5838351574281155,0.7677999999999999
0.5757180656272797,0.7652833333333334
0.5418807461467383,0.74725
0.5345801345801435,0.7442166666666667
0.5233321358206686,0.7376333333333334
0.5372085701852405,0.7432
0.535258650987619,0.7440666666666667
0.5535915036839194,0.7557666666666667
0.6016171719143034,0.7794833333333333
0.5983088512677323,0.77265
0.5634059239402368,0.7599
0.5752774462415919,0.7624000000000001
0.5391601525750972,0.7466166666666666
0.5476353637246715,0.7488
0.5380814079360093,0.754
0.5052331986416102,0.7413333333333332
