interaction_count,mean_raw_joint_reward,mean_raw_ramp_reward,mean_raw_peak_reward,mean_raw_ramp_squared,mean_raw_peak_increment,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
43008,2.020068491064341e-06,2.827925311239235e-06,-8.078568201748937e-07,0.0068987706873789075,0.001404547575621408,-3.412772929448867e-05,0,nan,147.8381033000187
45056,-6.64700187988622e-06,2.8436216372275078e-06,-9.490623517113728e-06,0.007718239440379792,0.006531188354245949,-3.4317154369513405e-05,4,-0.003529341461108011,161.70531420002226
47104,-5.0923037472398624e-06,3.922062977458251e-06,-9.014366724698115e-06,0.008469400106879597,0.00705090358328824,-4.733190902838097e-05,4,-0.002135082443564934,174.49120970000513
49152,3.0617966900786696e-06,3.612712304385887e-06,-5.509156143072174e-07,0.007976863438707614,0.0006484522105095279,-4.3598629374310086e-05,0,nan,180.13209030003054
51200,-4.577457412795358e-06,4.534960581762857e-06,-9.112417994558218e-06,0.008208137607703558,0.007038627496012052,-5.472842810963712e-05,4,-0.0020726351832306795,186.35949470003834
53248,-6.196975726115332e-06,4.2233907643111e-06,-1.0420366490426432e-05,0.008057877333487881,0.0068085171052333126,-5.0968367564874286e-05,4,-0.0014420552751662002,192.78966960002435
55296,7.608521634044733e-06,6.907018940627844e-06,7.015026934168885e-07,0.00878593000445932,0.0002671564829724327,-8.335470236813184e-05,1,-0.0007232723784190064,198.06612410000525
57344,-5.3121441178761795e-06,4.7236433172621765e-06,-1.0035787435138356e-05,0.00883911312446986,0.007549547311270403,-5.700547315537159e-05,3,-0.000666459202523827,208.70130250003422
59392,-3.228483957613304e-06,5.47774226630254e-06,-8.706226223915846e-06,0.008433699297699973,0.007152416353918099,-6.610602637430727e-05,4,-0.0012409001376827023,222.51901390001876
61440,-2.0887777257676547e-06,5.147155360173568e-06,-7.235933085941222e-06,0.008404512870502173,0.005555417537533449,-6.211646540682611e-05,4,-0.001007161486244805,236.00270170002477
63488,5.014206127786527e-06,7.279085685078344e-06,-2.264879557291817e-06,0.007412790124934917,0.002096090145864124,-8.78448468155904e-05,0,nan,247.18293180002365
65536,-3.057917269070468e-06,6.8523825619388255e-06,-9.910299831009294e-06,0.008789498377554859,0.007493363231987829,-8.26953442393583e-05,4,0.0005677208073408984,260.6735254000523
67584,-2.755371294756543e-06,5.913010719738616e-06,-8.668382014495157e-06,0.008493922658419143,0.006587395841824078,-7.13588963458935e-05,4,-0.00028198156061795115,271.4528386000311
69632,7.249984858852707e-06,7.1208214424288885e-06,1.2916341642381805e-07,0.007965326117043238,0.0008679679131363665,-8.59348956550447e-05,0,nan,281.90683850005735
71680,-2.8930621427008245e-06,6.746022793944149e-06,-9.639084936644973e-06,0.008388797069838328,0.007042531036803997,-8.141178227415338e-05,4,0.00042144554301960183,295.213284700003
73728,-3.435694818908433e-07,8.043689562877567e-06,-8.38725904476841e-06,0.009221727329026983,0.007491521922440209,-9.707217472815585e-05,4,0.0003277898253485938,308.4610117000411
75776,5.9836288271626365e-06,9.293779251335973e-06,-3.310150424173336e-06,0.009908463576169878,0.001920113522008842,-0.00011215840147961302,1,0.0009764932422327602,320.40294470003573
77824,2.5970857429576853e-06,8.88906209655713e-06,-6.2919763535994445e-06,0.008362375185102987,0.005156450410020055,-0.0001072742281090386,3,0.002496735223119703,333.1216453000088
79872,-1.9174625351710956e-07,8.442943653717268e-06,-8.63468990723438e-06,0.008402179133202917,0.006110072814034512,-0.00010189041921210355,4,0.0015884018004671306,346.32742350001354
81920,-1.167302015300546e-06,7.934785982701669e-06,-9.102087998002216e-06,0.006747536217370444,0.006911180076347781,-9.575791374372589e-05,4,0.0012098801619519989,359.2640916000237
83968,8.573667336592735e-06,9.517783816097528e-06,-9.441164795047926e-07,0.008580284248861958,0.000614700317670509,-0.00011486171444071878,0,nan,371.08340210001916
86016,-9.253264763937087e-07,8.296111725214329e-06,-9.221438201608038e-06,0.008313493896331988,0.007179525397341731,-0.0001001184345391632,4,0.0016669497755540195,384.89571140002226
88064,-2.127449388500395e-06,6.898640692985171e-06,-9.026090081485563e-06,0.006298716772503918,0.00621763440275334,-8.325359270785369e-05,4,0.0004271770629380497,397.76014840003336
90112,1.3314450449181425e-05,1.3307311836671031e-05,7.138612510393987e-09,0.008696792532879097,0.0002851541480097203,-0.00016059417630101409,0,nan,408.7766739000217
92160,-3.673080857451309e-07,9.075277321015461e-06,-9.442585406760592e-06,0.007972960619010053,0.007231200912124987,-0.00010952149494652148,4,0.004556135511066196,422.86043850000715
94208,-6.793067989061642e-07,9.409444615434043e-06,-1.0088751414340208e-05,0.008101037173139727,0.007193765862864424,-0.00011355426445343309,4,0.0020885743377591125,439.2406046000542
96256,7.942385981792597e-07,9.523721987563942e-06,-8.729483389384682e-06,0.006394018667311726,0.006070415213485551,-0.00011493337697986175,4,0.0014503260506446946,455.2676413000445
98304,1.0464907143810573e-05,1.0442056026199441e-05,2.285111761113088e-08,0.007683736390603088,0.0012858152185925517,-0.00012601593822994403,0,nan,469.6418260000064
100352,1.4394670593996882e-06,1.0399652328207439e-05,-8.960185268807752e-06,0.008614352781139333,0.006956543182347823,-0.00012550420550475327,4,0.002393338189582384,486.06579350004904
102400,2.1587297976452305e-06,1.065012169902985e-05,-8.491391901384619e-06,0.008062475715091336,0.006428362212281157,-0.00012852689880220897,4,0.0040667590507832575,502.8117239000276
104448,9.918131932587822e-06,9.669364028932893e-06,2.487679036549304e-07,0.007809489187707365,0.001400597261111775,-0.00011669100195743168,0,nan,516.8282346000196
106496,1.9049802895978294e-06,1.0900753301807232e-05,-8.995773012209401e-06,0.0075871793147451305,0.00623716640577497,-0.00013155154993363578,4,0.002264653212479083,527.3072631000541
108544,3.8647435601364046e-06,1.2928005770420256e-05,-9.063262210283852e-06,0.008674464125998883,0.006631245670677438,-0.00015601666688189468,4,0.004249188254418783,540.6381375000346
110592,1.2589962667677658e-05,1.2402251944385646e-05,1.877107232920135e-07,0.008356531755205399,0.00031175413826107796,-0.00014967180898231027,2,0.004625235202921131,552.8639925000025
112640,3.606719000400416e-06,1.312335228633998e-05,-9.51663328593956e-06,0.007829473052360293,0.006952481402006324,-0.00015837413119944,2,0.004246154121652486,565.2141453000368
114688,2.7719430372251725e-06,1.1351263233812582e-05,-8.579320196587408e-06,0.008090779294774001,0.00706518805591105,-0.0001369883558290573,4,0.00453221548596423,579.1252160000149
116736,5.013253529211786e-06,1.1475157484765572e-05,-6.461903955553785e-06,0.008620014224577675,0.00582724229740667,-0.000138483525959917,4,0.004053825473657126,592.5565341000329
118784,8.882274163274591e-06,1.1334084440587274e-05,-2.4518102773126817e-06,0.007991583248321141,0.0022830641643809607,-0.0001367810401681842,0,nan,604.3655366000021
120832,2.4415650986600706e-06,1.1824250294735005e-05,-9.382685196074937e-06,0.008844314190098554,0.007518375551410802,-0.00014269641831246238,4,0.0031773162329206276,613.848441100039
122880,4.139487678799882e-06,1.2473814336809422e-05,-8.334326658009536e-06,0.008337100086502302,0.006478578865848243,-0.00015053543219986775,4,0.005056255053044714,620.1772319000447
124928,1.4385448273818451e-05,1.4583528657739598e-05,-1.9808038392114642e-07,0.008803688301937628,0.0004421155502955115,-0.00017599570830661532,0,nan,630.88572260004
126976,3.6357914536616367e-06,1.239756228198395e-05,-8.761770828322314e-06,0.007087003967587882,0.006568651946865655,-0.0001496152135947689,4,0.005789672900978292,643.4601100000436
129024,3.211420164361305e-06,1.1946801078843592e-05,-8.735380914482286e-06,0.007661183593794675,0.007222346687981681,-0.00014417537533026719,4,0.00420389103942342,656.3241462000296
131072,1.1450599869319708e-05,1.204570273655572e-05,-5.951028672360127e-07,0.007996509529662407,0.0007560782133626605,-0.0001453689319591361,0,nan,668.5436996000353
133120,4.182820775828611e-06,1.2771232270247107e-05,-8.588411494418495e-06,0.007236100940597099,0.006869414916348381,-0.00015412470617374072,4,0.0037367715825399666,681.5992598000448
135168,1.73189534216274e-06,1.0928270508305959e-05,-9.196375166143216e-06,0.0074906107254135625,0.007899837003180506,-0.0001318836307600271,4,0.00435243282307725,694.0425074000377
137216,3.6173345953019582e-06,1.1917503796144753e-05,-8.300169200842793e-06,0.008888993081448582,0.00673275508766822,-0.00014382181233868593,4,0.004367154936906702,707.0600203000358
139264,1.127080995521452e-05,1.1955207481285384e-05,-6.843975260708644e-07,0.007384969006625035,0.0010685029764308683,-0.0001442768247659131,0,nan,717.8077236000099
141312,4.0094898949836215e-06,1.2692239353409735e-05,-8.682749458426115e-06,0.00843756606040126,0.007673919225839659,-0.00015317141052930002,4,0.0041850325826979316,731.6557246000157
143360,5.36737628557259e-06,1.3495123902133818e-05,-8.127747616561227e-06,0.009107918084174188,0.0069712297660641485,-0.00016286071400018127,4,0.00484538700487968,740.8696680000285
145408,1.2224026368000025e-05,1.2967408923415616e-05,-7.433825554155917e-07,0.00709209301631441,0.0005425446196369742,-0.00015649218868348913,0,nan,745.9130592000438
147456,4.19475400504458e-06,1.2987076674978257e-05,-8.792322669933678e-06,0.007362737706018583,0.006495934122119003,-0.00015672954138106333,4,0.0046859136298383255,751.903304800042
149504,4.706145717284373e-06,1.3684212498751464e-05,-8.978066781467093e-06,0.007752854270288697,0.00651401634284429,-0.00016514265702477054,4,0.005347257736645676,757.9795147000114
151552,1.324957414245345e-05,1.696878665900018e-05,-3.7192125165467263e-06,0.008512327905035949,0.003165129312863735,-0.00020478127737415982,2,0.006095209302954235,763.6213550000102
153600,1.2113089608186323e-05,1.7037991196705317e-05,-4.9249015885189935e-06,0.0088661181692417,0.0033967326132524696,-0.00020561644572862962,2,0.00822084804149741,769.3638554000063
155648,8.301199809851e-06,1.6701567958248393e-05,-8.400368148397393e-06,0.00932023538689518,0.0065347029498592606,-0.00020155645122849135,4,0.00732197905604279,775.6051854000543
157696,7.551217800010922e-06,1.6291912511808147e-05,-8.740694711797228e-06,0.008315665830458242,0.005838064416264013,-0.00019661268198375162,4,0.00877867979316635,781.7163277000072
159744,1.4729248099042223e-05,1.5023784162877247e-05,-2.9453606383502456e-07,0.00802143340379428,0.001293130688181333,-0.00018130876259416369,0,nan,786.7669468000531
161792,6.844249739047501e-06,1.5306593702499705e-05,-8.462343963452201e-06,0.008678437439857009,0.007177121322114247,-0.00018472174078413737,4,0.006184126599917884,792.7869757000008
163840,5.987841918506602e-06,1.3730177588738696e-05,-7.742335670232095e-06,0.0077315227307394015,0.006270707041038719,-0.00016569736903991695,4,0.005668351651608381,798.8892623000429
165888,1.629230006653851e-05,1.6410324394399472e-05,-1.1802432786096351e-07,0.00847829675448308,0.0004711500333697565,-0.00019804169025998387,0,nan,804.236331000051
167936,6.322855898272988e-06,1.4913390176249533e-05,-8.590534277976543e-06,0.009564435192294362,0.008167400724501794,-0.00017997651521252432,4,0.007797487909055597,810.8868486000574
169984,6.814098397737173e-06,1.5480422387556017e-05,-8.66632398981884e-06,0.00980405827380959,0.006416044346495075,-0.00018681952543341408,4,0.006840492070225818,817.5314633000526
172032,1.1660065189175196e-05,1.5830938625413954e-05,-4.170873436238756e-06,0.0073533288370729605,0.003413102907989421,-0.00019104959587813044,4,0.006571882721039764,826.5606297000195
174080,1.1214940233809484e-05,1.593767054955032e-05,-4.722730315740835e-06,0.00823512756480301,0.00423465108847731,-0.00019233764906663903,0,nan,833.867231100041
176128,6.305163396390736e-06,1.5117723086710482e-05,-8.812559690319745e-06,0.007511927850784139,0.0067567936000073586,-0.00018244242837736337,4,0.006949655625081262,842.0900253000436
178176,5.177630365800072e-06,1.394452333454936e-05,-8.76689296874929e-06,0.006402389286413335,0.006598180266955187,-0.0001682841182582851,4,0.006170048842476728,848.9530093000503
180224,1.512859362853549e-05,1.5524302661230092e-05,-3.957090326946038e-07,0.007679124313596037,0.0008395901064255459,-0.00018734907764448742,0,nan,856.9970661000116
182272,8.555587088795713e-06,1.6697508294736385e-05,-8.141921205940674e-06,0.008211137446399501,0.006266495038118438,-0.00020150745874031854,4,0.006326788220109378,870.7897326000384
184320,8.074106553160813e-06,1.65963746235567e-05,-8.522268070395887e-06,0.007977479143969667,0.006641592464378015,-0.0002002869659151153,4,0.00884880715006722,884.6376494000433
186368,1.7176209770544396e-05,1.675206859920811e-05,4.2414117133628844e-07,0.008503824954752938,0.0008218235112757073,-0.00020216589879665085,0,nan,890.3536880000029
188416,7.427429045945136e-06,1.5450461219301537e-05,-8.023032173356397e-06,0.00853017771227963,0.007051677448223123,-0.00018645795059426553,4,0.006920347341348103,896.7681425000192
190464,5.826757667974291e-06,1.504374849288928e-05,-9.216990824914988e-06,0.007552795963176618,0.007115165300653155,-0.00018154969443472135,4,0.0072111554114999785,904.2285210000118
192512,5.3956677950645744e-06,1.4125689257430884e-05,-8.730021462366309e-06,0.007488088492067446,0.006073581563296526,-0.00017047044954112135,4,0.005884973324144905,918.7057331000105
194560,1.674055505406564e-05,1.7286029742211098e-05,-5.454746881454601e-07,0.007806999081868076,0.0008149855505372294,-0.00020860980354539267,0,nan,928.6586005000281
196608,7.262942351493295e-06,1.5579341386378196e-05,-8.316399034884906e-06,0.008249227267149101,0.007171908058258061,-0.0001880132913368021,4,0.007633399193365083,935.3031870000414
198656,9.30090645317531e-06,1.7668326295024167e-05,-8.367419841848857e-06,0.00893639431714784,0.006420440907367709,-0.00021322340250176089,4,0.008066877686530348,941.6973215000471
200704,1.6438123775693553e-05,1.7108917586703207e-05,-6.707938110096539e-07,0.0076360608359059955,0.00042949327537269587,-0.00020647239359545028,0,nan,947.4474503000383
202752,7.385462209461853e-06,1.5567044358707163e-05,-8.181582149245315e-06,0.008628719062174123,0.007530179200667731,-0.00018786488938650448,4,0.00792675339055305,962.7086528000073
204800,5.4800031770368265e-06,1.4359284455965917e-05,-8.879281278929091e-06,0.008523229779379915,0.007196705389246357,-0.00017328950337836804,4,0.006395829621354831,976.5577259000274
206848,1.7616385224214956e-05,1.761687813260564e-05,-4.929083906822608e-10,0.007923912910279331,0.00035949327719081155,-0.00021260252013519335,0,nan,988.2800058000139
208896,7.221824394405271e-06,1.5694585733621723e-05,-8.472761339216453e-06,0.00889338357928579,0.00799067867662663,-0.00018940407343059212,4,0.007466209270537094,999.1634347000509
210944,7.424457930176002e-06,1.5843592860232116e-05,-8.419134930056117e-06,0.008575364501811417,0.007402444209183572,-0.00019120230864553867,4,0.007131767339419169,1008.5504623000161
212992,9.227171001736397e-06,1.5898126781610996e-05,-6.670955779874603e-06,0.009514183639457054,0.004679304020300741,-0.00019186043030765918,3,0.007686433751508581,1015.1476772000315
215040,1.4347985997701135e-05,1.6143354764534875e-05,-1.7953687668337426e-06,0.007686501458656649,0.0028144116311056137,-0.00019481986993055082,1,0.007111949903165671,1020.5239164000377
217088,7.203825868836886e-06,1.5688899500104585e-05,-8.4850736312677e-06,0.006923274546456923,0.006606748749026054,-0.00018933545130772101,4,0.007444412069584245,1027.5909694000147
219136,7.895293592997952e-06,1.628478975614585e-05,-8.389496163147898e-06,0.006879207356193408,0.006024128241823645,-0.00019652672374570777,4,0.0072863152376942,1034.303128200001
221184,1.6862567251080413e-05,1.70084102854642e-05,-1.4584303438378524e-07,0.007939273333151468,0.0007080872587149651,-0.00020525945987503975,0,nan,1039.5111158000072
223232,7.2513446247946164e-06,1.557583291342857e-05,-8.324488288633951e-06,0.007588931151822633,0.006493526764108955,-0.00018797095068000112,4,0.007606311003044159,1045.924914800038
225280,9.049480974216571e-06,1.7386248807085706e-05,-8.336767832869134e-06,0.007779414758880817,0.007088848160950943,-0.000209819258796065,4,0.007546247572392724,1052.6286877000239
227328,1.7785852060067108e-05,1.8010775216638883e-05,-2.2492315657177158e-07,0.009112301999380217,0.0006878479325619089,-0.00021735611564224164,3,0.007654223465934681,1058.8509125000564
229376,9.079995410525025e-06,1.747208432693086e-05,-8.392088916405833e-06,0.008333497798122948,0.007065275108910515,-0.00021085513176395587,1,0.011374505726062079,1064.2764619000372
231424,6.619725158196622e-06,1.4854025081728283e-05,-8.23429992353166e-06,0.006692357669085721,0.006481860888205098,-0.0001792600903948989,4,0.008290242662113562,1070.7910718000494
233472,6.639373004906442e-06,1.4801680038351886e-05,-8.162307033445445e-06,0.006285611798584319,0.007484928081924855,-0.0001786283843653379,4,0.005929020182035691,1079.709416400001
235520,1.615905076985858e-05,1.5895361428130788e-05,2.636893417277884e-07,0.008358802301929088,0.0007961885152873323,-0.00019182705770244888,0,nan,1087.7890466000536
237568,8.002628053827555e-06,1.6466327850655452e-05,-8.463699796827892e-06,0.007848462123008548,0.006787276800306125,-0.00019871754643873926,4,0.007187598007046499,1094.0517801000387
239616,8.413609522987694e-06,1.6484799644146983e-05,-8.071190121159287e-06,0.007440627916246835,0.006446331317687322,-0.00019894046617617263,4,0.008160669929573955,1100.3224557000212
241664,1.8638393974486085e-05,1.894948189255325e-05,-3.11087918067164e-07,0.00742566636347998,0.0001954330616454553,-0.00022868453623213914,0,nan,1108.8459345000447
243712,8.88868446857132e-06,1.746483860952335e-05,-8.576154140952029e-06,0.009067515139830097,0.007252037059070323,-0.00021076768960936814,4,0.00857129388382847,1123.3094171000412
245760,9.53637574416558e-06,1.8036468933792504e-05,-8.500093189626924e-06,0.009570797005953154,0.006717643971685695,-0.00021766619038859474,4,0.008995630123394101,1137.1038976000273
247808,1.1230920120778546e-05,1.777920846745962e-05,-6.548288346681075e-06,0.007827939428181,0.004475069195428356,-0.00021456154136611572,3,0.009044685483706296,1150.3682986000204
249856,1.399379681252533e-05,1.611987623793891e-05,-2.12607942541358e-06,0.007797935041432743,0.0025313463314780224,-0.00019453652835971227,1,0.008115937116139515,1162.411521000031
251904,9.949454092599754e-06,1.8445144463468305e-05,-8.495690370868551e-06,0.008846419220956388,0.007167543889268249,-0.00022259813388463625,4,0.007651197909133444,1176.2424464000505
253952,1.0859751130158833e-05,1.868914062907404e-05,-7.829389498915206e-06,0.008239442407844227,0.006690373443187649,-0.00022554270779385197,4,0.009435949740355347,1190.1362672000541
256000,1.6659771870248592e-05,1.7203578580511644e-05,-5.438067102630513e-07,0.007835680770531804,0.0007521131966935098,-0.0002076147734025131,0,nan,1200.194460000028
258048,8.714802063734746e-06,1.6872667531525722e-05,-8.157865467790982e-06,0.007787970617224062,0.006625774735319066,-0.00020362130064159432,4,0.007935683517431636,1206.9852242000052
260096,8.946465318398574e-06,1.7283600405331257e-05,-8.337135086932685e-06,0.007171630387056727,0.006907502776083115,-0.00020858048602732715,4,0.008701886243503557,1213.2653424000018
262144,1.845274523968666e-05,1.834668407611794e-05,1.0606116356872292e-07,0.008683300517855081,0.0007137035187297641,-0.00022140990255746187,0,nan,1218.4117505000322
264192,7.665220264154244e-06,1.6039996151382916e-05,-8.374775887228672e-06,0.00812049184673979,0.007665968014265694,-0.0001935725262486351,4,0.008877059366798886,1226.658324900025
266240,7.271374078523716e-06,1.5727508643230942e-05,-8.456134564707228e-06,0.0075964690341411715,0.006643287610271303,-0.0001898013909065045,4,0.007491107786933647,1239.930128100037
268288,1.3032785250883164e-05,1.77533133850405e-05,-4.7205281341573395e-06,0.00725008003344795,0.0039046586813517485,-0.00021424903652048,2,0.006401742987182447,1252.8357367000426
270336,1.2863959326448904e-05,1.6838082245088673e-05,-3.974122918639768e-06,0.00838385697910371,0.004116763689439834,-0.0002032039214101114,2,0.009428829050121549,1265.2502352000447
272384,9.97184340777036e-06,1.8691969458401883e-05,-8.720126050631522e-06,0.009603555284128602,0.007048644189778535,-0.00022557684643292327,4,0.007951212138860726,1278.8113124000374
274432,9.655637298023175e-06,1.830154239519916e-05,-8.645905097175985e-06,0.009171357534692682,0.0065391333539600305,-0.0002208651275380611,4,0.009330444780202791,1292.4918479000335
276480,1.9599124650875965e-05,1.956430951483294e-05,3.4815136043029513e-08,0.00823116144369175,0.0007106647137199754,-0.00023610434699324463,0,nan,1303.210405300022
278528,9.318643515764997e-06,1.7615101976215083e-05,-8.296458460450086e-06,0.007831063794435201,0.007117763365959589,-0.00021258108527471789,4,0.009665059773990509,1316.7911850000382
280576,9.171739048990989e-06,1.7678048501064583e-05,-8.506309452073596e-06,0.007839973859300261,0.006910419782962373,-0.00021334073120721643,4,0.009141906178032394,1329.9250047000241
282624,2.1741083011016634e-05,2.1415416224592706e-05,3.2566678642392603e-07,0.008653282903962545,0.0002715866887364177,-0.00025844371657801244,0,nan,1340.8850343000377
284672,1.1487933854635389e-05,1.9691016726575967e-05,-8.203082871940573e-06,0.007842348918126199,0.006275149161954666,-0.00023763346425982848,4,0.010160155241430123,1354.3042114000418
286720,9.729908329531763e-06,1.814422460500283e-05,-8.414316275471068e-06,0.007560922276489853,0.006772384124957441,-0.0002189665982750394,4,0.009655605422202503,1368.0399174000486
288768,9.38499967239326e-06,1.7445151108920945e-05,-8.060151436527688e-06,0.007632792943142839,0.006251144016763038,-0.00021053009857810096,4,0.008242483040398839,1382.6342508000089
290816,1.9501376150227067e-05,1.9652844125335956e-05,-1.5146797510889011e-07,0.008780726973784344,0.0009563460109755452,-0.00023717279289895205,0,nan,1394.1200251000118
292864,9.49361112079685e-06,1.766055402468953e-05,-8.166942903892681e-06,0.008064108850246162,0.00689055436224725,-0.0002131296058456293,4,0.010022535376387132,1405.0187022000318
294912,7.843805030765832e-06,1.6551163338507482e-05,-8.707358307741653e-06,0.00798477637132751,0.007329901718898767,-0.0001997413509050288,4,0.007679865990137149,1411.5925528000225
296960,1.8903253748131212e-05,1.895503115744601e-05,-5.177740931479666e-08,0.008372927073485805,0.0005006223734265604,-0.00022875150540183076,0,nan,1418.8544982000021
299008,9.275216654980953e-06,1.7491411631107522e-05,-8.216194976126563e-06,0.00821825768213396,0.007527281342123443,-0.00021108837590315277,4,0.009403555313569577,1425.3481939000194
301056,9.919103036645542e-06,1.837597315052847e-05,-8.456870113882922e-06,0.007847697685551094,0.007053723972790629,-0.00022176336649047174,4,0.008450215664428332,1431.4702322000521
303104,1.5583982069051633e-05,1.7758657960513985e-05,-2.174675891462351e-06,0.008330521871390651,0.001802462869529856,-0.00021431353547461717,1,0.006809584224217568,1438.8977208000142
305152,1.3160658212096538e-05,1.9156394556035038e-05,-5.995736343938501e-06,0.00754265330165638,0.005057124708451228,-0.00023118158215440705,3,0.009436814923920312,1444.8935048000421
307200,9.390879533238868e-06,1.7906843716162664e-05,-8.515964182923791e-06,0.007546136350823312,0.006165116143271008,-0.0002161018582899256,4,0.01007267675447688,1451.3407830000506
309248,1.2191510655070569e-05,2.075942880755266e-05,-8.56791815248209e-06,0.00800540912125832,0.0066789295804294034,-0.00025052718465959237,4,0.009847618330797659,1458.0433273000526
311296,1.9160514988371537e-05,1.890724977551228e-05,2.532652128592537e-07,0.007562894691867131,0.0006460969781129696,-0.0002281748741656839,0,nan,1463.1855407000403
313344,9.970547112202637e-06,1.8217214561273132e-05,-8.246667449070495e-06,0.00799285514178979,0.007052292596136132,-0.00021984744949798697,4,0.009187768187438845,1469.6511824000045
315392,1.1392481833359153e-05,1.9446975028369997e-05,-8.054493195010842e-06,0.008884214651294539,0.006637617666932372,-0.00023468834085793393,4,0.009947389874023776,1475.950227500056
317440,1.7321495156244283e-05,1.713659416368367e-05,1.8490099256061418e-07,0.006912463734431849,0.0006396528062089603,-0.00020680639772322317,0,nan,1481.132886300038
319488,1.1003507401668116e-05,1.936538074200442e-05,-8.361873340336305e-06,0.008891064538340761,0.007641932650296041,-0.00023370365158555665,4,0.007992531242491484,1493.12203030003
321536,9.64211301441216e-06,1.8136192358431935e-05,-8.494079344019775e-06,0.00810204853896325,0.006299622481734676,-0.00021886966419566018,4,0.009711431490555728,1501.0828725000028
323584,1.850682203424212e-05,2.0317926312182533e-05,-1.8111042779404101e-06,0.007585663407755006,0.0017490710657167609,-0.0002451990815498853,1,0.007045155511559419,1506.4468116000062
325632,1.1190593140041216e-05,1.7247849734108238e-05,-6.057256594067024e-06,0.006459796330453449,0.0055747361914674914,-0.0002081490427976398,3,0.011649506283736325,1517.7227782000555
