cell,cpu_util,mem_util,power_util
a,0.46698864432747206,0.55697913918,0.6726166666666668
a,0.495118408932841,0.6045894306753995,0.6864833333333333
a,0.48471495936259046,0.6042703798594908,0.6929333333333334
a,0.4825498824847929,0.6186235014952499,0.6842500000000001
a,0.4838885197934679,0.6531933917610092,0.6894166666666667
a,0.48226057051584026,0.676588802981714,0.6808000000000001
a,0.4890701207694458,0.6269084233413418,0.6889500000000001
a,0.5465631136887648,0.6329626147877595,0.7136333333333333
a,0.540862833179246,0.6490479518731479,0.7153166666666666
a,0.5652091294030798,0.6457145222067356,0.7226
a,0.5552563314550785,0.6596904174209408,0.7217166666666667
a,0.5868984598665014,0.7182912004173531,0.7223833333333333
a,0.5935498460247802,0.7217772925683316,0.7280333333333333
a,0.5967459987156214,0.7255247484889049,0.7292833333333333
a,0.5907918996043346,0.7205008522772199,0.7289333333333333
a,0.6008860099575647,0.7213226441423886,0.7310833333333333
a,0.6057630504174485,0.7213304541977523,0.7308999999999999
a,0.5978043448401128,0.7246577060257082,0.7296
a,0.5700144786413726,0.7158778561485634,0.7152666666666666
a,0.5804804204891549,0.7232060290745898,0.7202666666666666
a,0.5873960178046987,0.718817714334931,0.72675
a,0.5176883348902418,0.705262687935988,0.70255
a,0.43820498703012273,0.6512306694526288,0.6679166666666667
a,0.49404785328154416,0.640236558383251,0.6955166666666667
a,0.518512911971636,0.6557269273185947,0.7125833333333332
a,0.5068023158284631,0.6768532635230403,0.7013833333333332
a,0.5173670893450667,0.6535016960532093,0.7081666666666667
a,0.5559196962942736,0.6654957344318371,0.7187333333333333
a,0.5347520722935215,0.6860618861329172,0.7069666666666666
a,0.5393414384571072,0.6919704101164356,0.7049
a,0.5617185883312565,0.6743901675547854,0.7156333333333332
a,0.5865840194388503,0.6370836992309453,0.7277833333333333
a,0.6059038670250444,0.6665089486997311,0.7383166666666667
a,0.6075880721330894,0.6610679043651265,0.7398833333333333
a,0.5690477109610578,0.6786815378627443,0.7281166666666666
a,0.5503439359444464,0.7203658096097024,0.70685
a,0.5479501783175175,0.7252104708912721,0.6971833333333334
a,0.6051927140139686,0.727116348685321,0.7244499999999999
a,0.6069209560200614,0.7293309806783814,0.7269333333333333
a,0.6090300750691985,0.7279730323506378,0.7288833333333333
a,0.6181971792241154,0.7321615486516464,0.7348666666666667
a,0.6026021387828476,0.7272255465274217,0.7313999999999999
a,0.5848560032011766,0.7171743413344143,0.7214166666666666
a,0.5731417895198999,0.7160549626919991,0.71865
a,0.5684927051621631,0.719662113625228,0.7187166666666667
a,0.5069583469883059,0.6980529870555856,0.6989833333333333
a,0.44676395100554456,0.6737778848767584,0.6711833333333334
a,0.5191725902017054,0.5999718330218141,0.7074833333333332
a,0.55917357482732,0.6259142309157684,0.72315
a,0.5083011485553022,0.6324343874752364,0.7011666666666667
a,0.5202075855075043,0.6426757495882415,0.7054666666666667
a,0.5068926838730254,0.6516661949510036,0.6991333333333334
a,0.5002331759344975,0.6720233868497069,0.69035
a,0.5265532671470798,0.6685572673233251,0.7023666666666667
a,0.536923776559721,0.6512061197964691,0.7127833333333333
a,0.5451721070008784,0.6549746160690897,0.7176166666666666
a,0.5499655228104354,0.6707997965208965,0.71675
a,0.5514855334846203,0.6789665339108302,0.7194833333333334
a,0.5549395918727207,0.6749029035337643,0.7197999999999999
a,0.5600760421644337,0.6950740473760358,0.7118333333333332
a,0.5751159330493271,0.7023770212022349,0.7141833333333333
a,0.6166041573521586,0.7127435990249613,0.7366666666666667
a,0.5958673413956782,0.6931574704056788,0.7301000000000001
a,0.6117261529788983,0.7027761697606529,0.7366166666666666
a,0.610678229393773,0.7032381604806275,0.7344833333333333
a,0.6147796287833857,0.7062112718985193,0.7342666666666667
a,0.5684605854394781,0.6943748070046373,0.7136
a,0.5667228647173895,0.696875186775328,0.7192833333333333
a,0.554549216198067,0.6938502960854289,0.7178333333333333
a,0.551640797689879,0.6655968787038254,0.7190166666666665
a,0.5163803854495242,0.6352047214218852,0.7064499999999999
a,0.5121187551587043,0.6592350489659418,0.7034333333333332
a,0.5402854065382715,0.5877179817381762,0.7125166666666667
a,0.5502792434159589,0.5988547191537027,0.7160333333333333
a,0.5758507695616902,0.6560078893488007,0.7349
a,0.5417349542017581,0.6553004519708094,0.7224333333333333
a,0.5394917521732855,0.6568999325368677,0.7206666666666667
a,0.5614737644367789,0.6571172098348048,0.7310666666666666
a,0.5561878217939047,0.6609242539208496,0.72705
a,0.5686807292265275,0.6381286786277114,0.73175
a,0.6128529560083936,0.6421738481274855,0.7485499999999999
a,0.6223974952930381,0.6593258178442539,0.7498
a,0.587658416745755,0.6478901257085913,0.7456833333333334
a,0.5835610480880056,0.692317601109384,0.7319333333333333
a,0.5794309536706803,0.6815527359087072,0.7324166666666667
a,0.623252274292115,0.6995640628600339,0.7516666666666667
a,0.6094945365128003,0.6928271825315013,0.7418
a,0.6390753949215454,0.7097349334661703,0.7545666666666667
a,0.6135084654808173,0.6943871395016571,0.7451833333333334
a,0.6105035046111564,0.6893663525714873,0.7462
a,0.6405914642341662,0.6979334022201796,0.7541666666666667
a,0.6178890107963789,0.6901361732963283,0.7489000000000001
a,0.6316445990496782,0.6935419513010348,0.7532666666666666
a,0.6235534070555564,0.6899703836336499,0.7485166666666666
a,0.5928964286800156,0.6831236756941788,0.7412333333333333
a,0.5296444588105536,0.6670920909989878,0.7119
a,0.5016885911586385,0.662591625875942,0.6986999999999999
a,0.5300184675478892,0.6257756555512306,0.7166833333333333
a,0.5468123647904457,0.6459761349713711,0.7267833333333332
a,0.5386197913476448,0.6530716204633189,0.7273
a,0.5422283550666015,0.6405946194291788,0.7259999999999999
a,0.5755655071706076,0.6452884292787717,0.7381333333333333
a,0.5567849452325749,0.6624838894128074,0.7253333333333333
a,0.5714579393701742,0.6444600898587587,0.7308
a,0.6140852809112595,0.6483271273614195,0.7484
a,0.599790067037601,0.652259885360282,0.74285
a,0.6600801134111425,0.6597600885881054,0.7633666666666666
a,0.6444033882491343,0.7026962507376358,0.7568333333333334
a,0.6336059352816095,0.6869378477425466,0.7514666666666666
a,0.6468856324357503,0.6776883666692805,0.7526999999999999
a,0.6375918415279218,0.6561512041203419,0.7545333333333334
a,0.6291620275285013,0.6923313923130012,0.7594000000000001
a,0.6065822606653132,0.7010116452583139,0.7540666666666667
a,0.5845791319452394,0.687543664179322,0.7473
a,0.5671060133960175,0.6875894572681783,0.73855
a,0.600545858844702,0.7086728764720739,0.7380833333333333
a,0.6000755635330601,0.708775546143685,0.7456833333333334
a,0.5948134848643695,0.7071235840536242,0.7431999999999999
a,0.5901510957257107,0.6984110590427327,0.7387666666666667
a,0.6137687909076982,0.7053195039063244,0.7466
a,0.5467138575612712,0.676928851507962,0.7164166666666667
a,0.5758107579544623,0.6613088465715626,0.7243999999999999
a,0.5933717698733882,0.6426961886379859,0.7364833333333333
a,0.6084774754089434,0.6236982791599134,0.7420833333333334
a,0.595335463902382,0.6332501613986705,0.7386666666666667
a,0.560710142956722,0.644950301585241,0.7247833333333333
a,0.571771522740494,0.6143664848150036,0.73395
a,0.5947088220364037,0.6164322847572382,0.7389333333333334
a,0.6046267153311311,0.6291854350212689,0.7425499999999999
a,0.6161195831500753,0.6401413495387749,0.7423166666666666
a,0.6432900388037947,0.6648207168549328,0.7547166666666667
a,0.6601675811005904,0.7101929599596889,0.7535000000000001
a,0.6638338326093275,0.7196271386524481,0.7524833333333333
a,0.670351098096257,0.7205062055350396,0.7521666666666665
a,0.6710654198872509,0.7146449085597878,0.7516999999999999
a,0.6159861414465243,0.709740952995834,0.7412666666666667
a,0.5951943996226797,0.7000406877222729,0.7341166666666668
a,0.602737857795549,0.6954333680564644,0.7375333333333333
a,0.6038544564040833,0.7005047417044659,0.7356166666666666
a,0.6079038516852087,0.6989255832429778,0.7403833333333334
a,0.5884686562710997,0.6844296752287932,0.7370666666666666
a,0.46740163152487085,0.6448025062197869,0.6861999999999999
a,0.5318954664458289,0.619276950966036,0.7114333333333334
a,0.5602437418509355,0.61910962602759,0.7197666666666667
a,0.5604883340592782,0.6094233837565758,0.7181166666666665
a,0.5551773872181137,0.6306194071430328,0.7161833333333333
a,0.5026620362779779,0.5797928087905355,0.7029166666666667
a,0.49896946940739934,0.5628120480676108,0.69065
a,0.528757085694921,0.6333618004107683,0.7054666666666667
a,0.5272849910222562,0.6405801263802311,0.71075
a,0.5436780423254023,0.5986712640694243,0.7067833333333334
a,0.5836017950150337,0.6142085120435303,0.7263499999999999
a,0.566018040186118,0.6339572471665395,0.72895
a,0.6019856682497763,0.6205077942581795,0.7389333333333333
a,0.624606722028663,0.6421511528240328,0.7508499999999999
a,0.6395706542282132,0.6800882516891105,0.7453833333333333
a,0.6649074082954394,0.7004778484584935,0.7492166666666666
a,0.6605407561491781,0.7044252862816317,0.75005
a,0.6460142234690903,0.6986724832698261,0.7453500000000001
a,0.6259542186231055,0.705385066248653,0.7414499999999999
a,0.5903668407547729,0.7009352669106929,0.7259333333333333
a,0.5917459096076085,0.6837906590078658,0.7315
a,0.5951167603176438,0.6850944076916042,0.7334833333333333
a,0.6068869947716161,0.6912353906023198,0.7341666666666666
a,0.5548556424572145,0.6839051743406497,0.71605
a,0.5045762005710624,0.6570664276661297,0.6924166666666667
a,0.5845753918906518,0.596394158469296,0.73085
a,0.5707232253510425,0.5913090412555526,0.7167666666666666
a,0.6180264939394873,0.6274299398908854,0.7348166666666667
a,0.6054771488549164,0.61096021007894,0.7322
a,0.530341749426777,0.583608802890807,0.7063166666666667
a,0.5481302092218511,0.6014341595555015,0.7101666666666666
a,0.525223411066128,0.5942318511631847,0.6937666666666666
a,0.5523390412443829,0.6282391038073826,0.7140833333333333
a,0.5828257221840242,0.5900543364228021,0.7174999999999999
a,0.5810006488482287,0.5967810544693728,0.7134333333333333
a,0.6030111926639857,0.6438852022931296,0.7342666666666666
a,0.5988981888543655,0.6272987723321402,0.7229666666666666
a,0.6632063752146647,0.6660408645145612,0.7566666666666666
a,0.644966600850393,0.6932496294191589,0.7473666666666666
a,0.5854947228579308,0.6886593531133786,0.7342833333333334
a,0.6041033289463382,0.698286142560836,0.7360333333333333
a,0.6122708739270508,0.703008415053281,0.7388833333333333
a,0.5930880189878617,0.7038511359798997,0.7313833333333333
a,0.5722589502466185,0.694179760637694,0.7235666666666666
a,0.5921729612392843,0.6967039092487849,0.7343333333333334
a,0.575193048293533,0.6990766983680228,0.7205
a,0.5918007437329368,0.6871658293291492,0.73415
a,0.5883613334821489,0.6898416387319716,0.73445
a,0.5358424669769669,0.6805459187490507,0.711
a,0.527650640177847,0.6398138588986646,0.7131000000000001
a,0.541066626479995,0.64497728799618,0.7163666666666666
a,0.5696319014699373,0.6557571158274457,0.72985
a,0.5322787737634228,0.6378492777642646,0.71225
a,0.5377541149851632,0.6133372671451363,0.7182833333333333
a,0.5314194762336486,0.6254181237311129,0.71865
a,0.5280620412064843,0.6515313383035796,0.7076833333333332
a,0.5415292619303876,0.6602992668992659,0.7131333333333333
a,0.5031604209408527,0.6358245067747906,0.7006833333333332
a,0.5545065799268786,0.6395169281879124,0.7207833333333333
a,0.5650324722827599,0.65995366925769,0.7224833333333333
a,0.5877885685480435,0.668328695743574,0.7340333333333333
a,0.5694244498930165,0.6637107837187418,0.7262
a,0.6306426498506932,0.7141598054338422,0.7440333333333333
a,0.6081231799203212,0.7032684607835654,0.73355
a,0.6270097962215212,0.7129087052003197,0.7391166666666666
a,0.6140426226084961,0.7058087574143744,0.7391166666666666
a,0.6195206316156279,0.7056620101209059,0.7404
a,0.6039630053577226,0.7106929261027151,0.7326333333333335
a,0.5972569311335753,0.7090154786982756,0.73305
a,0.5326322006964405,0.6884800896779981,0.7040166666666667
a,0.6006483654616096,0.7028786298643429,0.7314666666666667
a,0.600855520815576,0.6928147445533812,0.7353166666666666
a,0.5375123028127955,0.6736597154865623,0.7113333333333334
a,0.506096063558125,0.6710798529086178,0.6936833333333333
a,0.4836336855302813,0.6726855396247478,0.68585
a,0.5115283533733488,0.6388141804876304,0.7043833333333334
a,0.5075033836681107,0.661479573009222,0.6980833333333334
a,0.5159525870346535,0.6494584460112384,0.7073499999999999
a,0.507108942662139,0.6412687082224354,0.6985166666666667
a,0.5383644142938829,0.6549700390956219,0.7119833333333333
a,0.5729464780383516,0.6638546751990485,0.7262666666666666
a,0.5575071737895977,0.6536610351409129,0.7201666666666666
a,0.6081290357269269,0.6552048459697546,0.7336833333333334
a,0.6024673042303389,0.6750515003386921,0.7340666666666668
a,0.5626431270396788,0.6708394699824561,0.7155166666666666
a,0.5439442138045399,0.66082100380303,0.6989
a,0.6241114109390744,0.7164143098056389,0.7325833333333334
a,0.6356068786233777,0.712764929096623,0.7367666666666667
a,0.6257948438840152,0.7098052359901021,0.7346333333333334
a,0.6120994320118694,0.7048417480512128,0.73385
a,0.6282706872761058,0.7122649997083478,0.7403666666666667
a,0.6408570992241077,0.7129435861754384,0.7468166666666667
a,0.6270762717380488,0.7114045747463391,0.7415333333333334
a,0.6391502989396998,0.7075826143894913,0.7473166666666666
a,0.6053680451473823,0.7056435604365782,0.7378333333333335
a,0.5723816139874377,0.6968598018524035,0.7238333333333332
a,0.5232459739150669,0.6906645367640957,0.6992166666666666
a,0.4839827120195183,0.6863960716567153,0.6764166666666667
a,0.5336770399192022,0.6354905431737772,0.7074666666666667
a,0.5826360358227964,0.6584849974364781,0.7301833333333333
a,0.5620145350014664,0.672460879656775,0.7237833333333333
a,0.5395435833658814,0.6563375187745901,0.7157333333333332
a,0.5233881041625862,0.656886631228766,0.7083166666666667
a,0.5097481280579705,0.6634887549494126,0.6968833333333333
a,0.5363588561103003,0.6570430787749014,0.7111999999999999
a,0.5391486247399728,0.6344496847630607,0.7156499999999999
a,0.5819160847376902,0.6216138258136568,0.7294666666666667
a,0.6226204389851716,0.6497191721885394,0.7511666666666666
a,0.6127634954554486,0.6521140301150753,0.7482833333333333
a,0.5920445733930104,0.6665950611693866,0.7402833333333333
a,0.6357771746525118,0.7169606698556994,0.7430333333333333
a,0.6587517316087795,0.7198434293235125,0.7518333333333335
a,0.6801929807599545,0.7152298235302239,0.7522333333333334
a,0.6811512428804478,0.7166339721538323,0.7520166666666667
a,0.667353195771176,0.7003261964197375,0.75255
a,0.671491262607461,0.7084929065050354,0.75355
a,0.6639951248976443,0.7102729737356018,0.7508
a,0.5879809339022817,0.6944500798630776,0.72635
a,0.5922454295883502,0.70479305993509,0.7290833333333333
a,0.5631380370964723,0.7038055984895456,0.7178166666666667
a,0.539609389250418,0.7020739369367236,0.71175
a,0.45048648456169194,0.6668434756089369,0.6698833333333334
a,0.46259756331512,0.6636162669015463,0.6759499999999999
a,0.46300299842578135,0.656588146283921,0.6751500000000001
a,0.48181382849248344,0.612062071887323,0.6900833333333333
a,0.5360557030223698,0.6433839495982666,0.7140666666666666
a,0.5427682291728982,0.6568572983232658,0.7105333333333332
a,0.5400449973296215,0.6671425903807149,0.7122666666666666
a,0.5427616116667332,0.6535246599297075,0.7170166666666666
a,0.540878705388538,0.650473343987548,0.7177333333333332
a,0.5726723037843482,0.6274361581634407,0.7300833333333333
a,0.5849639239119577,0.6411151174189813,0.7463166666666667
a,0.534029471769106,0.6714279676115865,0.7161333333333333
a,0.532030423340429,0.6657996576080776,0.7061833333333333
a,0.6572002768429998,0.7304335161560345,0.7436833333333335
a,0.6649253507635818,0.7215884672818673,0.7511333333333333
a,0.6634894646530175,0.7200361861096,0.7511666666666666
a,0.6610638606809516,0.7200132809090213,0.7553666666666667
a,0.6133011899472254,0.697727718954736,0.7512833333333333
a,0.5989584168324211,0.6944169719851679,0.7449333333333333
a,0.5690345387997536,0.6924903943530549,0.7361166666666668
a,0.565479200959284,0.6956750995217956,0.7302833333333333
a,0.5739155975747606,0.7133605335608723,0.7295333333333333
a,0.5445386265805373,0.708590730920608,0.7138833333333333
a,0.5234856154948154,0.6996318033183363,0.7139333333333332
a,0.4949442884315648,0.6757227828544312,0.69135
a,0.5925076727621025,0.6686303767250891,0.7306833333333334
a,0.5896175527151045,0.6558106710045856,0.734
a,0.5764026705943089,0.6575857608324222,0.7315999999999999
a,0.5607076397745171,0.638984736900678,0.7225833333333334
a,0.5518799560398746,0.6607966997530378,0.7236999999999999
a,0.5310215906054646,0.657367091617738,0.7152499999999998
a,0.5647911593493685,0.6564162630785875,0.72355
a,0.5200340167024426,0.6163047638778442,0.7090833333333332
a,0.5712216816543209,0.6385836545543643,0.73215
a,0.5600224302857778,0.6487738193714049,0.7270333333333333
a,0.5381713880854052,0.6477241225275339,0.7141166666666666
a,0.6146483386636807,0.6860826062848557,0.7427999999999999
a,0.6276353367412747,0.7227240055242646,0.7407999999999999
a,0.6254148634853802,0.7161961340689935,0.7353500000000001
a,0.6177119870683265,0.7223921914758649,0.7345
a,0.6014624386553896,0.7178219350258918,0.7296333333333334
a,0.566861544529616,0.7127488761590055,0.7213333333333333
a,0.5702906566060812,0.6929386087610896,0.7241000000000001
a,0.5883926514298978,0.7096887625857252,0.7324333333333334
a,0.6006927411459868,0.7055294930547417,0.7334666666666666
a,0.6099750363267862,0.7042606349317921,0.7375666666666666
a,0.6044962009902665,0.693955355319339,0.7379
a,0.559592854079761,0.691619399340491,0.7218166666666666
a,0.49385958707912614,0.6341758593706932,0.6852499999999999
a,0.561803114415971,0.6144661577931512,0.71305
a,0.5845026530473256,0.634445600647952,0.7196
a,0.555129402680375,0.6369695496447265,0.7198333333333333
a,0.5671920947471578,0.6276943672406189,0.7238333333333333
a,0.5463388673783085,0.6121749457273693,0.7088666666666666
a,0.5210167554027912,0.6282897574506194,0.6996666666666665
a,0.5083043904405202,0.6323428498455536,0.6964833333333332
a,0.5069919906681654,0.5790455994606457,0.6838500000000001
a,0.5130889785874674,0.582563730793834,0.6831166666666667
a,0.5854341680568653,0.6659256371310972,0.7179833333333333
a,0.5384749861181406,0.6311195826216003,0.70275
a,0.618116111608371,0.6691648642934658,0.7350833333333333
a,0.6301626731209398,0.7050193817096747,0.7386166666666667
a,0.6451918039357628,0.7183408760511378,0.73825
a,0.6336748687080712,0.7118381971890574,0.7397499999999999
a,0.6222570126469148,0.711420825361774,0.72995
a,0.5601054172062991,0.7105941785580718,0.7087166666666667
a,0.5531829905791905,0.7075433589406045,0.6999166666666667
a,0.57054855779239,0.705732194712049,0.7144
a,0.569988611328521,0.7094185595502813,0.7122
a,0.571075381858577,0.6653658158955782,0.7175166666666666
a,0.553315637855539,0.692069343991012,0.7120666666666666
a,0.47810665774538696,0.6651050282731642,0.6692666666666668
a,0.5522024307957923,0.6124190384627493,0.70515
a,0.5576734713727175,0.6054824978260398,0.70505
a,0.5591742106271826,0.5944699272155544,0.6993333333333334
a,0.5727444447407224,0.6306490246170603,0.7155666666666667
a,0.5244825969631234,0.6097556429286344,0.69025
a,0.5040153722745131,0.619981951356868,0.6866166666666665
a,0.511410352664781,0.6338595202924211,0.7029833333333333
a,0.5423919564964974,0.6437132492576423,0.7126499999999999
a,0.5352741102296653,0.654796090652841,0.7082999999999999
a,0.5809271538975265,0.6301895149008672,0.7289499999999999
a,0.6046766351131134,0.6466085456586741,0.7416499999999999
a,0.6085966169694308,0.6676966378476576,0.7411166666666668
a,0.6154393819673145,0.6688540339738825,0.7498000000000001
a,0.6182455925811738,0.7163893990698769,0.7438833333333333
a,0.6153757457336781,0.7142091292057597,0.7388
a,0.6069982691299002,0.6937648986486621,0.7380999999999999
a,0.6415847520130163,0.7145627272605506,0.74765
a,0.6465172271591973,0.721117913924925,0.7506333333333334
a,0.6147680729607308,0.7070209483482054,0.7403333333333333
a,0.6414666429137502,0.7133031140806244,0.7464166666666667
a,0.6014003358193704,0.697263686119112,0.7364666666666667
a,0.6323700640392493,0.7030720839449882,0.7405833333333333
a,0.5931734760257862,0.6950367947125038,0.7295833333333334
a,0.5068211896102267,0.6753053443147574,0.7005166666666667
a,0.4831812158322384,0.6661949957755197,0.6844333333333333
a,0.49901105684773184,0.6439652044500487,0.6954666666666667
a,0.5220749913345293,0.6408442871127832,0.7086833333333332
a,0.5478646616955182,0.656908659873075,0.7257666666666668
a,0.5097752646104369,0.6549487600313436,0.7030833333333333
a,0.5130815558650225,0.6506801006156543,0.7046499999999999
a,0.5103308683079096,0.6460163691074845,0.6973499999999999
a,0.5213940357650644,0.6596428445926839,0.7024333333333332
a,0.5084422626763563,0.6612186094365095,0.6940333333333334
a,0.5085341419939516,0.6208633318329029,0.6956333333333332
a,0.5610088068351332,0.6331963443487717,0.7214333333333334
a,0.5624581961386818,0.6603657697604262,0.7276666666666666
a,0.5698036074384856,0.6669351448818214,0.7254166666666666
a,0.5321499976266262,0.693339335624283,0.7017
a,0.5449704559481682,0.7128495372357648,0.6989
a,0.6119931427304944,0.6963075519019221,0.7365166666666666
a,0.6243023107692229,0.7095829844846585,0.7468833333333333
a,0.6208970365313314,0.7105579494698132,0.7451166666666666
a,0.6176176150553234,0.7154252443773427,0.7441166666666666
a,0.5960839145213048,0.707267473306957,0.7384
a,0.5830625052395852,0.7168342490820189,0.7262333333333334
a,0.5818861624175515,0.7113674461155677,0.72875
a,0.5611691601714413,0.7112250902595985,0.7238666666666668
a,0.5393434601069788,0.700282914408492,0.71155
a,0.47365513331059117,0.6806332185636995,0.68425
a,0.4203871782590362,0.6595978221529673,0.65505
