# short:us:R3_P1:s301
# job: {"combo": "R3_P1", "controller_scope": {"replay_ablation": "safety_plus_negative_demand_flush", "training": "safety_only"}, "deadline_bucket_edges": [1, 3, 6, 12, 24], "job_fingerprint": "eb5b386099f6c6d70af4ec2f465d2f54c2807a7722bd1a7cef130bf087c4ffa6", "peak_penalty_weight": 0.015, "ppo": {"batch_size": 64, "gae_lambda": 0.99, "gamma": 1.0, "learning_rate": 0.0003, "learning_rate_schedule": "linear", "n_epochs": 10, "n_steps": 2048, "net_arch": [128, 128], "normalize_observations": false, "target_kl": 0.02}, "protocol_sha256": "42a39388adf3a1ed7597c255fa5352f690783b9e10cd49de60eae72e576ded6b", "region": "us", "reward": {"batch_completion_weight": 1000.0, "evaluation_batch_completion_weight": 1000.0, "evaluation_service_backlog_weight": 1000.0, "reward_scale": 0.0001, "service_backlog_weight": 700.0, "subtract_idle_cost": false, "urgency_potential_weight": 0.0}, "safety": {"batch_arrival_envelope_total": 1.0, "envelope_id": "ad-rounded-envelope-v1", "envelope_scope": "a-d-development-only", "future_fleet_capacity_total": 4.0, "max_grid_mw": null, "max_upward_ramp_mw": null, "negative_demand_flush": false, "negative_demand_flush_price_ceiling": null, "service_envelope_total": 2.25, "tolerance": 1e-09}, "seed": 301, "source_combo": "R3_P1", "stage": "short", "timesteps": 151552, "train_scenario": "env/scenarios/us_model_v2_2025.yaml", "transfer_scenario": "env/scenarios/us_model_eh_v2_2025.yaml"}
# command: C:\Python314\python.exe train_v4.py --scenario C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\env\scenarios\us_model_v2_2025.yaml --model-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v4_safety\_tmp\short_us_R3_P1_s301_4fc79bf4f5ed4db980604c54a0b57a0d\model.zip --diagnostics-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v4_safety\_tmp\short_us_R3_P1_s301_4fc79bf4f5ed4db980604c54a0b57a0d\training.json --timesteps 151552 --seed 301 --lr 0.0003 --lr-schedule linear --n-steps 2048 --batch-size 64 --n-epochs 10 --gamma 1.0 --gae-lambda 0.99 --net-arch 128 128 --peak-penalty-weight 0.015 --service-backlog-weight 700.0 --batch-completion-weight 1000.0 --reward-scale 0.0001 --urgency-potential-weight 0.0 --service-envelope-total 2.25 --batch-arrival-envelope-total 1.0 --future-fleet-capacity-total 4.0 --envelope-id ad-rounded-envelope-v1 --envelope-scope a-d-development-only --target-kl 0.02
# started: 2026-08-06T20:40:23.177930+00:00

Using cpu device
-----------------------------
| time/              |      |
|    entropy_loss         | -16.9       |
|    explained_variance   | 0.485       |
|    learning_rate        | 0.000251    |
|    loss                 | 1.35        |
|    n_updates            | 109         |
|    policy_gradient_loss | -0.012      |
|    std                  | 0.991       |
|    value_loss           | 7.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -655        |
| time/                   |             |
|    fps                  | 234         |
|    iterations           | 14          |
|    time_elapsed         | 122         |
|    total_timesteps      | 28672       |
| train/                  |             |
|    approx_kl            | 0.013971799 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.9       |
|    explained_variance   | 0.665       |
|    learning_rate        | 0.000247    |
|    loss                 | 1.89        |
|    n_updates            | 119         |
|    policy_gradient_loss | -0.0117     |
|    std                  | 0.987       |
|    value_loss           | 12.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -655         |
| time/                   |              |
|    fps                  | 234          |
|    iterations           | 15           |
|    time_elapsed         | 131          |
|    total_timesteps      | 30720        |
| train/                  |              |
|    approx_kl            | 0.0088928705 |
|    clip_fraction        | 0.0675       |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.9        |
|    explained_variance   | 0.0497       |
|    learning_rate        | 0.000243     |
|    loss                 | 1.55         |
|    n_updates            | 129          |
|    policy_gradient_loss | -0.00815     |
|    std                  | 0.985        |
|    value_loss           | 25.5         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -655        |
| time/                   |             |
|    fps                  | 232         |
|    iterations           | 16          |
|    time_elapsed         | 140         |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.011818618 |
|    clip_fraction        | 0.0989      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.557       |
|    learning_rate        | 0.000239    |
|    loss                 | 0.979       |
|    n_updates            | 139         |
|    policy_gradient_loss | -0.00852    |
|    std                  | 0.981       |
|    value_loss           | 13.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -655        |
| time/                   |             |
|    fps                  | 232         |
|    iterations           | 17          |
|    time_elapsed         | 149         |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.007931258 |
|    clip_fraction        | 0.0747      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.576       |
|    learning_rate        | 0.000235    |
|    loss                 | 5.42        |
|    n_updates            | 149         |
|    policy_gradient_loss | -0.0101     |
|    std                  | 0.98        |
|    value_loss           | 14.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -656        |
| time/                   |             |
|    fps                  | 231         |
|    iterations           | 18          |
|    time_elapsed         | 159         |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.009241482 |
|    clip_fraction        | 0.0747      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | -0.135      |
|    learning_rate        | 0.000231    |
|    loss                 | 11.1        |
|    n_updates            | 159         |
|    policy_gradient_loss | -0.0101     |
|    std                  | 0.979       |
|    value_loss           | 30.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -656         |
| time/                   |              |
|    fps                  | 231          |
|    iterations           | 19           |
|    time_elapsed         | 168          |
|    total_timesteps      | 38912        |
| train/                  |              |
|    approx_kl            | 0.0035640453 |
|    clip_fraction        | 0.0208       |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.8        |
|    explained_variance   | 0.291        |
|    learning_rate        | 0.000227     |
|    loss                 | 92.3         |
|    n_updates            | 169          |
|    policy_gradient_loss | -0.00687     |
|    std                  | 0.978        |
|    value_loss           | 173          |
------------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -656       |
| time/                   |            |
|    fps                  | 231        |
|    iterations           | 20         |
|    time_elapsed         | 177        |
|    total_timesteps      | 40960      |
| train/                  |            |
|    approx_kl            | 0.01786091 |
|    clip_fraction        | 0.119      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.8      |
|    explained_variance   | 0.422      |
|    learning_rate        | 0.000223   |
|    loss                 | 0.985      |
|    n_updates            | 177        |
|    policy_gradient_loss | -0.00855   |
|    std                  | 0.976      |
|    value_loss           | 17.7       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -656        |
| time/                   |             |
|    fps                  | 231         |
|    iterations           | 21          |
|    time_elapsed         | 185         |
|    total_timesteps      | 43008       |
| train/                  |             |
|    approx_kl            | 0.006816622 |
|    clip_fraction        | 0.0629      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.66        |
|    learning_rate        | 0.000219    |
|    loss                 | 4.87        |
|    n_updates            | 187         |
|    policy_gradient_loss | -0.00754    |
|    std                  | 0.977       |
|    value_loss           | 13.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -656        |
| time/                   |             |
|    fps                  | 231         |
|    iterations           | 22          |
|    time_elapsed         | 194         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.010458648 |
|    clip_fraction        | 0.0882      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.529       |
|    learning_rate        | 0.000215    |
|    loss                 | 10.9        |
|    n_updates            | 197         |
|    policy_gradient_loss | -0.0125     |
|    std                  | 0.976       |
|    value_loss           | 32          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -656         |
| time/                   |              |
|    fps                  | 231          |
|    iterations           | 23           |
|    time_elapsed         | 203          |
|    total_timesteps      | 47104        |
| train/                  |              |
|    approx_kl            | 0.0041746804 |
|    clip_fraction        | 0.0195       |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.7        |
|    explained_variance   | 0.63         |
|    learning_rate        | 0.000211     |
|    loss                 | 39.6         |
|    n_updates            | 207          |
|    policy_gradient_loss | -0.00706     |
|    std                  | 0.976        |
|    value_loss           | 112          |
------------------------------------------
Early stopping at step 5 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -656        |
| time/                   |             |
|    fps                  | 231         |
|    iterations           | 24          |
|    time_elapsed         | 212         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.023544604 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.372       |
|    learning_rate        | 0.000207    |
|    loss                 | 1.49        |
|    n_updates            | 213         |
|    policy_gradient_loss | -0.00404    |
|    std                  | 0.976       |
|    value_loss           | 16.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -656        |
| time/                   |             |
|    fps                  | 231         |
|    iterations           | 25          |
|    time_elapsed         | 220         |
|    total_timesteps      | 51200       |
| train/                  |             |
|    approx_kl            | 0.015449524 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.484       |
|    learning_rate        | 0.000203    |
|    loss                 | 1.56        |
|    n_updates            | 223         |
|    policy_gradient_loss | -0.0134     |
|    std                  | 0.979       |
|    value_loss           | 9.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -656        |
| time/                   |             |
|    fps                  | 231         |
|    iterations           | 26          |
|    time_elapsed         | 230         |
|    total_timesteps      | 53248       |
| train/                  |             |
|    approx_kl            | 0.010559537 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.636       |
|    learning_rate        | 0.000199    |
|    loss                 | 4.44        |
|    n_updates            | 233         |
|    policy_gradient_loss | -0.0147     |
|    std                  | 0.977       |
|    value_loss           | 9.62        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -660         |
| time/                   |              |
|    fps                  | 231          |
|    iterations           | 27           |
|    time_elapsed         | 239          |
|    total_timesteps      | 55296        |
| train/                  |              |
|    approx_kl            | 0.0062064966 |
|    clip_fraction        | 0.0381       |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.7        |
|    explained_variance   | -0.182       |
|    learning_rate        | 0.000195     |
|    loss                 | 4.79         |
|    n_updates            | 243          |
|    policy_gradient_loss | -0.00663     |
|    std                  | 0.977        |
|    value_loss           | 22.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -660        |
| time/                   |             |
|    fps                  | 231         |
|    iterations           | 28          |
|    time_elapsed         | 248         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.001974866 |
|    clip_fraction        | 0.00234     |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.826       |
|    learning_rate        | 0.000191    |
|    loss                 | 18.7        |
|    n_updates            | 253         |
|    policy_gradient_loss | -0.00324    |
|    std                  | 0.977       |
|    value_loss           | 43.2        |
-----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -660        |
| time/                   |             |
|    fps                  | 231         |
|    iterations           | 29          |
|    time_elapsed         | 257         |
|    total_timesteps      | 59392       |
| train/                  |             |
|    approx_kl            | 0.022515044 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.586       |
|    learning_rate        | 0.000186    |
|    loss                 | 1.13        |
|    n_updates            | 263         |
|    policy_gradient_loss | -0.0116     |
|    std                  | 0.976       |
|    value_loss           | 14.5        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -660       |
| time/                   |            |
|    fps                  | 230        |
|    iterations           | 30         |
|    time_elapsed         | 266        |
|    total_timesteps      | 61440      |
| train/                  |            |
|    approx_kl            | 0.00971351 |
|    clip_fraction        | 0.109      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.7      |
|    explained_variance   | 0.754      |
|    learning_rate        | 0.000182   |
|    loss                 | 3.21       |
|    n_updates            | 273        |
|    policy_gradient_loss | -0.0114    |
|    std                  | 0.978      |
|    value_loss           | 8.3        |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -660         |
| time/                   |              |
|    fps                  | 230          |
|    iterations           | 31           |
|    time_elapsed         | 276          |
|    total_timesteps      | 63488        |
| train/                  |              |
|    approx_kl            | 0.0082650995 |
|    clip_fraction        | 0.062        |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.8        |
|    explained_variance   | 0.78         |
|    learning_rate        | 0.000178     |
|    loss                 | 3.23         |
|    n_updates            | 283          |
|    policy_gradient_loss | -0.0108      |
|    std                  | 0.977        |
|    value_loss           | 11.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -660         |
| time/                   |              |
|    fps                  | 229          |
|    iterations           | 32           |
|    time_elapsed         | 285          |
|    total_timesteps      | 65536        |
| train/                  |              |
|    approx_kl            | 0.0017729175 |
|    clip_fraction        | 0.00376      |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.7        |
|    explained_variance   | 0.859        |
|    learning_rate        | 0.000174     |
|    loss                 | 18.4         |
|    n_updates            | 293          |
|    policy_gradient_loss | -0.00264     |
|    std                  | 0.977        |
|    value_loss           | 84.7         |
------------------------------------------
Early stopping at step 8 due to reaching max kl: 0.04
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -660        |
| time/                   |             |
|    fps                  | 229         |
|    iterations           | 33          |
|    time_elapsed         | 294         |
|    total_timesteps      | 67584       |
| train/                  |             |
|    approx_kl            | 0.022341013 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.106       |
|    learning_rate        | 0.00017     |
|    loss                 | 1.05        |
|    n_updates            | 302         |
|    policy_gradient_loss | -0.0078     |
|    std                  | 0.976       |
|    value_loss           | 20.8        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.04
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -660       |
| time/                   |            |
|    fps                  | 230        |
|    iterations           | 34         |
|    time_elapsed         | 301        |
|    total_timesteps      | 69632      |
| train/                  |            |
|    approx_kl            | 0.01587281 |
|    clip_fraction        | 0.212      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.7      |
|    explained_variance   | 0.83       |
|    learning_rate        | 0.000166   |
|    loss                 | 8.5        |
|    n_updates            | 303        |
|    policy_gradient_loss | 0.0137     |
|    std                  | 0.976      |
|    value_loss           | 33.2       |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 8.93e+03  |
|    ep_rew_mean          | -661      |
| time/                   |           |
|    fps                  | 230       |
|    iterations           | 35        |
|    time_elapsed         | 310       |
|    total_timesteps      | 71680     |
| train/                  |           |
|    approx_kl            | 0.0069895 |
|    clip_fraction        | 0.0559    |
|    clip_range           | 0.2       |
|    entropy_loss         | -16.7     |
|    explained_variance   | 0.914     |
|    learning_rate        | 0.000162  |
|    loss                 | 3.66      |
|    n_updates            | 313       |
|    policy_gradient_loss | -0.00782  |
|    std                  | 0.975     |
|    value_loss           | 14.9      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -661        |
| time/                   |             |
|    fps                  | 230         |
|    iterations           | 36          |
|    time_elapsed         | 320         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.005550526 |
|    clip_fraction        | 0.0198      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.000158    |
|    loss                 | 13.7        |
|    n_updates            | 323         |
|    policy_gradient_loss | -0.00689    |
|    std                  | 0.975       |
|    value_loss           | 32.8        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -661       |
| time/                   |            |
|    fps                  | 229        |
|    iterations           | 37         |
|    time_elapsed         | 329        |
|    total_timesteps      | 75776      |
| train/                  |            |
|    approx_kl            | 0.01290703 |
|    clip_fraction        | 0.138      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.7      |
|    explained_variance   | 0.221      |
|    learning_rate        | 0.000154   |
|    loss                 | 1.24       |
