Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
07:15,23940,24392,13684,10053,
07:20,24102,24465,12909,10053,
07:25,24102,24457,12135,10053,
07:30,24102,24442,11295,10053,
07:35,24106,24462,10616,10053,
07:40,24106,24436,9885,10053,
07:45,24106,24456,9269,10053,
07:50,24094,24350,8501,10053,
07:55,24094,24277,7984,10053,
08:00,24094,24073,7276,10053,
08:05,24033,24041,6760,3938,
08:10,24033,24369,6955,3938,
08:15,24033,24198,6594,3938,
08:20,23971,24054,6166,3938,
08:25,23971,23981,5832,3938,
08:30,23971,23945,5622,3938,
08:35,23677,23904,5288,3938,
08:40,23677,23829,5025,3938,
08:45,23677,23702,4774,3938,
08:50,23536,23584,4454,3938,
08:55,23536,23572,4310,3938,
09:00,23536,23448,4214,3938,
09:05,23306,23473,4059,1238,
09:10,23306,23296,3764,1238,
09:15,23306,23158,3483,1238,
09:20,23083,23109,3418,1238,
09:25,23083,22887,3180,1238,
09:30,23083,22679,2984,1238,
09:35,22662,22437,2595,1238,
09:40,22662,22384,2490,1238,
09:45,22662,22264,2363,1238,
09:50,22216,22171,2113,1238,
09:55,22216,21808,1737,1238,
10:00,22216,21642,1632,1238,
10:05,21634,21534,1409,-564,
10:10,21634,21421,1330,-564,
10:15,21634,21278,1144,-564,
10:20,21199,21290,857,-564,
10:25,21199,21033,677,-564,
10:30,21199,20942,500,-564,
10:35,20741,20877,349,-564,
10:40,20741,20548,6,-564,
10:45,20741,20463,-147,-564,
10:50,20112,20322,-348,-564,
10:55,20112,20262,-462,-564,
11:00,20112,20167,-515,-564,
11:05,19865,19915,-704,-1960,
11:10,19865,19741,-1011,-1960,
11:15,19865,19632,-1082,-1960,
11:20,19409,19622,-1105,-1960,
11:25,19409,19398,-1330,-1960,
11:30,19409,19364,-1460,-1960,
11:35,19073,19298,-1505,-1960,
11:40,19073,19111,-1733,-1960,
11:45,19073,19134,-1709,-1960,
11:50,18619,19041,-1746,-1960,
11:55,18619,18950,-1796,-1960,
12:00,18619,18797,-1874,-1960,
12:05,18637,18703,-2121,-3241,
12:10,18637,18360,-2577,-3241,
12:15,18637,18331,-2648,-3241,
12:20,18566,18190,-2816,-3241,
12:25,18566,18031,-2959,-3241,
12:30,18566,18074,-2890,-3241,
12:35,18289,17983,-3010,-3241,
12:40,18289,17868,-3140,-3241,
12:45,18289,17777,-3187,-3241,
12:50,17953,17745,-3161,-3241,
12:55,17953,17626,-3346,-3241,
13:00,17953,17610,-3377,-3241,
13:05,17661,17381,-3466,-3661,
13:10,17661,17228,-3693,-3661,
13:15,17661,17128,-3776,-3661,
13:20,17650,17100,-3821,-3661,
13:25,17650,17119,-3760,-3661,
13:30,17650,17145,-3660,-3661,
13:35,17543,17091,-3608,-3661,
13:40,17543,17153,-3646,-3661,
13:45,17543,17080,-3631,-3661,
13:50,17255,16964,-3564,-3661,
13:55,17255,17037,-3419,-3661,
14:00,17255,16992,-3517,-3661,
14:05,17021,16971,-3612,-2996,
14:10,17021,16856,-3688,-2996,
14:15,17021,16848,-3666,-2996,
14:20,17216,16943,-3568,-2996,
14:25,17216,16912,-3460,-2996,
14:30,17216,17021,-3361,-2996,
14:35,17064,17039,-3217,-2996,
14:40,17064,17103,-3094,-2996,
14:45,17064,17176,-2977,-2996,
14:50,17185,17142,-3010,-2996,
14:55,17185,17223,-2979,-2996,
15:00,17185,17320,-2831,-2996,
15:05,17483,17356,-2696,-1397,
15:10,17483,17348,-2729,-1397,
15:15,17483,17602,-2267,-1397,
15:20,17842,17561,-1972,-1397,
15:25,17842,17694,-1812,-1397,
15:30,17842,17792,-1814,-1397,
15:35,18013,18034,-1531,-1397,
15:40,18013,18205,-1351,-1397,
15:45,18013,18318,-1148,-1397,
15:50,18524,18435,-900,-1397,
15:55,18524,18579,-790,-1397,
16:00,18524,19033,-473,-1397,
16:05,18655,18940,-315,924,
16:10,18655,18938,-506,924,
16:15,18655,18952,-649,924,
16:20,19170,19203,-382,924,
16:25,19170,19386,-104,924,
16:30,19170,19700,337,924,
16:35,19808,19864,602,924,
16:40,19808,20072,826,924,
16:45,19808,20256,1136,924,
16:50,20492,20475,1521,924,
16:55,20492,20724,1825,924,
17:00,20492,20968,2186,924,
17:05,21004,21315,2562,6395,
17:10,21004,21331,2702,6395,
17:15,21004,21569,3244,6395,
17:20,21668,21856,3740,6395,
17:25,21668,22003,4249,6395,
17:30,21668,22216,4913,6395,
17:35,22429,22576,5616,6395,
17:40,22429,22696,6507,6395,
17:45,22429,22939,7206,6395,
17:50,23173,23180,7973,6395,
17:55,23173,23420,8810,6395,
18:00,23173,23609,9615,6395,
18:05,23619,23664,10557,15320,
18:10,23619,23881,11479,15320,
18:15,23619,24137,12504,15320,
18:20,24239,24301,13632,15320,
18:25,24239,24466,14543,15320,
18:30,24239,24709,15603,15320,
18:35,24725,24893,16543,15320,
18:40,24725,25059,17595,15320,
18:45,24725,25190,18388,15320,
18:50,25291,25323,19047,15320,
18:55,25291,25453,19717,15320,
19:00,25291,25552,20355,15320,
19:05,25557,25602,20861,21664,
19:10,25557,25676,21196,21664,
19:15,25557,25779,21503,21664,
19:20,25818,25883,21887,21664,
19:25,25818,25995,22092,21664,
19:30,25818,26086,22302,21664,
19:35,26061,26124,22366,21664,
19:40,26061,26267,22479,21664,
19:45,26061,26325,22561,21664,
19:50,26421,26421,22615,21664,
19:55,26421,26503,22628,21664,
20:00,26421,26622,22717,21664,
20:05,26625,26670,22769,22634,
20:10,26625,26592,22721,22634,
20:15,26625,26682,22694,22634,
20:20,26618,26659,22754,22634,
20:25,26618,26602,22697,22634,
20:30,26618,26581,22625,22634,
20:35,26582,26579,22634,22634,
20:40,26582,26492,22580,22634,
20:45,26582,26446,22533,22634,
20:50,26379,26332,22422,22634,
20:55,26379,26276,22370,22634,
21:00,26379,26235,22333,22634,
21:05,26247,26350,22331,21958,
21:10,26247,26369,22451,21958,
21:15,26247,26282,22348,21958,
21:20,26050,26239,22275,21958,
21:25,26050,26211,22289,21958,
21:30,26050,26143,22236,21958,
21:35,25792,26064,22169,21958,
21:40,25792,25977,22188,21958,
21:45,25792,25805,22044,21958,
21:50,25555,25738,21979,21958,
21:55,25555,25629,21924,21958,
22:00,25555,25583,21900,21958,
22:05,25262,25503,21846,20369,
22:10,25262,25376,21785,20369,
22:15,25262,25263,21652,20369,
22:20,24945,25156,21473,20369,
22:25,24945,25135,21433,20369,
22:30,24945,24998,21389,20369,
22:35,24581,24857,21229,20369,
22:40,24581,24719,21135,20369,
22:45,24581,24592,20980,20369,
22:50,24265,24464,20880,20369,
22:55,24265,24298,20778,20369,
23:00,24265,24132,20684,20369,
23:05,23978,23979,20456,18824,
23:10,23978,23802,20374,18824,
23:15,23978,23761,20206,18824,
23:20,23689,23625,20076,18824,
23:25,23689,23528,19929,18824,
23:30,23689,23405,19837,18824,
23:35,23340,23351,19680,18824,
23:40,23340,23078,19319,18824,
23:45,23340,23055,19215,18824,
23:50,22883,23033,19177,18824,
23:55,22883,22784,18956,18824,
00:00,22883,22552,18698,18824,
