Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
14:10,17017,17491,-1815,-4018,
14:15,17017,17603,-2081,-4018,
14:20,17070,17682,-2335,-4018,
14:25,17070,17652,-2739,-4018,
14:30,17070,17619,-3070,-4018,
14:35,17098,17584,-2896,-4018,
14:40,17098,17461,-2704,-4018,
14:45,17098,17636,-2404,-4018,
14:50,17479,17392,-1960,-4018,
14:55,17479,17481,-1627,-4018,
15:00,17479,17688,-1601,-4018,
15:05,17729,17763,-1740,-2744,
15:10,17729,17705,-2514,-2744,
15:15,17729,17618,-2370,-2744,
15:20,17845,17415,-2097,-2744,
15:25,17845,17637,-2090,-2744,
15:30,17845,17803,-2052,-2744,
15:35,17785,17609,-1663,-2744,
15:40,17785,17731,-1320,-2744,
15:45,17785,17826,-1275,-2744,
15:50,18212,17745,-537,-2744,
15:55,18212,17673,-525,-2744,
16:00,18212,17871,-463,-2744,
16:05,18223,17658,-512,-379,
16:10,18223,17537,-662,-379,
16:15,18223,17575,-509,-379,
16:20,18392,17920,-17,-379,
16:25,18392,17994,251,-379,
16:30,18392,18253,477,-379,
16:35,18505,18395,982,-379,
16:40,18505,18484,1542,-379,
16:45,18505,18591,2152,-379,
16:50,18576,18790,2706,-379,
16:55,18576,18914,2762,-379,
17:00,18576,19133,3199,-379,
17:05,19162,19387,3591,5074,
17:10,19162,19605,3650,5074,
17:15,19162,19711,3704,5074,
17:20,19699,19603,3942,5074,
17:25,19699,19942,4255,5074,
17:30,19699,20118,4609,5074,
17:35,20241,20334,5335,5074,
17:40,20241,20435,6407,5074,
17:45,20241,20740,7439,5074,
17:50,21026,21116,8055,5074,
17:55,21026,21209,8389,5074,
18:00,21026,21321,8870,5074,
18:05,21243,21263,9175,12741,
18:10,21243,21311,9866,12741,
18:15,21243,21390,10279,12741,
18:20,21886,21430,10825,12741,
18:25,21886,21808,11578,12741,
18:30,21886,22041,12396,12741,
18:35,22505,22089,13168,12741,
18:40,22505,22250,13783,12741,
18:45,22505,22419,14502,12741,
18:50,22633,22532,15137,12741,
18:55,22633,22659,15740,12741,
19:00,22633,22800,16206,12741,
19:05,22933,22853,16511,18213,
19:10,22933,22906,16782,18213,
19:15,22933,23063,17076,18213,
19:20,23390,23192,17525,18213,
19:25,23390,23315,17849,18213,
19:30,23390,23430,18185,18213,
19:35,23744,23539,18397,18213,
19:40,23744,23684,18543,18213,
19:45,23744,23800,18616,18213,
19:50,23964,23907,18583,18213,
19:55,23964,23997,18629,18213,
20:00,23964,23990,18688,18213,
20:05,24292,24024,18733,19440,
20:10,24292,24078,18824,19440,
20:15,24292,24117,18852,19440,
20:20,24388,24143,18907,19440,
20:25,24388,24135,18953,19440,
20:30,24388,24104,18878,19440,
20:35,24341,24056,18876,19440,
20:40,24341,23921,18813,19440,
20:45,24341,23931,18780,19440,
20:50,24082,23875,18765,19440,
20:55,24082,23829,18712,19440,
21:00,24082,23771,18658,19440,
21:05,24124,23927,18675,19300,
21:10,24124,23968,18804,19300,
21:15,24124,23889,18751,19300,
21:20,23880,23820,18742,19300,
21:25,23880,23776,18742,19300,
21:30,23880,23731,18700,19300,
21:35,23646,23679,18659,19300,
21:40,23646,23661,18626,19300,
21:45,23646,23533,18507,19300,
21:50,23423,23461,18434,19300,
21:55,23423,23420,18380,19300,
22:00,23423,23367,18324,19300,
22:05,23167,23263,18286,18233,
22:10,23167,23202,18241,18233,
22:15,23167,23080,18113,18233,
22:20,22961,23025,17961,18233,
22:25,22961,22914,17851,18233,
22:30,22961,22899,17774,18233,
22:35,22656,22842,17679,18233,
22:40,22656,22691,17564,18233,
22:45,22656,22556,17436,18233,
22:50,22361,22464,17408,18233,
22:55,22361,22382,17301,18233,
23:00,22361,22263,17196,18233,
23:05,22137,22195,17083,17008,
23:10,22137,22138,17045,17008,
23:15,22137,22056,16937,17008,
23:20,21954,22023,16797,17008,
23:25,21954,21974,16798,17008,
23:30,21954,21866,16724,17008,
23:35,21704,21603,16536,17008,
23:40,21704,21444,16283,17008,
23:45,21704,21435,16185,17008,
23:50,21425,21294,16104,17008,
23:55,21425,21159,15955,17008,
00:00,21425,21173,15908,17008,
