Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
11:10,20871,20959,878,-1381,
11:15,20871,20754,748,-1381,
11:20,20670,20710,541,-1381,
11:25,20670,20753,223,-1381,
11:30,20670,20682,36,-1381,
11:35,20526,20746,16,-1381,
11:40,20526,20641,403,-1381,
11:45,20526,20789,738,-1381,
11:50,20217,20667,1128,-1381,
11:55,20217,20693,1393,-1381,
12:00,20217,20739,1305,-1381,
12:05,20327,20850,1412,-1420,
12:10,20327,20813,1572,-1420,
12:15,20327,20733,1548,-1420,
12:20,20370,20762,1685,-1420,
12:25,20370,20908,1481,-1420,
12:30,20370,20851,1456,-1420,
12:35,20523,20907,1525,-1420,
12:40,20523,20800,1661,-1420,
12:45,20523,20950,2070,-1420,
12:50,20831,20982,2431,-1420,
12:55,20831,21042,2711,-1420,
13:00,20831,21110,2890,-1420,
13:05,21023,21222,2344,-980,
13:10,21023,21178,2307,-980,
13:15,21023,21234,2575,-980,
13:20,21047,21505,3340,-980,
13:25,21047,21636,3457,-980,
13:30,21047,21628,2770,-980,
13:35,21384,21763,2792,-980,
13:40,21384,21956,2969,-980,
13:45,21384,21764,2842,-980,
13:50,21737,21825,2769,-980,
13:55,21737,21794,3140,-980,
14:00,21737,22005,3076,-980,
14:05,22196,21873,3417,154,
14:10,22196,22036,3725,154,
14:15,22196,21987,3761,154,
14:20,22379,22093,3383,154,
14:25,22379,22145,3726,154,
14:30,22379,22242,4096,154,
14:35,22401,22278,4319,154,
14:40,22401,22152,3952,154,
14:45,22401,22371,3814,154,
14:50,22662,22300,3753,154,
14:55,22662,22381,3980,154,
15:00,22662,22355,4259,154,
15:05,22817,22565,4273,2192,
15:10,22817,22671,4704,2192,
15:15,22817,22686,4875,2192,
15:20,22912,22951,4817,2192,
15:25,22912,22990,4620,2192,
15:30,22912,23194,4715,2192,
15:35,23037,23255,4851,2192,
15:40,23037,23298,4966,2192,
15:45,23037,23530,5163,2192,
15:50,23468,23586,5068,2192,
15:55,23468,23700,4680,2192,
16:00,23468,23579,4835,2192,
16:05,23873,23574,4803,4991,
16:10,23873,23467,4749,4991,
16:15,23873,23602,4924,4991,
16:20,24142,23733,5197,4991,
16:25,24142,23886,5540,4991,
16:30,24142,24008,5882,4991,
16:35,24502,24118,6074,4991,
16:40,24502,24295,6203,4991,
16:45,24502,24373,6294,4991,
16:50,24673,24502,6528,4991,
16:55,24673,24634,7013,4991,
17:00,24673,24697,7441,4991,
17:05,24871,24956,8135,9703,
17:10,24871,24976,8294,9703,
17:15,24871,24901,8411,9703,
17:20,25274,25223,8760,9703,
17:25,25274,25206,8949,9703,
17:30,25274,25357,9319,9703,
17:35,25719,25617,10007,9703,
17:40,25719,25759,10412,9703,
17:45,25719,25975,10606,9703,
17:50,26366,26186,11176,9703,
17:55,26366,26393,12087,9703,
18:00,26366,26536,12732,9703,
18:05,26407,26512,13186,17032,
18:10,26407,26517,13610,17032,
18:15,26407,26913,14321,17032,
18:20,26849,26946,14841,17032,
18:25,26849,27030,15344,17032,
18:30,26849,27111,15813,17032,
18:35,27369,27205,16401,17032,
18:40,27369,27360,17105,17032,
18:45,27369,27499,17873,17032,
18:50,27908,27522,18585,17032,
18:55,27908,27624,19084,17032,
19:00,27908,27888,19814,17032,
19:05,28008,27908,20543,22797,
19:10,28008,27911,21019,22797,
19:15,28008,27919,21347,22797,
19:20,28019,28045,21738,22797,
19:25,28019,28141,22258,22797,
19:30,28019,28209,22687,22797,
19:35,28136,28242,22989,22797,
19:40,28136,28301,23270,22797,
19:45,28136,28386,23404,22797,
19:50,28398,28390,23546,22797,
19:55,28398,28496,23635,22797,
20:00,28398,28505,23653,22797,
20:05,28550,28577,23748,24185,
20:10,28550,28656,23865,24185,
20:15,28550,28680,23889,24185,
20:20,28621,28714,23856,24185,
20:25,28621,28754,23835,24185,
20:30,28621,28735,23754,24185,
20:35,28628,28745,23762,24185,
20:40,28628,28714,23770,24185,
20:45,28628,28682,23767,24185,
20:50,28511,28593,23674,24185,
20:55,28511,28519,23482,24185,
21:00,28511,28449,23391,24185,
21:05,28556,28618,23397,23306,
21:10,28556,28668,23535,23306,
21:15,28556,28644,23453,23306,
21:20,28380,28522,23314,23306,
21:25,28380,28435,23102,23306,
21:30,28380,28312,22919,23306,
21:35,28033,28215,22805,23306,
21:40,28033,28107,22663,23306,
21:45,28033,28034,22581,23306,
21:50,27726,27890,22522,23306,
21:55,27726,27777,22383,23306,
22:00,27726,27560,22288,23306,
22:05,27255,27425,22101,21379,
22:10,27255,27363,22129,21379,
22:15,27255,27211,21980,21379,
22:20,26849,27044,21897,21379,
22:25,26849,26881,21694,21379,
22:30,26849,26691,21517,21379,
22:35,26451,26577,21328,21379,
22:40,26451,26367,21157,21379,
22:45,26451,26189,20937,21379,
22:50,25969,26078,20863,21379,
22:55,25969,25883,20726,21379,
23:00,25969,25644,20541,21379,
23:05,25496,25562,20371,19500,
23:10,25496,25463,20321,19500,
23:15,25496,25325,20195,19500,
23:20,25047,25181,20104,19500,
23:25,25047,25046,20006,19500,
23:30,25047,24918,19881,19500,
23:35,24670,24790,19728,19500,
23:40,24670,24684,19586,19500,
23:45,24670,24530,19432,19500,
23:50,24326,24405,19317,19500,
23:55,24326,24141,19065,19500,
00:00,24326,24076,19012,19500,
