Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
06:45,23475,23219,14459,15007,
06:50,23515,23234,13737,15007,
06:55,23515,23292,13052,15007,
07:00,23515,23252,12291,15007,
07:05,23685,23218,11467,7648,
07:10,23685,23289,10697,7648,
07:15,23685,23239,9877,7648,
07:20,23556,23258,9109,7648,
07:25,23556,23187,8280,7648,
07:30,23556,23232,7677,7648,
07:35,23334,22984,6754,7648,
07:40,23334,22962,6071,7648,
07:45,23334,22637,5434,7648,
07:50,22645,22430,4788,7648,
07:55,22645,22192,4426,7648,
08:00,22645,22137,4038,7648,
08:05,22212,22106,3558,1712,
08:10,22212,22130,3177,1712,
08:15,22212,21944,3052,1712,
08:20,21701,21763,2893,1712,
08:25,21701,21648,2560,1712,
08:30,21701,21453,2388,1712,
08:35,21163,21347,2292,1712,
08:40,21163,21166,2059,1712,
08:45,21163,21056,1868,1712,
08:50,20945,20849,1601,1712,
08:55,20945,20687,1460,1712,
09:00,20945,20474,1321,1712,
09:05,20417,20503,1333,-1028,
09:10,20417,20337,920,-1028,
09:15,20417,20160,770,-1028,
09:20,19967,20061,737,-1028,
09:25,19967,19824,604,-1028,
09:30,19967,19716,507,-1028,
09:35,19268,19507,242,-1028,
09:40,19268,19392,83,-1028,
09:45,19268,19237,54,-1028,
09:50,18533,19057,163,-1028,
09:55,18533,18917,-5,-1028,
10:00,18533,18793,-84,-1028,
10:05,18227,18663,-451,-3013,
10:10,18227,18402,-681,-3013,
10:15,18227,18523,-582,-3013,
10:20,17872,18359,-678,-3013,
10:25,17872,18203,-762,-3013,
10:30,17872,18156,-629,-3013,
10:35,17781,17957,-781,-3013,
10:40,17781,17915,-711,-3013,
10:45,17781,17878,-726,-3013,
10:50,17488,17709,-889,-3013,
10:55,17488,17644,-916,-3013,
11:00,17488,17535,-1032,-3013,
11:05,17162,17334,-1255,-4420,
11:10,17162,17520,-1381,-4420,
11:15,17162,17314,-942,-4420,
11:20,16936,17302,-1181,-4420,
11:25,16936,17198,-1161,-4420,
11:30,16936,17187,-1227,-4420,
11:35,16638,17021,-1196,-4420,
11:40,16638,16941,-1184,-4420,
11:45,16638,17053,-1336,-4420,
11:50,16544,17004,-1466,-4420,
11:55,16544,16952,-1362,-4420,
12:00,16544,16917,-1215,-4420,
12:05,16554,16882,-1460,-5338,
12:10,16554,16637,-1862,-5338,
12:15,16554,16633,-1739,-5338,
12:20,16406,16627,-1512,-5338,
12:25,16406,16583,-1559,-5338,
12:30,16406,16591,-1567,-5338,
12:35,16612,16487,-1582,-5338,
12:40,16612,16182,-1287,-5338,
12:45,16612,16377,-902,-5338,
12:50,16389,16430,-848,-5338,
12:55,16389,16449,-667,-5338,
13:00,16389,16401,-734,-5338,
13:05,16483,16490,-87,-5596,
13:10,16483,16447,259,-5596,
13:15,16483,16315,142,-5596,
13:20,16394,16485,13,-5596,
13:25,16394,16580,183,-5596,
13:30,16394,16583,-123,-5596,
13:35,16576,16591,103,-5596,
13:40,16576,16510,128,-5596,
13:45,16576,16613,109,-5596,
13:50,16745,16804,291,-5596,
13:55,16745,16774,119,-5596,
14:00,16745,16860,-11,-5596,
14:05,16979,16819,47,-5322,
14:10,16979,16944,105,-5322,
14:15,16979,16944,280,-5322,
14:20,17048,16885,276,-5322,
14:25,17048,17056,296,-5322,
14:30,17048,17183,113,-5322,
14:35,17357,17251,161,-5322,
14:40,17357,17415,366,-5322,
14:45,17357,17426,365,-5322,
14:50,17551,17507,380,-5322,
14:55,17551,17660,220,-5322,
15:00,17551,17820,317,-5322,
15:05,17804,17918,608,-4101,
15:10,17804,18157,1105,-4101,
15:15,17804,18284,1277,-4101,
15:20,18121,18539,1469,-4101,
15:25,18121,18632,1439,-4101,
15:30,18121,18819,1728,-4101,
15:35,18668,18951,1627,-4101,
15:40,18668,19139,1241,-4101,
15:45,18668,19333,774,-4101,
15:50,19305,19424,622,-4101,
15:55,19305,19537,876,-4101,
16:00,19305,19603,1780,-4101,
16:05,19705,19573,2331,-1839,
16:10,19705,19619,2454,-1839,
16:15,19705,19956,2211,-1839,
16:20,20308,20028,1850,-1839,
16:25,20308,20322,2111,-1839,
16:30,20308,20657,2557,-1839,
16:35,20854,20786,2785,-1839,
16:40,20854,21045,2822,-1839,
16:45,20854,21167,2838,-1839,
16:50,21375,21329,2856,-1839,
16:55,21375,21457,3236,-1839,
17:00,21375,21756,3615,-1839,
17:05,21951,21898,3906,3198,
17:10,21951,22198,4093,3198,
17:15,21951,22308,4364,3198,
17:20,22589,22337,4568,3198,
17:25,22589,22623,5019,3198,
17:30,22589,23017,5291,3198,
17:35,23089,23220,5507,3198,
17:40,23089,23423,5857,3198,
17:45,23089,23603,6096,3198,
17:50,24017,23821,6589,3198,
17:55,24017,24083,7294,3198,
18:00,24017,24261,8250,3198,
18:05,24287,24335,9294,12614,
18:10,24287,24282,10183,12614,
18:15,24287,24516,10761,12614,
18:20,24956,24751,11544,12614,
18:25,24956,24878,12318,12614,
18:30,24956,25126,13159,12614,
18:35,25470,25295,14120,12614,
18:40,25470,25415,14944,12614,
18:45,25470,25625,15730,12614,
18:50,25874,25801,16161,12614,
18:55,25874,25916,16852,12614,
19:00,25874,26072,17719,12614,
19:05,26144,26097,18573,20195,
19:10,26144,26054,19026,20195,
19:15,26144,26158,19550,20195,
19:20,26366,26247,20069,20195,
19:25,26366,26349,20487,20195,
19:30,26366,26477,20845,20195,
19:35,26708,26615,21174,20195,
19:40,26708,26649,21399,20195,
19:45,26708,26740,21543,20195,
19:50,26883,26776,21668,20195,
19:55,26883,26899,21822,20195,
20:00,26883,27005,21991,20195,
20:05,27044,27076,22111,21973,
20:10,27044,27150,22195,21973,
20:15,27044,27200,22338,21973,
20:20,27185,27224,22450,21973,
20:25,27185,27282,22477,21973,
20:30,27185,27230,22547,21973,
20:35,27138,27153,22476,21973,
20:40,27138,27167,22477,21973,
20:45,27138,27044,22397,21973,
20:50,27016,27032,22299,21973,
20:55,27016,26933,22220,21973,
21:00,27016,26855,22228,21973,
21:05,27025,26959,22296,21366,
21:10,27025,26974,22458,21366,
21:15,27025,26932,22357,21366,
21:20,26772,26898,22390,21366,
21:25,26772,26803,22324,21366,
21:30,26772,26744,22265,21366,
21:35,26432,26627,22261,21366,
21:40,26432,26612,22281,21366,
21:45,26432,26554,22239,21366,
21:50,26078,26444,22214,21366,
21:55,26078,26311,22155,21366,
22:00,26078,26240,22029,21366,
22:05,25735,26236,22039,19878,
22:10,25735,26174,21994,19878,
22:15,25735,26053,21950,19878,
22:20,25391,25875,21796,19878,
22:25,25391,25778,21675,19878,
22:30,25391,25640,21579,19878,
22:35,25084,25471,21409,19878,
22:40,25084,25325,21231,19878,
22:45,25084,25151,21054,19878,
22:50,24828,25022,20849,19878,
22:55,24828,24829,20681,19878,
23:00,24828,24703,20519,19878,
23:05,24497,24645,20371,18441,
23:10,24497,24609,20406,18441,
23:15,24497,24406,20199,18441,
23:20,24122,24256,20036,18441,
23:25,24122,24152,19954,18441,
23:30,24122,24044,19890,18441,
23:35,23753,23926,19806,18441,
23:40,23753,23759,19703,18441,
23:45,23753,23654,19630,18441,
23:50,23521,23509,19516,18441,
23:55,23521,23383,19350,18441,
00:00,23521,23286,19251,18441,
