Time,Hour ahead forecast,Current demand,Net demand,Net demand forecast,Demand response
05:45,21932,21770,17161,17596,
05:50,21944,21828,17259,17596,
05:55,21944,21854,17328,17596,
06:00,21944,21922,17329,17596,
06:05,22291,22306,17410,15885,
06:10,22291,22623,17661,15885,
06:15,22291,22747,17619,15885,
06:20,22578,22890,17412,15885,
06:25,22578,22950,17107,15885,
06:30,22578,23045,16694,15885,
06:35,22778,23064,15951,15885,
06:40,22778,23242,15454,15885,
06:45,22778,23150,14933,15885,
06:50,23142,23262,14387,15885,
06:55,23142,23281,13687,15885,
07:00,23142,23307,13074,15885,
07:05,23563,23408,12356,9876,
07:10,23563,23674,11683,9876,
07:15,23563,23745,10911,9876,
07:20,23640,23573,10297,9876,
07:25,23640,23851,9911,9876,
07:30,23640,23871,9182,9876,
07:35,23526,23834,8413,9876,
07:40,23526,23945,7652,9876,
07:45,23526,23650,7117,9876,
07:50,23342,23438,6879,9876,
07:55,23342,23635,6605,9876,
08:00,23342,23562,6273,9876,
08:05,23335,23229,5826,4924,
08:10,23335,23398,5940,4924,
08:15,23335,23443,5781,4924,
08:20,23313,23394,5754,4924,
08:25,23313,23347,5470,4924,
08:30,23313,23193,5431,4924,
08:35,23065,23234,4999,4924,
08:40,23065,23382,4772,4924,
08:45,23065,23092,4457,4924,
08:50,22800,22889,4257,4924,
08:55,22800,22857,3874,4924,
09:00,22800,22738,3727,4924,
09:05,22625,22744,3699,2516,
09:10,22625,22682,3445,2516,
09:15,22625,22348,3120,2516,
09:20,22275,22244,2877,2516,
09:25,22275,22203,2626,2516,
09:30,22275,22028,2348,2516,
09:35,21769,21729,1708,2516,
09:40,21769,21641,1684,2516,
09:45,21769,21565,1535,2516,
09:50,21125,21552,1724,2516,
09:55,21125,21466,1558,2516,
10:00,21125,21283,1549,2516,
10:05,20841,21305,894,681,
10:10,20841,20987,593,681,
10:15,20841,21079,742,681,
10:20,20540,21224,532,681,
10:25,20540,20944,224,681,
10:30,20540,20914,378,681,
10:35,20403,20904,461,681,
10:40,20403,20765,39,681,
10:45,20403,20655,-282,681,
10:50,20162,20536,-430,681,
10:55,20162,20653,-323,681,
11:00,20162,20772,-294,681,
11:05,20179,20844,-60,-695,
11:10,20179,20837,-383,-695,
11:15,20179,20928,-557,-695,
11:20,19920,20879,-836,-695,
11:25,19920,20825,-777,-695,
11:30,19920,20638,-1044,-695,
11:35,19709,20443,-1141,-695,
11:40,19709,20697,-896,-695,
11:45,19709,20565,-1217,-695,
11:50,20164,20414,-1651,-695,
11:55,20164,20499,-1521,-695,
12:00,20164,20395,-1624,-695,
12:05,20251,20485,-1677,-1423,
12:10,20251,20295,-1968,-1423,
12:15,20251,20182,-1756,-1423,
12:20,20109,20221,-1515,-1423,
12:25,20109,20016,-1609,-1423,
12:30,20109,19993,-1830,-1423,
12:35,19940,19824,-1837,-1423,
12:40,19940,20030,-1853,-1423,
12:45,19940,19945,-1833,-1423,
12:50,20134,20059,-1600,-1423,
12:55,20134,19745,-1770,-1423,
13:00,20134,19586,-1878,-1423,
13:05,19846,19755,-1959,-1365,
13:10,19846,19627,-1813,-1365,
13:15,19846,19537,-1572,-1365,
13:20,19749,19491,-1601,-1365,
13:25,19749,19447,-1778,-1365,
13:30,19749,19456,-1266,-1365,
13:35,19661,19705,-1357,-1365,
13:40,19661,19479,-1538,-1365,
13:45,19661,19591,-1224,-1365,
13:50,19639,19645,-894,-1365,
13:55,19639,19725,-725,-1365,
14:00,19639,19719,-618,-1365,
14:05,19371,19710,-711,-448,
14:10,19371,19636,-1180,-448,
14:15,19371,19451,-1309,-448,
14:20,19901,19263,-1478,-448,
14:25,19901,19439,-1324,-448,
14:30,19901,19584,-827,-448,
14:35,20041,19543,-1011,-448,
14:40,20041,19498,-809,-448,
14:45,20041,19780,-896,-448,
14:50,19681,19698,-868,-448,
14:55,19681,19886,-927,-448,
15:00,19681,19860,-559,-448,
15:05,19757,20088,671,1172,
15:10,19757,19968,715,1172,
15:15,19757,20050,813,1172,
15:20,20082,19967,1075,1172,
15:25,20082,20435,1260,1172,
15:30,20082,20504,1672,1172,
15:35,20524,20477,1745,1172,
15:40,20524,20600,1602,1172,
15:45,20524,20593,2120,1172,
15:50,20919,20932,2722,1172,
15:55,20919,21177,2921,1172,
16:00,20919,21289,3391,1172,
16:05,21042,20963,3650,3847,
16:10,21042,21069,3999,3847,
16:15,21042,21150,4007,3847,
16:20,21584,21220,4059,3847,
16:25,21584,21390,3906,3847,
16:30,21584,21418,3970,3847,
16:35,22194,21454,4156,3847,
16:40,22194,21688,4173,3847,
16:45,22194,21891,4775,3847,
16:50,22521,22093,5327,3847,
16:55,22521,22328,5338,3847,
17:00,22521,22423,5478,3847,
17:05,22507,22467,5825,8778,
17:10,22507,22639,6195,8778,
17:15,22507,22725,6662,8778,
17:20,22930,22864,7084,8778,
17:25,22930,23074,7674,8778,
17:30,22930,23302,8072,8778,
17:35,23477,23502,8964,8778,
17:40,23477,23704,9501,8778,
17:45,23477,24058,10581,8778,
17:50,24169,24216,10992,8778,
17:55,24169,24569,11456,8778,
18:00,24169,24547,12030,8778,
18:05,24511,24558,12166,16205,
18:10,24511,24435,12354,16205,
18:15,24511,24629,12731,16205,
18:20,25181,24862,13247,16205,
18:25,25181,24950,13833,16205,
18:30,25181,25123,14339,16205,
18:35,25676,25293,15053,16205,
18:40,25676,25413,15666,16205,
18:45,25676,25570,16151,16205,
18:50,25819,25677,16714,16205,
18:55,25819,25787,17391,16205,
19:00,25819,25947,17927,16205,
19:05,25872,26061,18589,21551,
19:10,25872,25866,18871,21551,
19:15,25872,25798,19399,21551,
19:20,26153,25818,19755,21551,
19:25,26153,25916,20245,21551,
19:30,26153,25995,20538,21551,
19:35,26398,26152,20892,21551,
19:40,26398,26246,21212,21551,
19:45,26398,26332,21358,21551,
19:50,26641,26394,21505,21551,
19:55,26641,26523,21648,21551,
20:00,26641,26609,21813,21551,
20:05,26575,26656,21936,22863,
20:10,26575,26707,21916,22863,
20:15,26575,26822,21990,22863,
20:20,26697,26835,22112,22863,
20:25,26697,26927,22055,22863,
20:30,26697,26854,22161,22863,
20:35,26662,26827,21969,22863,
20:40,26662,26827,21866,22863,
20:45,26662,26753,21780,22863,
20:50,26520,26728,21614,22863,
20:55,26520,26711,21599,22863,
21:00,26520,26610,21502,22863,
21:05,26607,26736,21564,22198,
21:10,26607,26771,21629,22198,
21:15,26607,26712,21524,22198,
21:20,26440,26600,21383,22198,
21:25,26440,26555,21293,22198,
21:30,26440,26485,21208,22198,
21:35,26168,26324,21075,22198,
21:40,26168,26234,20994,22198,
21:45,26168,26099,20860,22198,
21:50,25838,26021,20740,22198,
21:55,25838,25834,20560,22198,
22:00,25838,25622,20347,22198,
22:05,25447,25598,20164,20424,
22:10,25447,25634,20224,20424,
22:15,25447,25506,20081,20424,
22:20,25041,25382,19897,20424,
22:25,25041,25229,19779,20424,
22:30,25041,25136,19693,20424,
22:35,24602,24942,19495,20424,
22:40,24602,24789,19282,20424,
22:45,24602,24680,19140,20424,
22:50,24223,24536,19024,20424,
22:55,24223,24360,18841,20424,
23:00,24223,24250,18662,20424,
23:05,23898,24112,18454,18630,
23:10,23898,23970,18307,18630,
23:15,23898,23816,18122,18630,
23:20,23549,23692,17954,18630,
23:25,23549,23617,17890,18630,
23:30,23549,23481,17803,18630,
23:35,23304,23345,17641,18630,
23:40,23304,23236,17552,18630,
23:45,23304,23107,17431,18630,
23:50,23005,23063,17395,18630,
23:55,23005,22798,17240,18630,
00:00,23005,22555,17124,18630,
