# round2:global:R0_P0:s203
# job: {"algorithm": "PPO", "batch_completion_weight": 1000.0, "batch_size": 64, "candidate": "R0", "deadline_bucket_edges": [1, 3, 6, 12, 24], "evaluation_objective": {"batch_completion_weight": 1000.0, "full_dollar_cost_unchanged": true, "service_backlog_weight": 1000.0}, "gae_lambda": 0.95, "gamma": 1.0, "job_fingerprint": "f68e88ea51bfc2e9425c3f60e35d31b8cd5d23aca44f826fe41d739a2f59c775", "learning_rate": 0.0003, "learning_rate_schedule": "fixed", "n_epochs": 10, "n_steps": 2048, "net_arch": [128, 128], "normalize_observations": false, "protocol_sha256": "afcdacc992bdf9ba219fab251a2576812e0180aa189da49994056d935b549dda", "region": "global", "seed": 203, "service_backlog_weight": 1000.0, "stage": "round2", "subtract_idle_cost": false, "target_kl": null, "timesteps": 301056, "train_scenario": "env/scenarios/global_model_v2_2025.yaml", "urgency_potential_weight": 0.0, "variant": "P0"}
# command: C:\Python314\python.exe train_v3.py --scenario C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\env\scenarios\global_model_v2_2025.yaml --model-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v3_reward_sweep\_tmp\round2_global_R0_P0_s203_369d7baddedb4400a549b7aed3314c22\model.zip --diagnostics-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v3_reward_sweep\_tmp\round2_global_R0_P0_s203_369d7baddedb4400a549b7aed3314c22\training.json --timesteps 301056 --seed 203 --lr 0.0003 --lr-schedule fixed --n-steps 2048 --batch-size 64 --n-epochs 10 --gamma 1.0 --gae-lambda 0.95 --net-arch 128 128 --peak-penalty-weight 0.015 --service-backlog-weight 1000.0 --batch-completion-weight 1000.0 --reward-scale 0.0001 --urgency-potential-weight 0.0 --deadline-bucket-edges 1 3 6 12 24
# started: 2026-08-06T14:34:34.355905+00:00

Using cpu device
-----------------------------
| time/              |      |
|    loss                 | 0.104       |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.0149     |
|    std                  | 0.973       |
|    value_loss           | 0.362       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -731        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 17          |
|    time_elapsed         | 100         |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.017451655 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.105       |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.0158     |
|    std                  | 0.971       |
|    value_loss           | 0.412       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -725        |
| time/                   |             |
|    fps                  | 347         |
|    iterations           | 18          |
|    time_elapsed         | 106         |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.014525512 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.167       |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.0158     |
|    std                  | 0.969       |
|    value_loss           | 0.506       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -725        |
| time/                   |             |
|    fps                  | 348         |
|    iterations           | 19          |
|    time_elapsed         | 111         |
|    total_timesteps      | 38912       |
| train/                  |             |
|    approx_kl            | 0.011494299 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.915       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.99        |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.00995    |
|    std                  | 0.97        |
|    value_loss           | 2.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -725        |
| time/                   |             |
|    fps                  | 343         |
|    iterations           | 20          |
|    time_elapsed         | 119         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.015562421 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.117       |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.015      |
|    std                  | 0.968       |
|    value_loss           | 0.458       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -725        |
| time/                   |             |
|    fps                  | 343         |
|    iterations           | 21          |
|    time_elapsed         | 125         |
|    total_timesteps      | 43008       |
| train/                  |             |
|    approx_kl            | 0.015768118 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.302       |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.0133     |
|    std                  | 0.967       |
|    value_loss           | 0.904       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -719        |
| time/                   |             |
|    fps                  | 343         |
|    iterations           | 22          |
|    time_elapsed         | 131         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.012901413 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.274       |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.0159     |
|    std                  | 0.967       |
|    value_loss           | 0.745       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -719        |
| time/                   |             |
|    fps                  | 344         |
|    iterations           | 23          |
|    time_elapsed         | 136         |
|    total_timesteps      | 47104       |
| train/                  |             |
|    approx_kl            | 0.014555985 |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.843       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.433       |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.0145     |
|    std                  | 0.966       |
|    value_loss           | 2.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -719        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 24          |
|    time_elapsed         | 142         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.016811172 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.116       |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00966    |
|    std                  | 0.971       |
|    value_loss           | 0.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -719        |
| time/                   |             |
|    fps                  | 344         |
|    iterations           | 25          |
|    time_elapsed         | 148         |
|    total_timesteps      | 51200       |
| train/                  |             |
|    approx_kl            | 0.020063594 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.955       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.059       |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.018      |
|    std                  | 0.97        |
|    value_loss           | 0.555       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -719        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 26          |
|    time_elapsed         | 154         |
|    total_timesteps      | 53248       |
| train/                  |             |
|    approx_kl            | 0.015582293 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.374       |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.011      |
|    std                  | 0.967       |
|    value_loss           | 0.983       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -721        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 27          |
|    time_elapsed         | 160         |
|    total_timesteps      | 55296       |
| train/                  |             |
|    approx_kl            | 0.015263942 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.226       |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.0155     |
|    std                  | 0.964       |
|    value_loss           | 1.1         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -721       |
| time/                   |            |
|    fps                  | 345        |
|    iterations           | 28         |
|    time_elapsed         | 166        |
|    total_timesteps      | 57344      |
| train/                  |            |
|    approx_kl            | 0.01045962 |
|    clip_fraction        | 0.121      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.6      |
|    explained_variance   | 0.832      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.06       |
|    n_updates            | 270        |
|    policy_gradient_loss | -0.0103    |
|    std                  | 0.963      |
|    value_loss           | 4.91       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -721        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 29          |
|    time_elapsed         | 171         |
|    total_timesteps      | 59392       |
| train/                  |             |
|    approx_kl            | 0.016087996 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.342       |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.0107     |
|    std                  | 0.964       |
|    value_loss           | 0.918       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -721        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 30          |
|    time_elapsed         | 177         |
|    total_timesteps      | 61440       |
| train/                  |             |
|    approx_kl            | 0.016034562 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.6       |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.348       |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.0165     |
|    std                  | 0.963       |
|    value_loss           | 1.01        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -720        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 31          |
|    time_elapsed         | 183         |
|    total_timesteps      | 63488       |
| train/                  |             |
|    approx_kl            | 0.014407175 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.359       |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.0166     |
|    std                  | 0.96        |
|    value_loss           | 1.34        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -720         |
| time/                   |              |
|    fps                  | 346          |
|    iterations           | 32           |
|    time_elapsed         | 189          |
|    total_timesteps      | 65536        |
| train/                  |              |
|    approx_kl            | 0.0121720135 |
|    clip_fraction        | 0.146        |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.5        |
|    explained_variance   | 0.907        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.01         |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.0158      |
|    std                  | 0.96         |
|    value_loss           | 5.14         |
------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 8.93e+03  |
|    ep_rew_mean          | -720      |
| time/                   |           |
|    fps                  | 346       |
|    iterations           | 33        |
|    time_elapsed         | 194       |
|    total_timesteps      | 67584     |
| train/                  |           |
|    approx_kl            | 0.0185094 |
|    clip_fraction        | 0.193     |
|    clip_range           | 0.2       |
|    entropy_loss         | -16.5     |
|    explained_variance   | 0.937     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.558     |
|    n_updates            | 320       |
|    policy_gradient_loss | -0.0123   |
|    std                  | 0.958     |
|    value_loss           | 1.44      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -720        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 34          |
|    time_elapsed         | 200         |
|    total_timesteps      | 69632       |
| train/                  |             |
|    approx_kl            | 0.016487818 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.664       |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.0147     |
|    std                  | 0.955       |
|    value_loss           | 1.49        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -719        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 35          |
|    time_elapsed         | 206         |
|    total_timesteps      | 71680       |
| train/                  |             |
|    approx_kl            | 0.020598559 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.4       |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.05        |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.0203     |
|    std                  | 0.952       |
|    value_loss           | 1.57        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -719        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 36          |
|    time_elapsed         | 212         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.014882449 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.4       |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.6         |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.0139     |
|    std                  | 0.952       |
|    value_loss           | 5.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -719        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 37          |
|    time_elapsed         | 218         |
|    total_timesteps      | 75776       |
| train/                  |             |
|    approx_kl            | 0.022729293 |
|    clip_fraction        | 0.277       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.4       |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.219       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00598    |
|    std                  | 0.954       |
|    value_loss           | 0.82        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -719        |
| time/                   |             |
|    fps                  | 346         |
|    iterations           | 38          |
|    time_elapsed         | 224         |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.020224962 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.312       |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.0148     |
|    std                  | 0.958       |
|    value_loss           | 0.78        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -719        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 39          |
|    time_elapsed         | 231         |
|    total_timesteps      | 79872       |
| train/                  |             |
|    approx_kl            | 0.019495215 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.5       |
|    explained_variance   | 0.978       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.32        |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.0107     |
|    std                  | 0.955       |
|    value_loss           | 1.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -720        |
| time/                   |             |
|    fps                  | 345         |
|    iterations           | 40          |
|    time_elapsed         | 237         |
