interaction_count,mean_raw_ramp_reward,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
69632,4.6572136946764584e-05,-4.6572136946764584e-05,76,0.0012752205549235024,776.0389609998092
71680,4.7700319447576356e-05,-4.7700319447576356e-05,76,0.0012861587569443188,798.4840827998705
73728,4.8245094460910946e-05,-4.8245094460910946e-05,76,0.001308396804120319,821.0532012998592
75776,4.7434164038344655e-05,-4.7434164038344655e-05,76,0.0012769675517739659,843.5526293998118
77824,4.869174435457641e-05,-4.869174435457641e-05,76,0.0013177213828636796,866.2070341999643
79872,4.894875773111872e-05,-4.894875773111872e-05,76,0.0013135385851575619,889.2559502997901
81920,4.904984815743374e-05,-4.904984815743374e-05,76,0.0013248137938393465,912.5489433999173
83968,4.8794213901019944e-05,-4.8794213901019944e-05,76,0.0013277910961367525,936.3868887999561
86016,5.117439807546459e-05,-5.117439807546459e-05,76,0.0013768159296719939,958.8838403997943
88064,5.07335189547781e-05,-5.07335189547781e-05,76,0.0013670000372538673,981.4358868999407
90112,5.108117514058954e-05,-5.108117514058954e-05,76,0.0013763522921333246,1004.2351827998646
92160,5.224638377131581e-05,-5.224638377131581e-05,76,0.0014112775573614275,1026.7770500998013
94208,5.267124772564204e-05,-5.267124772564204e-05,76,0.001422745733699804,1049.1159085999243
96256,4.905675472788309e-05,-4.905675472788309e-05,76,0.0013224250391151574,1071.9719994999468
98304,5.223408801928086e-05,-5.223408801928086e-05,76,0.001406620511230018,1095.191291199997
100352,5.3578759553373235e-05,-5.3578759553373235e-05,76,0.0014421554528644038,1118.1743548999075
102400,5.2095983468820035e-05,-5.2095983468820035e-05,76,0.0014093785422854502,1140.4259418998845
104448,5.2422931208352664e-05,-5.2422931208352664e-05,76,0.0014167001991586194,1162.9349533999339
106496,5.122941150693364e-05,-5.122941150693364e-05,76,0.0013917693257172244,1185.5008817999624
108544,5.519428685651344e-05,-5.519428685651344e-05,76,0.0014881428028251109,1208.4026430000085
110592,5.331608373937882e-05,-5.331608373937882e-05,76,0.0014365863914454356,1232.469649599865
112640,5.480535034443033e-05,-5.480535034443033e-05,72,0.001485404199104533,1254.9846473999787
114688,5.18454326331133e-05,-5.18454326331133e-05,76,0.0014016871428346785,1278.0904374998063
116736,5.464221606557946e-05,-5.464221606557946e-05,76,0.0014606660131937783,1300.6484109999146
118784,5.504375287027875e-05,-5.504375287027875e-05,76,0.0014865921353814844,1323.6774098998867
120832,5.4165161095142855e-05,-5.4165161095142855e-05,76,0.0014626931120970338,1346.3563699999359
122880,5.3686551415666126e-05,-5.3686551415666126e-05,76,0.0014657886366910109,1369.1799124998506
124928,5.542269549758634e-05,-5.542269549758634e-05,76,0.0014962562844651574,1392.4518446999136
126976,5.7515529642362704e-05,-5.7515529642362704e-05,76,0.0015433643879960055,1416.1031382000074
129024,5.200636308009266e-05,-5.200636308009266e-05,76,0.0014136211815968687,1439.3097826999146
131072,5.617379397359887e-05,-5.617379397359887e-05,76,0.0014929824972614563,1462.2023141998798
133120,5.686766301736643e-05,-5.686766301736643e-05,76,0.0015471439508369814,1485.2999938998837
135168,5.4487466807413046e-05,-5.4487466807413046e-05,76,0.001476590616958183,1508.4510331000201
137216,5.532636378984214e-05,-5.532636378984214e-05,76,0.0014923595004412917,1530.934463299811
139264,5.582710188804127e-05,-5.582710188804127e-05,76,0.0015036368526170996,1553.620354600018
141312,5.347442336386172e-05,-5.347442336386172e-05,76,0.0014534787218771802,1576.194040399976
143360,5.660493126573776e-05,-5.660493126573776e-05,76,0.0015282999552872062,1598.8526176998857
145408,5.889615468206273e-05,-5.889615468206273e-05,76,0.0015853206715832214,1621.7992243999615
147456,5.8075105483345924e-05,-5.8075105483345924e-05,76,0.0015664717302688092,1644.4695005998947
149504,5.9168910327690047e-05,-5.9168910327690047e-05,76,0.0015887018937585588,1667.46392140002
151552,5.601736298796884e-05,-5.601736298796884e-05,76,0.0015216378120090116,1690.501138099935
153600,5.786418433137562e-05,-5.786418433137562e-05,76,0.0015572477051274721,1712.7652814998291
155648,5.7194970719076025e-05,-5.7194970719076025e-05,76,0.0015365498763616654,1735.2646404998377
157696,5.878304890683661e-05,-5.878304890683661e-05,76,0.001591978282189822,1757.6279191998765
159744,5.617154033100997e-05,-5.617154033100997e-05,76,0.0015204857003141218,1780.3286411999725
161792,5.8966476373351265e-05,-5.8966476373351265e-05,76,0.0015969870421409635,1803.1374788999092
163840,5.655839108617195e-05,-5.655839108617195e-05,76,0.001527212053997329,1825.7100033999886
165888,5.823200063996877e-05,-5.823200063996877e-05,76,0.0015685657709784415,1848.6407186998986
167936,5.757821636237329e-05,-5.757821636237329e-05,72,0.0015578124653370755,1871.4417426998261
169984,6.001618073246826e-05,-6.001618073246826e-05,76,0.0015977687112211864,1893.8557676000055
172032,5.936490218958787e-05,-5.936490218958787e-05,76,0.0016180105435616462,1916.1587103998754
174080,6.33724337565358e-05,-6.33724337565358e-05,76,0.001703501189688931,1938.535052199848
176128,6.040929555045066e-05,-6.040929555045066e-05,76,0.0016510757437202491,1961.2231916999444
178176,5.729593101501534e-05,-5.729593101501534e-05,76,0.0015492097990766178,1984.1132697998546
180224,5.799526597318433e-05,-5.799526597318433e-05,76,0.0015576047046631243,2006.6491880998947
182272,5.686021407029974e-05,-5.686021407029974e-05,76,0.0015274338651181357,2029.7453546999022
184320,6.123422311780257e-05,-6.123422311780257e-05,76,0.0016573454417137645,2052.7395693999715
186368,5.992833064409377e-05,-5.992833064409377e-05,76,0.0016184827943404479,2076.045422700001
188416,5.98436276671997e-05,-5.98436276671997e-05,76,0.0016265958191643622,2098.8318628999405
190464,5.8546780378082174e-05,-5.8546780378082174e-05,76,0.0015726785947245783,2121.3341116998345
192512,5.940304224937161e-05,-5.940304224937161e-05,76,0.0016140604517508473,2144.12419529981
194560,6.011546375262139e-05,-6.011546375262139e-05,76,0.0016138166893419873,2166.643317800015
196608,6.131686206723737e-05,-6.131686206723737e-05,76,0.0016574093196691422,2189.5021410000045
198656,6.143301803763927e-05,-6.143301803763927e-05,76,0.001660784627487957,2212.821243399987
200704,6.085140152136064e-05,-6.085140152136064e-05,76,0.0016397135075961725,2235.855885399971
202752,5.8818290956903696e-05,-5.8818290956903696e-05,76,0.0015861893479683614,2258.765571499942
204800,6.019815025871357e-05,-6.019815025871357e-05,76,0.0016213115985149553,2281.294471199857
206848,6.114217416616961e-05,-6.114217416616961e-05,76,0.0016431287197834746,2303.92516159988
208896,6.262644196548443e-05,-6.262644196548443e-05,76,0.0016939902426279802,2326.5141991998535
210944,5.950658216593656e-05,-5.950658216593656e-05,76,0.001601867099649203,2348.9663643999957
212992,6.053163175350015e-05,-6.053163175350015e-05,76,0.0016419503482535142,2371.900319499895
215040,6.392585848555204e-05,-6.392585848555204e-05,76,0.0017222068079615744,2395.2061441999394
217088,6.078184089425027e-05,-6.078184089425027e-05,76,0.0016505613158878305,2418.2179562998936
219136,6.317346852066982e-05,-6.317346852066982e-05,76,0.0017051084199057325,2441.26986999996
221184,6.074977465715022e-05,-6.074977465715022e-05,76,0.001636263239433255,2463.4871716999914
223232,6.122676709698362e-05,-6.122676709698362e-05,72,0.0016507305817635232,2485.6093037999235
225280,5.938219227715212e-05,-5.938219227715212e-05,76,0.0016150991625353038,2507.954855500022
227328,6.0351656769565835e-05,-6.0351656769565835e-05,76,0.0016201827889650241,2530.953350099968
229376,6.255472068589468e-05,-6.255472068589468e-05,76,0.0016958366023959667,2553.319759799866
231424,6.419213782637761e-05,-6.419213782637761e-05,76,0.0017243774907399591,2576.0604272999335
233472,6.178319182982111e-05,-6.178319182982111e-05,76,0.0016704754882126132,2599.3272740999237
235520,6.301476976288946e-05,-6.301476976288946e-05,76,0.001689733641748406,2622.1350098999683
237568,6.314453425674799e-05,-6.314453425674799e-05,76,0.0017296700931678608,2644.3286849998403
239616,6.157521204326927e-05,-6.157521204326927e-05,76,0.0016374463576536511,2666.948723600013
241664,6.108232917389543e-05,-6.108232917389543e-05,76,0.0016529842167314185,2689.8718024999835
243712,6.480284140735145e-05,-6.480284140735145e-05,76,0.001753015915104522,2712.3740032999776
245760,6.298019038443559e-05,-6.298019038443559e-05,76,0.0017086638722083735,2735.2697687000036
247808,6.189014117313014e-05,-6.189014117313014e-05,76,0.0016706684365405673,2758.170954299858
249856,6.221645284517732e-05,-6.221645284517732e-05,76,0.001685345201676806,2781.4461262999102
251904,6.438720821867194e-05,-6.438720821867194e-05,76,0.0017359250483676366,2804.4955344998743
253952,6.149634738191102e-05,-6.149634738191102e-05,76,0.0016578327233776544,2826.838877499802
256000,6.180658838190556e-05,-6.180658838190556e-05,76,0.0016628646994134204,2849.088068799814
258048,6.247403828546255e-05,-6.247403828546255e-05,76,0.0016892672866423424,2871.663938499987
260096,6.365349812424157e-05,-6.365349812424157e-05,76,0.0017127806941544218,2894.1058347998187
262144,6.208671682185268e-05,-6.208671682185268e-05,76,0.0016757445094634591,2916.9691486998927
264192,6.418568247402054e-05,-6.418568247402054e-05,76,0.0017358344361052985,2939.4575022999197
266240,6.427696684034997e-05,-6.427696684034997e-05,76,0.001731515057059864,2962.43662279984
268288,6.337496757760004e-05,-6.337496757760004e-05,76,0.0017091159127817555,2985.908685799921
270336,6.250194441182915e-05,-6.250194441182915e-05,76,0.0016971720016195943,3008.156413699966
272384,5.8682643232047736e-05,-5.8682643232047736e-05,76,0.0015834566301925507,3030.715665599797
274432,6.203692774933259e-05,-6.203692774933259e-05,76,0.0016774354003349747,3053.390967699932
276480,6.484211992107622e-05,-6.484211992107622e-05,76,0.0017470445669217718,3075.478233499918
278528,6.533225523513498e-05,-6.533225523513498e-05,72,0.001770022032739992,3097.5727943999227
280576,6.736606807477462e-05,-6.736606807477462e-05,76,0.00180713136234999,3120.3850722999778
282624,6.275936343154319e-05,-6.275936343154319e-05,76,0.0017281530365288018,3143.065086999908
284672,6.187446873813851e-05,-6.187446873813851e-05,76,0.0016205026838754081,3165.9598883998115
286720,6.255288355789854e-05,-6.255288355789854e-05,76,0.0017204905614413841,3188.7779647998977
288768,6.498734579268135e-05,-6.498734579268135e-05,76,0.0017579377180841089,3211.224235399859
290816,6.596784796680214e-05,-6.596784796680214e-05,76,0.0017629398095456315,3233.5061583998613
292864,6.291721878070865e-05,-6.291721878070865e-05,76,0.0017165015670102396,3256.0662779998966
294912,6.42895620175622e-05,-6.42895620175622e-05,76,0.0017269549871103355,3278.598414100008
296960,6.263047169162813e-05,-6.263047169162813e-05,76,0.0016831825228771624,3301.394256199943
299008,6.569596946364459e-05,-6.569596946364459e-05,76,0.0017901078808709315,3324.6374385999516
301056,6.500428428607597e-05,-6.500428428607597e-05,76,0.0017568346626343795,3347.8413960000034
303104,6.304331358847695e-05,-6.304331358847695e-05,76,0.0017038369604638322,3370.465204899898
305152,6.416158246982851e-05,-6.416158246982851e-05,76,0.001728206513313298,3393.1088713000063
307200,6.484449882189096e-05,-6.484449882189096e-05,76,0.0017549600641300247,3415.580640299944
309248,6.364557827996279e-05,-6.364557827996279e-05,76,0.0017122584932679982,3438.051227199845
311296,6.489166028048052e-05,-6.489166028048052e-05,76,0.0017375048543330292,3460.5492499999236
313344,6.448418540527269e-05,-6.448418540527269e-05,76,0.0017545800553214657,3483.6327623999678
315392,6.347041584341421e-05,-6.347041584341421e-05,76,0.0017028274827839375,3507.3852327999193
317440,6.399098772658454e-05,-6.399098772658454e-05,76,0.0017282362466669796,3530.3158940998837
319488,6.698137669389389e-05,-6.698137669389389e-05,76,0.00180613857338178,3553.3258712999523
321536,6.693275852077682e-05,-6.693275852077682e-05,76,0.0018095307914637753,3576.8726468000095
323584,6.736874738420428e-05,-6.736874738420428e-05,76,0.0018210228711065882,3599.982731899945
325632,6.340217938016197e-05,-6.340217938016197e-05,76,0.0017120277154045098,3622.416062399978
327680,6.440141983049103e-05,-6.440141983049103e-05,76,0.00174510467306219,3645.378665099852
329728,6.439289171837266e-05,-6.439289171837266e-05,76,0.0017379645580186793,3668.5942379999906
331776,6.460248712871242e-05,-6.460248712871242e-05,76,0.0017402957934034378,3691.6624568998814
333824,6.816080644739608e-05,-6.816080644739608e-05,72,0.0018417771374740824,3714.7647033999674
335872,6.396988775666486e-05,-6.396988775666486e-05,76,0.0017538792515837632,3737.5908238999546
337920,6.489616883064335e-05,-6.489616883064335e-05,76,0.0017127682490483687,3760.071500299964
339968,6.458598497065833e-05,-6.458598497065833e-05,76,0.0017541209841371406,3782.7832745998167
342016,6.785867772287577e-05,-6.785867772287577e-05,76,0.0018361735815294782,3805.336627600016
344064,6.598591343760439e-05,-6.598591343760439e-05,76,0.001791153638994795,3827.843233899912
346112,6.469723135017157e-05,-6.469723135017157e-05,76,0.0017253736704742285,3851.228376899846
348160,6.734360976565459e-05,-6.734360976565459e-05,76,0.0018183160175489115,3874.45843759994
350208,6.560815908123683e-05,-6.560815908123683e-05,76,0.0017947473484867325,3898.4747634998057
352256,6.646718850257665e-05,-6.646718850257665e-05,76,0.0017885805109969168,3921.663542299997
354304,6.386313003739888e-05,-6.386313003739888e-05,76,0.0017207908277293849,3944.061165299965
356352,6.563161130609687e-05,-6.563161130609687e-05,76,0.0017703822488243654,3966.4528522000182
358400,6.804876677603189e-05,-6.804876677603189e-05,76,0.0018305593191218987,3988.9023597999476
360448,6.439497449475184e-05,-6.439497449475184e-05,76,0.0017536614425701187,4011.255888799904
362496,6.558202315272562e-05,-6.558202315272562e-05,76,0.0017639174109554626,4034.293802900007
364544,6.57339007905214e-05,-6.57339007905214e-05,76,0.001786492061521214,4057.4201235999353
366592,6.713862096551438e-05,-6.713862096551438e-05,76,0.0018032154265520827,4080.5035561998375
368640,6.706350368608128e-05,-6.706350368608128e-05,76,0.0018038848630524801,4103.504916899838
370688,6.779614504935283e-05,-6.779614504935283e-05,76,0.0018358791181988686,4126.191585899796
372736,6.775737649639168e-05,-6.775737649639168e-05,76,0.0018233972162929575,4148.627964299871
374784,7.191661378357584e-05,-7.191661378357584e-05,76,0.0019330048749594947,4171.405654999893
376832,6.628859239145426e-05,-6.628859239145426e-05,76,0.0017938162787202074,4194.534339299891
378880,6.504225297031461e-05,-6.504225297031461e-05,76,0.0017553556089816708,4217.681524999905
380928,6.099377316903082e-05,-6.099377316903082e-05,76,0.0016546875642956278,4241.221026599873
382976,6.367361987439106e-05,-6.367361987439106e-05,76,0.0017227440691605915,4264.5234967998695
385024,6.768149538167765e-05,-6.768149538167765e-05,76,0.0018298734816454304,4287.053565199953
387072,6.338849009931876e-05,-6.338849009931876e-05,76,0.001706966665670643,4309.820756099885
389120,6.977724104238707e-05,-6.977724104238707e-05,72,0.0018740051800542935,4332.4200010998175
391168,6.693577711688119e-05,-6.693577711688119e-05,76,0.0018315960482147356,4355.049674300011
393216,6.9016371022376e-05,-6.9016371022376e-05,76,0.0018408993682838665,4377.554557499941
395264,6.722259312689822e-05,-6.722259312689822e-05,76,0.001846358149341735,4400.051628999878
397312,6.847143189162171e-05,-6.847143189162171e-05,76,0.0018201378460633445,4423.473763899878
399360,6.750568544278102e-05,-6.750568544278102e-05,76,0.0018395917908961491,4446.697964099934
401408,6.599568215836146e-05,-6.599568215836146e-05,76,0.0017586053674291198,4469.233514299849
403456,7.117243601759366e-05,-7.117243601759366e-05,76,0.0019374154740890864,4491.818987399805
405504,6.3340099927772e-05,-6.3340099927772e-05,76,0.0017245631650290854,4513.952366599813
407552,6.742207347738946e-05,-6.742207347738946e-05,76,0.0018213470546563765,4536.4633509998675
409600,6.783834080808672e-05,-6.783834080808672e-05,76,0.0018259929416301111,4559.025191499852
411648,6.70124588034919e-05,-6.70124588034919e-05,76,0.0017949475019236039,4581.800192499999
413696,7.073161807335818e-05,-7.073161807335818e-05,76,0.0019167083816461386,4605.330263399985
415744,6.721588209660014e-05,-6.721588209660014e-05,76,0.0018240980318918385,4628.54826890002
417792,6.551078740197513e-05,-6.551078740197513e-05,76,0.0017601182345513332,4651.374745399924
419840,6.780916064936234e-05,-6.780916064936234e-05,76,0.0018314465588190386,4673.916554399999
421888,6.760089382428853e-05,-6.760089382428853e-05,76,0.0018245239674736262,4696.29155009985
423936,6.591873457339163e-05,-6.591873457339163e-05,76,0.0017744892891037199,4718.915388799971
425984,6.958553837344345e-05,-6.958553837344345e-05,76,0.0018799049384659503,4741.447429399937
428032,6.732221829359432e-05,-6.732221829359432e-05,76,0.0018059862092612582,4764.367622199934
430080,6.824049989226122e-05,-6.824049989226122e-05,76,0.001845882669186502,4787.812782899942
432128,6.642128602978777e-05,-6.642128602978777e-05,76,0.0017957543632830082,4811.813426699955
434176,6.690646086179657e-05,-6.690646086179657e-05,76,0.0018082800002139157,4834.51720059989
436224,6.540767270319864e-05,-6.540767270319864e-05,76,0.0017659482156236724,4857.297474799911
438272,6.931965058323658e-05,-6.931965058323658e-05,76,0.0018767324362207204,4879.738025399856
440320,6.923449268498157e-05,-6.923449268498157e-05,76,0.001872390497562165,4902.595781199867
442368,6.75881265844259e-05,-6.75881265844259e-05,76,0.0018209021334151644,4925.450190499891
444416,6.868368950162563e-05,-6.868368950162563e-05,72,0.0018483093897047416,4948.303243599832
446464,6.752020256089655e-05,-6.752020256089655e-05,76,0.0018386101689946508,4971.755980799906
448512,6.752752024984276e-05,-6.752752024984276e-05,76,0.0017849778777255618,4995.004613799974
450560,6.57042562375427e-05,-6.57042562375427e-05,76,0.0018060732707383276,5017.345832299907
452608,6.949624304623318e-05,-6.949624304623318e-05,76,0.0018859122713338991,5040.466895799851
454656,7.095527449089094e-05,-7.095527449089094e-05,76,0.0019197983145799972,5062.931725799805
456704,6.822993523289503e-05,-6.822993523289503e-05,76,0.0018294000773451165,5085.4669025000185
458752,6.77174284617814e-05,-6.77174284617814e-05,76,0.001800447138766506,5107.9137362998445
460800,6.677722734294892e-05,-6.677722734294892e-05,76,0.0018277628505278404,5130.604935299838
462848,6.94834519191851e-05,-6.94834519191851e-05,76,0.0018883547002994405,5153.760156399803
464896,6.818926576162779e-05,-6.818926576162779e-05,76,0.0018308374605236226,5176.512002100004
466944,6.625246624424132e-05,-6.625246624424132e-05,76,0.001795425055806003,5199.267200300004
468992,6.856251199263634e-05,-6.856251199263634e-05,76,0.0018480176422549345,5222.158351199934
471040,6.834087861276541e-05,-6.834087861276541e-05,76,0.0018334200545751694,5244.906201299978
473088,6.657798547150928e-05,-6.657798547150928e-05,76,0.0018158572974111005,5267.550204199972
475136,6.874803431781973e-05,-6.874803431781973e-05,76,0.0018481949131456234,5290.264804299921
477184,6.838566996255482e-05,-6.838566996255482e-05,76,0.0018537480565898328,5313.285407299874
479232,7.028839847333143e-05,-7.028839847333143e-05,76,0.0018867086953066538,5336.6981124999
481280,6.875528167790928e-05,-6.875528167790928e-05,76,0.001852152286035244,5359.899383499986
483328,6.998479202854773e-05,-6.998479202854773e-05,76,0.0018888213450726772,5382.641225399915
485376,6.82126920626406e-05,-6.82126920626406e-05,76,0.0018395691564142124,5405.673232199857
487424,6.786462750733735e-05,-6.786462750733735e-05,76,0.0018343520664034292,5428.51347489981
489472,7.105948923270987e-05,-7.105948923270987e-05,76,0.0019105879892064165,5451.281781399855
491520,6.851443992418095e-05,-6.851443992418095e-05,76,0.0018624577249476847,5473.968520999886
493568,6.470993432128545e-05,-6.470993432128545e-05,76,0.0017522816371319972,5497.189546599984
495616,6.892609837531066e-05,-6.892609837531066e-05,76,0.0018602232064903474,5520.326923599932
497664,6.889356519226509e-05,-6.889356519226509e-05,76,0.0018556638691633188,5543.442849099869
499712,7.072772462117432e-05,-7.072772462117432e-05,72,0.001910652164524612,5565.818259599851
501760,6.813932016671331e-05,-6.813932016671331e-05,76,0.0018308727481715918,5588.636431799969
503808,7.24736314263529e-05,-7.24736314263529e-05,76,0.001949450437162697,5611.261124299839
505856,6.669188526309607e-05,-6.669188526309607e-05,76,0.0018176514660905227,5633.999024299905
507904,7.035952939366879e-05,-7.035952939366879e-05,76,0.0019122833512592937,5656.751567199826
509952,6.688254991252494e-05,-6.688254991252494e-05,76,0.00179566140078474,5679.727844399866
512000,7.0579903349157e-05,-7.0579903349157e-05,76,0.0019110901153161482,5703.144791999832
514048,6.862201112333921e-05,-6.862201112333921e-05,76,0.0018420103972954117,5726.150701300008
516096,6.988750639650558e-05,-6.988750639650558e-05,76,0.0018935404100872508,5748.906899999827
518144,6.838480544943393e-05,-6.838480544943393e-05,76,0.0018470548871191619,5771.431662699906
520192,7.063454689928037e-05,-7.063454689928037e-05,76,0.0019143014438248863,5794.111354099819
522240,6.873068713249892e-05,-6.873068713249892e-05,76,0.001846924968994535,5816.976352999918
524288,6.906842623405188e-05,-6.906842623405188e-05,76,0.001870023141589772,5839.9174064998515
526336,6.831475637912633e-05,-6.831475637912633e-05,76,0.001847076828708695,5862.772237899946
528384,7.063867774165893e-05,-7.063867774165893e-05,76,0.0019085297564508114,5886.202309399843
530432,7.07693953965764e-05,-7.07693953965764e-05,76,0.0019051594211956728,5909.695567899849
532480,7.211553201439553e-05,-7.211553201439553e-05,76,0.0019485581938245456,5932.404994199984
534528,7.042386546442364e-05,-7.042386546442364e-05,76,0.0018906725538223076,5955.125760199968
536576,6.712966805712793e-05,-6.712966805712793e-05,76,0.0018166240057430974,5977.684338699793
538624,7.03118733915827e-05,-7.03118733915827e-05,76,0.0018908663557970897,6000.317017999943
540672,6.910844745839644e-05,-6.910844745839644e-05,76,0.0018645675967850271,6023.262658399995
542720,6.767583113446292e-05,-6.767583113446292e-05,76,0.0018230923381633392,6046.378424899885
544768,7.342910984147388e-05,-7.342910984147388e-05,76,0.0019922614132360673,6069.562590299873
546816,7.029026526485162e-05,-7.029026526485162e-05,76,0.001899244215374824,6092.89209089987
548864,7.040971825395909e-05,-7.040971825395909e-05,76,0.0019013241472126937,6115.756442799931
550912,6.840770619352774e-05,-6.840770619352774e-05,76,0.0018519725968144806,6138.45596339996
552960,6.800531405932997e-05,-6.800531405932997e-05,76,0.0018319835620240973,6161.004829899874
555008,6.86790694010735e-05,-6.86790694010735e-05,72,0.001878925863945329,6183.922693699831
557056,7.032681072569848e-05,-7.032681072569848e-05,76,0.0018642099840230407,6207.545449099969
559104,6.967639843597676e-05,-6.967639843597676e-05,76,0.0018938249291459628,6231.018466599984
561152,6.909192342607602e-05,-6.909192342607602e-05,76,0.0018526658023926216,6254.442512399983
563200,6.843866935567631e-05,-6.843866935567631e-05,76,0.00184596900923423,6278.071371099912
565248,7.199993928234445e-05,-7.199993928234445e-05,76,0.0019488686484871005,6300.568582699867
567296,6.861741170345159e-05,-6.861741170345159e-05,76,0.0018675719461357292,6323.0151926998515
569344,7.066723713024481e-05,-7.066723713024481e-05,76,0.0019111306236210578,6345.536125899991
571392,7.005986686040963e-05,-7.005986686040963e-05,76,0.0018741299271984682,6368.407423099969
573440,7.070896328429849e-05,-7.070896328429849e-05,76,0.0019235681846952242,6390.8053215998225
575488,6.881846252619384e-05,-6.881846252619384e-05,76,0.0018467204470810307,6413.754125899868
577536,7.254681055543631e-05,-7.254681055543631e-05,76,0.0019666780793597136,6436.7700712999795
579584,7.077328729180757e-05,-7.077328729180757e-05,76,0.0019054821670022684,6459.939163499977
581632,7.33897209114933e-05,-7.33897209114933e-05,76,0.0019884525646571317,6482.337018799968
583680,7.08620183953876e-05,-7.08620183953876e-05,76,0.001913611448556262,6504.814393699868
585728,6.86379494563395e-05,-6.86379494563395e-05,76,0.0018440703380975597,6527.4767791000195
587776,6.618165687268343e-05,-6.618165687268343e-05,76,0.0017924622291103478,6549.904356699903
589824,7.116156477188893e-05,-7.116156477188893e-05,76,0.0019188260133531268,6572.878035699949
591872,6.718662442964149e-05,-6.718662442964149e-05,76,0.0018081732610008645,6595.971709799953
593920,7.420774416405263e-05,-7.420774416405263e-05,76,0.002006235727761208,6619.466034399811
595968,6.721412710350875e-05,-6.721412710350875e-05,76,0.00180538330158511,6642.722507999977
598016,7.28760200669124e-05,-7.28760200669124e-05,76,0.0019680087834474534,6665.24976409995
600064,6.966136777495591e-05,-6.966136777495591e-05,76,0.0018824172914563408,6687.704012099886
602112,7.148294426662418e-05,-7.148294426662418e-05,76,0.0019368491059947018,6710.424071499845
604160,6.910085226177851e-05,-6.910085226177851e-05,76,0.0018680053628491499,6733.037522699917
606208,7.263653120880917e-05,-7.263653120880917e-05,76,0.0019667328184897713,6755.8240362999495
608256,7.151023469240562e-05,-7.151023469240562e-05,76,0.0019259840106766672,6779.1793223998975
610304,6.967874919951583e-05,-6.967874919951583e-05,72,0.001880143680780964,6802.5299600998405
612352,7.0842504779946e-05,-7.0842504779946e-05,76,0.0018912752279439653,6825.635174199939
