# medium:global:R0_P3:s305
# job: {"combo": "R0_P3", "controller_scope": {"replay_ablation": "safety_plus_negative_demand_flush", "training": "safety_only"}, "deadline_bucket_edges": [1, 3, 6, 12, 24], "job_fingerprint": "9fe2dbb7dd403490c6cffde4a3abbfafaa6f69da67709e2057fde5d0bbdc0ff6", "peak_penalty_weight": 0.015, "ppo": {"batch_size": 64, "gae_lambda": 0.95, "gamma": 1.0, "learning_rate": 0.0003, "learning_rate_schedule": "fixed", "n_epochs": 10, "n_steps": 2048, "net_arch": [128, 128], "normalize_observations": false, "target_kl": null}, "protocol_sha256": "42a39388adf3a1ed7597c255fa5352f690783b9e10cd49de60eae72e576ded6b", "region": "global", "reward": {"batch_completion_weight": 1500.0, "evaluation_batch_completion_weight": 1000.0, "evaluation_service_backlog_weight": 1000.0, "reward_scale": 0.0001, "service_backlog_weight": 700.0, "subtract_idle_cost": false, "urgency_potential_weight": 250.0}, "safety": {"batch_arrival_envelope_total": 1.0, "envelope_id": "ad-rounded-envelope-v1", "envelope_scope": "a-d-development-only", "future_fleet_capacity_total": 4.0, "max_grid_mw": null, "max_upward_ramp_mw": null, "negative_demand_flush": false, "negative_demand_flush_price_ceiling": null, "service_envelope_total": 2.25, "tolerance": 1e-09}, "seed": 305, "source_combo": "R0_P3", "stage": "medium", "timesteps": 301056, "train_scenario": "env/scenarios/global_model_v2_2025.yaml", "transfer_scenario": "env/scenarios/global_model_eh_v2_2025.yaml"}
# command: C:\Python314\python.exe train_v4.py --scenario C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\env\scenarios\global_model_v2_2025.yaml --model-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v4_safety\_tmp\medium_global_R0_P3_s305_c9c1e5acd2b14617b194d9b82b40d6ff\model.zip --diagnostics-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v4_safety\_tmp\medium_global_R0_P3_s305_c9c1e5acd2b14617b194d9b82b40d6ff\training.json --timesteps 301056 --seed 305 --lr 0.0003 --lr-schedule fixed --n-steps 2048 --batch-size 64 --n-epochs 10 --gamma 1.0 --gae-lambda 0.95 --net-arch 128 128 --peak-penalty-weight 0.015 --service-backlog-weight 700.0 --batch-completion-weight 1500.0 --reward-scale 0.0001 --urgency-potential-weight 250.0 --service-envelope-total 2.25 --batch-arrival-envelope-total 1.0 --future-fleet-capacity-total 4.0 --envelope-id ad-rounded-envelope-v1 --envelope-scope a-d-development-only
# started: 2026-08-06T20:55:18.753952+00:00

Using cpu device
-----------------------------
| time/              |      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0198      |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.0163     |
|    std                  | 0.978       |
|    value_loss           | 0.327       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -669        |
| time/                   |             |
|    fps                  | 177         |
|    iterations           | 15          |
|    time_elapsed         | 173         |
|    total_timesteps      | 30720       |
| train/                  |             |
|    approx_kl            | 0.011574844 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.806       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.897       |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.0111     |
|    std                  | 0.977       |
|    value_loss           | 1.05        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -669       |
| time/                   |            |
|    fps                  | 176        |
|    iterations           | 16         |
|    time_elapsed         | 185        |
|    total_timesteps      | 32768      |
| train/                  |            |
|    approx_kl            | 0.01568819 |
|    clip_fraction        | 0.172      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.7      |
|    explained_variance   | 0.968      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0595     |
|    n_updates            | 150        |
|    policy_gradient_loss | -0.0116    |
|    std                  | 0.978      |
|    value_loss           | 0.335      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -669        |
| time/                   |             |
|    fps                  | 175         |
|    iterations           | 17          |
|    time_elapsed         | 198         |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.014762878 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.129       |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.0189     |
|    std                  | 0.977       |
|    value_loss           | 0.37        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -667        |
| time/                   |             |
|    fps                  | 175         |
|    iterations           | 18          |
|    time_elapsed         | 210         |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.012972506 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.213       |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00919    |
|    std                  | 0.976       |
|    value_loss           | 0.498       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -667        |
| time/                   |             |
|    fps                  | 175         |
|    iterations           | 19          |
|    time_elapsed         | 222         |
|    total_timesteps      | 38912       |
| train/                  |             |
|    approx_kl            | 0.010172148 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.423       |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.011      |
|    std                  | 0.975       |
|    value_loss           | 2.06        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -667        |
| time/                   |             |
|    fps                  | 174         |
|    iterations           | 20          |
|    time_elapsed         | 234         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.020215798 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.117       |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.0184     |
|    std                  | 0.976       |
|    value_loss           | 0.384       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -667        |
| time/                   |             |
|    fps                  | 173         |
|    iterations           | 21          |
|    time_elapsed         | 247         |
|    total_timesteps      | 43008       |
| train/                  |             |
|    approx_kl            | 0.014149504 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.206       |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.0148     |
|    std                  | 0.978       |
|    value_loss           | 0.709       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -668        |
| time/                   |             |
|    fps                  | 173         |
|    iterations           | 22          |
|    time_elapsed         | 259         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.012599621 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.273       |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.0147     |
|    std                  | 0.98        |
|    value_loss           | 0.589       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -668        |
| time/                   |             |
|    fps                  | 172         |
|    iterations           | 23          |
|    time_elapsed         | 272         |
|    total_timesteps      | 47104       |
| train/                  |             |
|    approx_kl            | 0.012437242 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.84        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.373       |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.0118     |
|    std                  | 0.982       |
|    value_loss           | 2.44        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -668        |
| time/                   |             |
|    fps                  | 172         |
|    iterations           | 24          |
|    time_elapsed         | 285         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.018246854 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.273       |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00733    |
|    std                  | 0.982       |
|    value_loss           | 0.627       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -668        |
| time/                   |             |
|    fps                  | 171         |
|    iterations           | 25          |
|    time_elapsed         | 297         |
|    total_timesteps      | 51200       |
| train/                  |             |
|    approx_kl            | 0.016623236 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.946       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.28        |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.00949    |
|    std                  | 0.983       |
|    value_loss           | 0.525       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -668        |
| time/                   |             |
|    fps                  | 171         |
|    iterations           | 26          |
|    time_elapsed         | 310         |
|    total_timesteps      | 53248       |
| train/                  |             |
|    approx_kl            | 0.014348201 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.306       |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.979       |
|    value_loss           | 0.701       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -667        |
| time/                   |             |
|    fps                  | 171         |
|    iterations           | 27          |
|    time_elapsed         | 322         |
|    total_timesteps      | 55296       |
| train/                  |             |
|    approx_kl            | 0.018854901 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.198       |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.0126     |
|    std                  | 0.979       |
|    value_loss           | 0.772       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -667        |
| time/                   |             |
|    fps                  | 171         |
|    iterations           | 28          |
|    time_elapsed         | 335         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.008925273 |
|    clip_fraction        | 0.128       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.838       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.453       |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.0101     |
|    std                  | 0.979       |
|    value_loss           | 3.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -667        |
| time/                   |             |
|    fps                  | 171         |
|    iterations           | 29          |
|    time_elapsed         | 347         |
|    total_timesteps      | 59392       |
| train/                  |             |
|    approx_kl            | 0.018613629 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.333       |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.0118     |
|    std                  | 0.979       |
|    value_loss           | 0.675       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -667        |
| time/                   |             |
|    fps                  | 170         |
|    iterations           | 30          |
|    time_elapsed         | 359         |
|    total_timesteps      | 61440       |
| train/                  |             |
|    approx_kl            | 0.014644892 |
|    clip_fraction        | 0.149       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.357       |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.0137     |
|    std                  | 0.977       |
|    value_loss           | 0.839       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -668        |
| time/                   |             |
|    fps                  | 170         |
|    iterations           | 31          |
|    time_elapsed         | 372         |
|    total_timesteps      | 63488       |
| train/                  |             |
|    approx_kl            | 0.016126193 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.335       |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.0147     |
|    std                  | 0.974       |
|    value_loss           | 1.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -668        |
| time/                   |             |
|    fps                  | 170         |
|    iterations           | 32          |
|    time_elapsed         | 384         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.010464898 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.93        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.954       |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.0109     |
|    std                  | 0.973       |
|    value_loss           | 5.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -668        |
| time/                   |             |
|    fps                  | 170         |
|    iterations           | 33          |
|    time_elapsed         | 397         |
|    total_timesteps      | 67584       |
| train/                  |             |
|    approx_kl            | 0.017327016 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.945       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.432       |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.014      |
|    std                  | 0.973       |
|    value_loss           | 1.24        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -668        |
| time/                   |             |
|    fps                  | 169         |
|    iterations           | 34          |
|    time_elapsed         | 409         |
|    total_timesteps      | 69632       |
| train/                  |             |
|    approx_kl            | 0.019557223 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.449       |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.0125     |
|    std                  | 0.975       |
|    value_loss           | 1.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -669        |
| time/                   |             |
|    fps                  | 169         |
|    iterations           | 35          |
|    time_elapsed         | 422         |
|    total_timesteps      | 71680       |
| train/                  |             |
|    approx_kl            | 0.018198363 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.305       |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.0154     |
|    std                  | 0.972       |
|    value_loss           | 0.89        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -669       |
| time/                   |            |
|    fps                  | 169        |
|    iterations           | 36         |
|    time_elapsed         | 435        |
|    total_timesteps      | 73728      |
| train/                  |            |
|    approx_kl            | 0.01621285 |
|    clip_fraction        | 0.18       |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.7      |
|    explained_variance   | 0.893      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.14       |
|    n_updates            | 350        |
|    policy_gradient_loss | -0.0137    |
|    std                  | 0.969      |
|    value_loss           | 4.67       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -669        |
| time/                   |             |
|    fps                  | 169         |
|    iterations           | 37          |
|    time_elapsed         | 448         |
|    total_timesteps      | 75776       |
| train/                  |             |
|    approx_kl            | 0.021042861 |
|    clip_fraction        | 0.267       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.307       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.0111     |
|    std                  | 0.973       |
|    value_loss           | 0.719       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -669        |
| time/                   |             |
|    fps                  | 168         |
