interaction_count,mean_raw_joint_reward,mean_raw_ramp_reward,mean_raw_peak_reward,mean_raw_ramp_squared,mean_raw_peak_increment,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
51200,-4.530439092210048e-06,4.875533232263937e-06,-9.405972324473981e-06,0.008611711888755376,0.007227897297323855,-5.8838498193600544e-05,4,-0.002073531815122796,186.77223270002287
53248,-4.682156405978532e-06,5.203307130912434e-06,-9.885463536890964e-06,0.008900012764166085,0.007159388133747193,-6.279411146189198e-05,4,-0.001232675429187788,193.20115880004596
55296,6.634516657076015e-06,6.385279861443619e-06,2.492367956323959e-07,0.008215304821445918,0.0004915217071072052,-7.705829489725974e-05,2,9.293297088615055e-06,198.90553710004315
57344,-3.6419754085639047e-06,6.0498269464716815e-06,-9.691802355035586e-06,0.007389909838731223,0.006827565028329024,-7.301001037301512e-05,2,-0.0009936149199512123,209.69288129999768
59392,-4.844643459611323e-06,5.125441607020487e-06,-9.97008506663181e-06,0.006276318546445357,0.006776636234168117,-6.18544213257358e-05,4,-0.0008111798073401217,223.4502630000352
61440,-8.100401950429311e-07,8.358503688500119e-06,-9.16854388354305e-06,0.0076885355649125905,0.006738061793772594,-0.00010087138795865646,4,0.0003981538631840546,236.93436469999142
63488,9.029777469469685e-06,9.370533286366662e-06,-3.4075581689697666e-07,0.0093478902295924,0.00045217934309459704,-0.00011308467803980944,0,nan,248.33940440003062
65536,-3.4004616944539034e-06,7.341885704145806e-06,-1.0742347398599711e-05,0.007286571157722319,0.00712846038022471,-8.860272469938919e-05,4,0.0015988608095735537,261.94328190002125
67584,-9.946054190652453e-07,8.404376445237878e-06,-9.398981864303123e-06,0.00828912226765052,0.006230303191266022,-0.0001014249856854833,4,0.00010719297876870729,272.56807800004026
69632,8.438806782324203e-06,8.532363384339806e-06,-9.355660201560212e-08,0.007483434606660861,0.0003316765529304059,-0.0001029695468496488,0,nan,283.31475520000095
71680,-8.433334213210399e-07,8.09738585023305e-06,-8.940719271554088e-06,0.00839627137360164,0.007317110789453497,-9.772018772613136e-05,4,0.0009037670536115503,296.96892710000975
73728,-1.456761254356825e-06,8.227791788994773e-06,-9.684553043351597e-06,0.009414027591000143,0.007150946827380956,-9.929394165759696e-05,4,0.0005042004103120354,310.17143660003785
75776,2.2649423244865915e-06,9.29127983063822e-06,-7.026337506151629e-06,0.009240019031172782,0.0055839635615451185,-0.00011212823818193789,3,0.003596551075843526,323.06760760000907
77824,7.646977074423895e-06,9.598492402681158e-06,-1.9515153282572646e-06,0.009585726724625477,0.0023035291051202874,-0.00011583571498582511,1,-0.0008968535497433062,334.69693229999393
79872,5.334962377594039e-07,9.414810816600994e-06,-8.881314578841592e-06,0.00801472349358823,0.006472938957019756,-0.0001136190243889369,4,0.002540057110174741,347.6228316000197
81920,1.4747411940079572e-06,1.0403992241006116e-05,-8.929251046998159e-06,0.007333832014193449,0.0066983110416777535,-0.0001255565800736877,4,0.0028177550054201096,360.8142105000443
83968,9.733283437670788e-06,9.597675443085021e-06,1.3560799458576694e-07,0.006846621939500559,0.000794118336636126,-0.0001158258558230563,0,nan,373.0599376000464
86016,6.481100257318636e-07,9.76700318574639e-06,-9.118893160014525e-06,0.007757533206790779,0.006534388647313853,-0.00011786932257963118,4,0.002132959103301402,386.2032451000414
88064,1.5354885447787654e-06,1.0304188234220703e-05,-8.768699689441937e-06,0.007938665632937842,0.006755426570132033,-0.00012435213379197695,4,0.002993863039949191,399.04840990004595
90112,1.19232999016916e-05,1.1574850423578275e-05,3.4844947811332505e-07,0.008878146866014684,0.0006143879565288965,-0.00013968663186050427,0,nan,410.21299530001124
92160,1.1876035869241565e-06,1.0115021693046567e-05,-8.92741810612241e-06,0.008152241085496115,0.0076781078457540475,-0.00012206925012347701,4,0.0038366945523059847,424.496884400025
94208,1.3336063905801612e-06,1.0372210371883842e-05,-9.038603981303678e-06,0.008404684991866248,0.006688745485318066,-0.00012517303280616725,4,0.002805672556532808,441.597532600048
96256,1.8860319568632677e-06,1.1293391938635201e-05,-9.407359981771932e-06,0.007537115832864295,0.005613026989637768,-0.00013628995835445438,4,0.0035864211070095013,457.33804679999594
98304,1.2159615813183321e-05,1.2274964923558903e-05,-1.1534911037558194e-07,0.0074240489920668375,0.001444987219064388,-0.0001481356945127335,0,nan,472.0856609000475
100352,3.3596200191060247e-06,1.3177464169593491e-05,-9.81784415048747e-06,0.007532231930459699,0.006858134525391227,-0.0001590271596567162,4,0.004352450165996698,488.39692950004246
102400,4.735013930347445e-06,1.3066144368105839e-05,-8.331130437758397e-06,0.008209632997424778,0.006302900866559571,-0.00015768373943441126,4,0.004139788303663542,505.0614349000389
104448,1.2616884281687289e-05,1.2944077609973642e-05,-3.271933282863549e-07,0.008606827174439863,0.0005102662847295782,-0.00015621062369799673,0,nan,519.1435214999947
106496,2.340553623867688e-06,1.1362980439185673e-05,-9.022426815317985e-06,0.008730295963348343,0.00804126085561715,-0.00013712976041689118,4,0.004883604990783926,528.1710002000327
108544,1.4104339286391214e-06,1.040516294618269e-05,-8.994729017543568e-06,0.009132584781991478,0.007551661278280811,-0.00012557070827898047,4,0.0030950058632406284,542.5238616000279
110592,1.246043039513663e-05,1.2618423637995588e-05,-1.5799324285895653e-07,0.009098448574977245,0.00060843254685677,-0.00015228059394962554,1,0.004360680506746167,554.4909331999952
112640,3.816732075315633e-06,1.296142033958539e-05,-9.144688264269758e-06,0.007810358770777119,0.006644234442609846,-0.0001564199177621168,3,0.004542101710059555,567.6725626999978
114688,4.613889799063315e-06,1.3401200605205572e-05,-8.787310806142254e-06,0.008870479286400133,0.006658735150140532,-0.00016172723680427597,4,0.004598663798304377,581.2698626000201
116736,4.244406595602138e-06,1.3115700415953474e-05,-8.871293820351337e-06,0.007479892214642737,0.0071817468469097916,-0.00015828178754378927,4,0.005392474333108664,594.8921262000222
118784,1.3837625166356554e-05,1.3269875824094356e-05,5.677493422621972e-07,0.0074477344161795935,0.0004616023384219779,-0.00016014239417720617,0,nan,606.5790675000171
120832,3.959527828746867e-06,1.2599169391649446e-05,-8.639641562902579e-06,0.008378945658042293,0.006945060703273842,-0.00015204823148076577,4,0.00463323017903913,615.0353972000303
122880,4.245441654659472e-06,1.2474568398134081e-05,-8.22912674347461e-06,0.007620667091909182,0.006531938501981412,-0.0001505445322990313,4,0.0056705804185545,622.5042913000216
124928,1.5227129132315865e-05,1.5341772426408328e-05,-1.1464329409246202e-07,0.008789886138719935,0.0005191158160379073,-0.00018514628168757197,0,nan,633.6687738000182
126976,5.739737762654139e-06,1.3916099207158419e-05,-8.176361444504278e-06,0.0071777919284600495,0.0068451692928699175,-0.00016794109260581303,4,0.005903773339575323,645.7033568000188
129024,5.129525499797962e-06,1.403931475791555e-05,-8.909789258117586e-06,0.007981304340152205,0.0070447818428669646,-0.00016942807210431612,4,0.006517969993730004,659.0098010000074
131072,1.491082538551898e-05,1.4832780008153939e-05,7.804537736504177e-08,0.009102456319706062,0.00042211739014980993,-0.00017900370239309942,0,nan,671.2344034000416
133120,5.3832810598319225e-06,1.3944006549507546e-05,-8.560725489675626e-06,0.008984758768685708,0.007286046512141457,-0.00016827788163670945,4,0.005892166100235774,683.9848549000453
135168,5.621257776055895e-06,1.381066639344537e-05,-8.189408617389474e-06,0.008312221246739493,0.0071434308525849316,-0.0001666687172319463,4,0.005918954357019354,696.4056218000478
137216,5.788035293647788e-06,1.437953145609031e-05,-8.59149616244252e-06,0.007907160780420691,0.006880202508497965,-0.0001735338465144914,4,0.006398592839686539,709.6826624000096
139264,1.5629360824333532e-05,1.6054014541997e-05,-4.246537176634687e-07,0.007521083916096207,0.0007799901114329576,-0.00019374170180575477,0,nan,720.3667707000277
141312,6.030016923058734e-06,1.5044447611182013e-05,-9.014430688123276e-06,0.00828903595672702,0.006827932139599784,-0.00018155813147502944,4,0.006371242643408096,734.525410000002
143360,7.429019295963069e-06,1.578063610873905e-05,-8.351616812775979e-06,0.00852915237888124,0.006762974529919782,-0.00019044253929672436,4,0.006816123342709882,742.1546931000194
145408,1.289361498653953e-05,1.3377616510028576e-05,-4.840015234890429e-07,0.0066192272950235925,0.0005556343732910763,-0.00016144262121960788,0,nan,747.1383292000392
147456,5.191261114169966e-06,1.4324225776623573e-05,-9.132964662453611e-06,0.007590744314387438,0.006549416836600541,-0.00017286641118662504,4,0.005193300333166921,753.1113555000047
149504,5.3795506069941e-06,1.3897365490995536e-05,-8.517814884001433e-06,0.008561850970350476,0.008129681120666577,-0.00016771501195532847,4,0.005712198308346718,759.1999115000363
151552,3.7555881158785886e-06,1.2929496287731198e-05,-9.173908171852611e-06,0.009252843514501624,0.00585528830492987,-0.00015603465461696476,4,0.005358561108993109,765.4586890999926
153600,1.5384869118835447e-05,1.4875575397563545e-05,5.092937212719024e-07,0.006993029720293164,0.0016045016655686609,-0.00017952016209556005,0,nan,770.4990813000477
155648,8.961974341930749e-06,1.7553345923182175e-05,-8.591371581251425e-06,0.008176822674928152,0.006488464913739739,-0.00021183580609360694,4,0.006566080303558706,776.7656566000078
157696,8.096892279267368e-06,1.6549184671438183e-05,-8.452292392170817e-06,0.007294252223171758,0.005718219125348119,-0.00019971747212229132,4,0.008967224444969207,783.0377591000288
159744,1.6979661856624934e-05,1.711366042584819e-05,-1.3399856922325656e-07,0.008315615138749115,0.0006904076682651946,-0.00020652963072607177,0,nan,788.0337574000005
161792,8.911922560497062e-06,1.7542579469347044e-05,-8.630656908849983e-06,0.007910293662246232,0.006517860897250235,-0.0002117058752851494,4,0.007934771438514628,794.2584727000212
163840,7.093846131077208e-06,1.5340522460524045e-05,-8.246676329446835e-06,0.007376319041031744,0.0070786252981707215,-0.00018513119695490367,4,0.007933714759104843,800.6511286000023
165888,1.6359585697810954e-05,1.6337019164092347e-05,2.2566533718607763e-08,0.008369261673066241,0.0008490052850450991,-0.00019715703427354429,0,nan,806.0934733000468
167936,8.444175894576655e-06,1.682457947956497e-05,-8.380403584988311e-06,0.008519598776592734,0.007615291712252069,-0.00020304096847613946,4,0.006737468446154674,812.7526891000452
169984,4.8015430686389615e-06,1.3666307956221756e-05,-8.864764887582795e-06,0.0076873299322845695,0.007185603745615728,-0.00016492658293746455,4,0.007208664466397275,820.3770665000193
172032,8.085206701949639e-06,1.4600029908784077e-05,-6.514823206834439e-06,0.008279899358767226,0.005188219069210922,-0.00017619484731019094,3,0.005686505891178234,828.9952862000209
174080,1.4418501188819408e-05,1.650082041592854e-05,-2.0823192271091355e-06,0.008428107518722467,0.0027135930889285982,-0.0001991338067005057,1,0.006202442060744201,836.4779385000002
176128,7.34907923776303e-06,1.6380210648659952e-05,-9.031131410896923e-06,0.008476669649928461,0.006547703462453402,-0.00019767827409812241,4,0.007485052131949353,844.086941400019
178176,7.744651493608047e-06,1.638563220904976e-05,-8.640980715441715e-06,0.008239966945306414,0.006863762777226036,-0.0001977437021151219,4,0.0071276508571925445,851.2384685000288
180224,1.6843613233667538e-05,1.7107741216717375e-05,-2.641279830498388e-07,0.009481462642591856,0.0008499167543878237,-0.00020645819702658506,0,nan,861.1933944000048
182272,7.815236582672614e-06,1.6548745559352026e-05,-8.73350897667941e-06,0.008234463412831483,0.007000983571517669,-0.00019971217286691604,4,0.007807703932262005,874.8002886000322
184320,6.215599649783844e-06,1.4370500795823059e-05,-8.154901146039217e-06,0.006404999891714455,0.0066730656174185735,-0.00017342486346330318,4,0.00713276996209616,887.1001146000344
186368,1.760289814120583e-05,1.8073008818453944e-05,-4.701106772481111e-07,0.007422863428740361,0.00036594262927917246,-0.00021810715793721465,0,nan,892.4613180000451
188416,8.485333246921226e-06,1.68718126494616e-05,-8.386479402540378e-06,0.008543307510159226,0.0063464867913718,-0.00020361098382610165,4,0.008205578945211173,898.7524744000402
190464,9.535194637842532e-06,1.7698802224237e-05,-8.163607586394464e-06,0.008401659995674927,0.006400547150280777,-0.00021359118953561215,4,0.008147223565152711,909.7079732000129
192512,7.580857054373419e-06,1.5877728972950543e-05,-8.296871918577118e-06,0.007509820611460024,0.006872862420103631,-0.0001916142671967035,4,0.008052783631047049,924.0379180000164
194560,1.79355351658952e-05,1.7895869466925104e-05,3.9665698970096375e-08,0.008132475050069098,0.0007118823565786868,-0.00021596941978255024,0,nan,931.0254683000385
196608,9.089149957969052e-06,1.7786089768761904e-05,-8.696939810792852e-06,0.00872953400522945,0.006869348385748507,-0.0002146445857050538,4,0.008482759462190265,937.6702712000115
198656,1.054236147944645e-05,1.828725609319756e-05,-7.744894613751113e-06,0.008541198589487873,0.006750531912757013,-0.00022069271879537186,4,0.009542677663250983,944.0422616000287
200704,1.727214099522272e-05,1.815177539495227e-05,-8.796343997295498e-07,0.009106011665869272,0.000647953034663239,-0.0002190577220803004,0,nan,953.5246032000287
202752,7.69366533600729e-06,1.5843665784301338e-05,-8.150000448294049e-06,0.0079286112784646,0.006693194583571134,-0.00019120318870162912,4,0.008113060816712828,968.101226800005
204800,8.786648084684441e-06,1.7569859420563795e-05,-8.783211335879354e-06,0.008061583462887677,0.006813169047184357,-0.0002120350928873937,4,0.008057709383461406,981.7526932000183
206848,1.6406216612836234e-05,1.6015352286458412e-05,3.9086432637782584e-07,0.0073345436376353185,0.00042850818796689126,-0.00019327512124024578,0,nan,993.1478526000283
208896,9.13879423922649e-06,1.774216534390892e-05,-8.603371104682429e-06,0.009307085194013166,0.007915940962844389,-0.00021411450067245375,4,0.0077242223857962025,1001.3778968999977
210944,6.991876056047062e-06,1.5728882946300067e-05,-8.737006890253008e-06,0.008024814633472642,0.006795838150316454,-0.00018981797615468107,4,0.008394068060299771,1010.7861984000192
212992,1.2327847283475364e-05,1.865263382941928e-05,-6.324786545943919e-06,0.007449062506744717,0.004367221652483076,-0.00022510213951891414,3,0.00803482186673664,1017.5367150999955
215040,1.5547277255318603e-05,1.7316464516832004e-05,-1.7691872615134021e-06,0.007228384673314699,0.00265521464165233,-0.00020897709392087499,1,0.009754415459580315,1023.0821518000448
217088,8.996316860760611e-06,1.749042799202482e-05,-8.494111131264214e-06,0.007220354962466946,0.006513146669691947,-0.00021107650523308793,4,0.00847172629045196,1030.094734000042
219136,1.064054263005534e-05,1.9143854963764996e-05,-8.503312333709658e-06,0.008075260458740484,0.006818873858192551,-0.00023103025290651131,4,0.007818389258711773,1036.8543663000455
221184,1.7113418302827086e-05,1.7580104409098593e-05,-4.666861062715092e-07,0.00657352033127796,0.00019610557172775202,-0.00021215873059237522,0,nan,1042.1899661000352
223232,8.06426657527724e-06,1.6285235684570497e-05,-8.220969109293256e-06,0.008479478209596616,0.007469008076621106,-0.0001965321052614432,4,0.008597197786932438,1048.709087700001
225280,8.90451475244934e-06,1.7680726877506048e-05,-8.776212125056707e-06,0.00945410719533122,0.007869312596922329,-0.0002133730541634769,4,0.007827814178165287,1055.531692699995
227328,1.679955332826895e-05,1.6740151864544973e-05,5.9401463723977194e-08,0.009533651614578205,0.0005333064231147953,-0.0002020220862662981,1,0.0066847851624008935,1061.0083987000398
229376,1.0118706202322153e-05,1.8859418659633518e-05,-8.740712457311366e-06,0.008097253876760973,0.007254152899486816,-0.00022759764273454387,3,0.008956667657547218,1067.0794751000358
231424,8.68793768014463e-06,1.7153814999078932e-05,-8.465877318934298e-06,0.007249503762661352,0.006429700238199474,-0.0002070142207538593,4,0.008960520765906546,1073.9271941999905
233472,1.2822976863040576e-05,2.0793469299281425e-05,-7.970492436240849e-06,0.008074312946745635,0.00619212881815066,-0.0002509379892456093,4,0.009899850884707446,1084.9103433000273
235520,1.7350447586525326e-05,1.7434427860612502e-05,-8.398027408717608e-08,0.006662447341965273,0.0008188831598758351,-0.00021040068917892987,0,nan,1090.4351187000284
237568,8.208230055529492e-06,1.6514324127369626e-05,-8.306094071840136e-06,0.0064212664635284345,0.006859732289074466,-0.00019929677104991788,4,0.008092947601984512,1096.7613684000098
239616,9.709730703720192e-06,1.7920333219669913e-05,-8.210602515949716e-06,0.007374781055227308,0.007166848161956622,-0.0002162646511763511,4,0.008652471409065433,1103.003107000026
241664,1.9025297097910315e-05,1.9452592550038014e-05,-4.2729545212770016e-07,0.009120384327837947,0.0005175137388062523,-0.0002347561337582733,0,nan,1115.2554461000254
243712,1.0380150602687092e-05,1.9133040492646306e-05,-8.75288988995921e-06,0.007963461487739108,0.005844836858089161,-0.00023089974261992948,4,0.009058965874352311,1129.3691114000394
245760,1.0545298009276744e-05,1.8655920547603697e-05,-8.110622538326951e-06,0.008431821685094211,0.007790379112893864,-0.0002251418040135948,4,0.00959414638705746,1143.2004784000455
247808,8.601206954167092e-06,1.667311183507848e-05,-8.071904880911386e-06,0.00958395477649414,0.005690535366612945,-0.000201213039447263,4,0.008687144005039341,1157.4515928000328
249856,1.782342055966146e-05,1.75050902424677e-05,3.183303171937582e-07,0.0073918671553825765,0.0014717906713150875,-0.00021125345096499037,0,nan,1168.4095962000429
251904,9.99062900981789e-06,1.8316503723995426e-05,-8.325874714177539e-06,0.00793342717769098,0.006646993501009585,-0.00022104568258207713,4,0.008012680034250059,1182.5506601000088
253952,1.1235946275782448e-05,1.966126528690176e-05,-8.42531901111931e-06,0.008581826902853234,0.007228864319448645,-0.00023727442044941134,4,0.010156560754526915,1195.9469969000202
256000,1.8648684016879902e-05,1.8687970048344276e-05,-3.928603146437379e-08,0.008081854977739009,0.0006037297180469908,-0.00022552858109039766,0,nan,1203.031072999991
258048,1.1219924637307083e-05,1.936735557644552e-05,-8.14743093913844e-06,0.007522041916186805,0.006304501278923987,-0.0002337274841156944,4,0.009535506752376667,1209.5937215000158
260096,8.930155134505442e-06,1.690720703078111e-05,-7.977051896275668e-06,0.006951351030467869,0.006788824685832342,-0.00020403812730808023,4,0.01001166712728501,1215.9789667000296
262144,1.8368769716528095e-05,1.8473944937058302e-05,-1.0517522053020904e-07,0.007598586388212959,0.0003264816969605974,-0.00022294570132650823,0,nan,1221.1925580000388
264192,1.1218465893567291e-05,1.9689156275430934e-05,-8.470690381863641e-06,0.008587726653749645,0.006802569785116596,-0.0002376110121205195,4,0.008911076276400844,1232.8156141000218
266240,9.638886596019856e-06,1.808889176842408e-05,-8.450005172404225e-06,0.00865964117155087,0.00732854643162824,-0.00021829883521200846,4,0.009880388434804401,1246.3339644999942
268288,1.3796318758729943e-05,1.627428695051557e-05,-2.4779681917856296e-06,0.007497213983391977,0.0024146033889465976,-0.00019639997467423898,1,0.008557732802712825,1258.351048200042
270336,1.2544798374432509e-05,1.8531856176896987e-05,-5.987057802464478e-06,0.008656607094777427,0.006358930456426621,-0.00022364458085789756,3,0.007063839584905955,1271.3276395000285
272384,1.296951146390678e-05,2.1138614176728162e-05,-8.16910271282138e-06,0.009168425452161424,0.0062092081290219675,-0.00025510323749246635,4,0.009008276648873877,1285.1023906000191
274432,1.217563345418159e-05,1.9989579179990264e-05,-7.813945725808671e-06,0.00815182981044614,0.006489572465941416,-0.00024123655043297655,4,0.011750883129962985,1298.3360479000257
276480,1.723648225845521e-05,1.7828761558158897e-05,-5.922792997036865e-07,0.008674244933238498,0.0010938424434374589,-0.00021515955378828577,0,nan,1309.3929766000365
278528,9.341395422699163e-06,1.7515335928853285e-05,-8.173940506154122e-06,0.00797777625785992,0.007061457330454976,-0.00021137709709171575,4,0.008368112722559254,1322.7983744000085
280576,1.0776420270461234e-05,1.933112825478602e-05,-8.554707984324786e-06,0.007606516835079654,0.006135404042788348,-0.00023329028861348433,4,0.009394437353629933,1335.866837700014
282624,1.7982834109070423e-05,1.777793618119249e-05,2.048979278779337e-07,0.006633550538538214,0.00043297418250700856,-0.00021454618726848902,2,0.00843248407795139,1348.2979575000354
284672,1.0638988339105185e-05,1.868269360339368e-05,-8.043705264288495e-06,0.008832578143229654,0.007867609714852305,-0.00022546490434328007,2,0.009067946118443923,1360.334103000001
286720,1.0851244984175939e-05,1.9182433900192682e-05,-8.331188916016742e-06,0.008557897737999937,0.006679349360950734,-0.00023149582796736618,4,0.009422140366828428,1374.4670071
288768,1.1865881793328291e-05,1.983801850766633e-05,-7.97213671433804e-06,0.007606812915868866,0.0069354039028538695,-0.00023940749873341263,4,0.010549521184895053,1389.1019602000015
290816,1.9631213438170596e-05,1.9812660454930393e-05,-1.8144701675979756e-07,0.008599771761475443,0.0010248015252646001,-0.00023910147482402295,0,nan,1400.6441732000094
292864,1.1177273542039332e-05,1.9844854989045293e-05,-8.667581447005964e-06,0.009372559283916967,0.007680146388545708,-0.00023949000218033921,4,0.009456029191169061,1408.326211800042
294912,1.0767502096636776e-05,1.8628029094594435e-05,-7.860526997957659e-06,0.008281673710699934,0.005810184180520787,-0.00022480520673708718,4,0.009649607752117985,1414.62330560002
296960,1.6271531619595975e-05,1.661969483003849e-05,-3.481632104425137e-07,0.005796645419757546,0.0004996483584171053,-0.00020056839686052923,0,nan,1422.0637039000285
299008,1.2267356657859367e-05,2.033939176900291e-05,-8.072035111143544e-06,0.008209678680191557,0.006394966706327768,-0.00024545812916215324,4,0.007989248471900395,1428.2205089000054
301056,9.713737702548879e-06,1.8202536790522235e-05,-8.48879908797336e-06,0.008396446128441006,0.007836911864108655,-0.00021967031646521475,4,0.010822247138573951,1436.5038607000024
303104,1.4110169801426436e-05,1.8140025059087586e-05,-4.029855257661148e-06,0.008754023346518112,0.0029999471675751974,-0.00021891591766986726,2,0.0077740466399192285,1442.3526034000097
305152,1.5714003229729603e-05,2.0382625214901853e-05,-4.668621985172252e-06,0.007461017732772721,0.004092197782876824,-0.00024597987538092466,2,0.009836696826043698,1448.0776888999972
307200,1.1496809920378465e-05,1.9496352223150722e-05,-7.99954230277226e-06,0.0074382551257683085,0.007225880761835972,-0.00023528423054784215,4,0.010650217265486515,1454.5342423000257
309248,7.685243392400976e-06,1.6235777648979204e-05,-8.550534256578226e-06,0.006758500472847831,0.006721227197859704,-0.0001959352399752956,4,0.008219989429106962,1461.022088000027
311296,2.106342621543179e-05,2.1075871342957843e-05,-1.2445127526050858e-08,0.008708555002604871,0.001085400357288014,-0.00025434604972743855,0,nan,1466.5258576000342
313344,1.241449524407881e-05,2.0181439783362114e-05,-7.7669445392833e-06,0.009035549717830528,0.007344947774947856,-0.00024355194635525512,4,0.01068531148850106,1472.8056342999917
315392,1.1600436677317597e-05,1.969975493376276e-05,-8.09931825644516e-06,0.009225788308527551,0.005899809086063533,-0.00023773891795346203,4,0.010153243922353424,1479.203791500011
317440,2.013846581374554e-05,2.0560219913386803e-05,-4.217540996412672e-07,0.007259438645864335,0.00032692323284980217,-0.0002481231087152501,0,nan,1486.2185534000164
319488,1.2675169848095674e-05,2.0431480645736988e-05,-7.75631079764131e-06,0.007699837471627955,0.006612639669058435,-0.00024656946836327127,4,0.010532416148098536,1498.1408214000403
321536,1.016803366048025e-05,1.8683486137635644e-05,-8.515452477155393e-06,0.007628728380995292,0.006524263574012624,-0.00022547446873805345,4,0.010646259560006584,1504.3391148000374
323584,1.8455785907690236e-05,2.052391056765738e-05,-2.068124659967147e-06,0.007168026388002667,0.0015313660761341536,-0.0002476849233370901,1,0.010980356530803363,1512.5820689999964
325632,1.2458559399352688e-05,1.8857313645822766e-05,-6.3987542464700794e-06,0.008044180457420825,0.006101254631373061,-0.0002275722391847369,3,0.01023818000752374,1521.0375716999988
