# budget_1003520:us:R3_P1:s201
# job: {"algorithm": "PPO", "batch_completion_weight": 1000.0, "batch_size": 64, "candidate": "R3", "deadline_bucket_edges": [1, 3, 6, 12, 24], "evaluation_objective": {"batch_completion_weight": 1000.0, "full_dollar_cost_unchanged": true, "service_backlog_weight": 1000.0}, "gae_lambda": 0.99, "gamma": 1.0, "job_fingerprint": "2538945debabf10db0200c389b69ffec2827434456050d81646726b93151ef24", "learning_rate": 0.0003, "learning_rate_schedule": "linear", "n_epochs": 10, "n_steps": 2048, "net_arch": [128, 128], "normalize_observations": false, "protocol_sha256": "afcdacc992bdf9ba219fab251a2576812e0180aa189da49994056d935b549dda", "region": "us", "seed": 201, "service_backlog_weight": 700.0, "stage": "budget_1003520", "subtract_idle_cost": false, "target_kl": 0.02, "timesteps": 1003520, "train_scenario": "env/scenarios/us_model_v2_2025.yaml", "urgency_potential_weight": 0.0, "variant": "P1"}
# command: C:\Python314\python.exe train_v3.py --scenario C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\env\scenarios\us_model_v2_2025.yaml --model-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v3_reward_sweep\_tmp\budget_1003520_us_R3_P1_s201_782def3d44984e32b3778a28579c3674\model.zip --diagnostics-path C:\Users\jagal\copilot-worktrees\dc-energy-joint-optimization\jagal-microsoft-literate-umbrella\models\ppo_v3_reward_sweep\_tmp\budget_1003520_us_R3_P1_s201_782def3d44984e32b3778a28579c3674\training.json --timesteps 1003520 --seed 201 --lr 0.0003 --lr-schedule linear --n-steps 2048 --batch-size 64 --n-epochs 10 --gamma 1.0 --gae-lambda 0.99 --net-arch 128 128 --peak-penalty-weight 0.015 --service-backlog-weight 700.0 --batch-completion-weight 1000.0 --reward-scale 0.0001 --urgency-potential-weight 0.0 --deadline-bucket-edges 1 3 6 12 24 --target-kl 0.02
# started: 2026-08-06T15:57:06.950045+00:00

Using cpu device
-----------------------------
| time/              |      |
| time/                   |             |
|    fps                  | 310         |
|    iterations           | 8           |
|    time_elapsed         | 52          |
|    total_timesteps      | 16384       |
| train/                  |             |
|    approx_kl            | 0.010367061 |
|    clip_fraction        | 0.0986      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.9       |
|    explained_variance   | 0.581       |
|    learning_rate        | 0.000296    |
|    loss                 | 2.31        |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.0134     |
|    std                  | 0.989       |
|    value_loss           | 8.59        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -698        |
| time/                   |             |
|    fps                  | 309         |
|    iterations           | 9           |
|    time_elapsed         | 59          |
|    total_timesteps      | 18432       |
| train/                  |             |
|    approx_kl            | 0.012219078 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.9       |
|    explained_variance   | 0.765       |
|    learning_rate        | 0.000295    |
|    loss                 | 1.43        |
|    n_updates            | 80          |
|    policy_gradient_loss | -0.0152     |
|    std                  | 0.986       |
|    value_loss           | 6.42        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -698       |
| time/                   |            |
|    fps                  | 305        |
|    iterations           | 10         |
|    time_elapsed         | 67         |
|    total_timesteps      | 20480      |
| train/                  |            |
|    approx_kl            | 0.00817176 |
|    clip_fraction        | 0.0757     |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.8      |
|    explained_variance   | 0.11       |
|    learning_rate        | 0.000294   |
|    loss                 | 28.4       |
|    n_updates            | 90         |
|    policy_gradient_loss | -0.00881   |
|    std                  | 0.985      |
|    value_loss           | 69.6       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -698        |
| time/                   |             |
|    fps                  | 311         |
|    iterations           | 11          |
|    time_elapsed         | 72          |
|    total_timesteps      | 22528       |
| train/                  |             |
|    approx_kl            | 0.017023358 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.0719      |
|    learning_rate        | 0.000294    |
|    loss                 | 1.56        |
|    n_updates            | 95          |
|    policy_gradient_loss | -0.00544    |
|    std                  | 0.985       |
|    value_loss           | 22.8        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.04
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -698       |
| time/                   |            |
|    fps                  | 316        |
|    iterations           | 12         |
|    time_elapsed         | 77         |
|    total_timesteps      | 24576      |
| train/                  |            |
|    approx_kl            | 0.03654022 |
|    clip_fraction        | 0.125      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.8      |
|    explained_variance   | 0.323      |
|    learning_rate        | 0.000293   |
|    loss                 | 2.23       |
|    n_updates            | 101        |
|    policy_gradient_loss | -0.00258   |
|    std                  | 0.984      |
|    value_loss           | 14.8       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -698        |
| time/                   |             |
|    fps                  | 312         |
|    iterations           | 13          |
|    time_elapsed         | 85          |
|    total_timesteps      | 26624       |
| train/                  |             |
|    approx_kl            | 0.015192542 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.6         |
|    learning_rate        | 0.000293    |
|    loss                 | 1.16        |
|    n_updates            | 111         |
|    policy_gradient_loss | -0.0138     |
|    std                  | 0.985       |
|    value_loss           | 7.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -700        |
| time/                   |             |
|    fps                  | 303         |
|    iterations           | 14          |
|    time_elapsed         | 94          |
|    total_timesteps      | 28672       |
| train/                  |             |
|    approx_kl            | 0.013854594 |
|    clip_fraction        | 0.128       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.591       |
|    learning_rate        | 0.000292    |
|    loss                 | 2.37        |
|    n_updates            | 121         |
|    policy_gradient_loss | -0.0134     |
|    std                  | 0.983       |
|    value_loss           | 12.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -700        |
| time/                   |             |
|    fps                  | 300         |
|    iterations           | 15          |
|    time_elapsed         | 102         |
|    total_timesteps      | 30720       |
| train/                  |             |
|    approx_kl            | 0.011392512 |
|    clip_fraction        | 0.0876      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | -0.0915     |
|    learning_rate        | 0.000291    |
|    loss                 | 1.64        |
|    n_updates            | 131         |
|    policy_gradient_loss | -0.0108     |
|    std                  | 0.981       |
|    value_loss           | 31.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -700       |
| time/                   |            |
|    fps                  | 299        |
|    iterations           | 16         |
|    time_elapsed         | 109        |
|    total_timesteps      | 32768      |
| train/                  |            |
|    approx_kl            | 0.01416385 |
|    clip_fraction        | 0.115      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.8      |
|    explained_variance   | 0.663      |
|    learning_rate        | 0.000291   |
|    loss                 | 1.3        |
|    n_updates            | 141        |
|    policy_gradient_loss | -0.0146    |
|    std                  | 0.977      |
|    value_loss           | 12.7       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -700        |
| time/                   |             |
|    fps                  | 299         |
|    iterations           | 17          |
|    time_elapsed         | 116         |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.008283347 |
|    clip_fraction        | 0.0635      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.349       |
|    learning_rate        | 0.00029     |
|    loss                 | 4.72        |
|    n_updates            | 151         |
|    policy_gradient_loss | -0.0109     |
|    std                  | 0.977       |
|    value_loss           | 16.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -702        |
| time/                   |             |
|    fps                  | 298         |
|    iterations           | 18          |
|    time_elapsed         | 123         |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.010058707 |
|    clip_fraction        | 0.0799      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | -0.284      |
|    learning_rate        | 0.00029     |
|    loss                 | 11.5        |
|    n_updates            | 161         |
|    policy_gradient_loss | -0.0123     |
|    std                  | 0.978       |
|    value_loss           | 27.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -702         |
| time/                   |              |
|    fps                  | 291          |
|    iterations           | 19           |
|    time_elapsed         | 133          |
|    total_timesteps      | 38912        |
| train/                  |              |
|    approx_kl            | 0.0057859644 |
|    clip_fraction        | 0.033        |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.8        |
|    explained_variance   | 0.654        |
|    learning_rate        | 0.000289     |
|    loss                 | 73.1         |
|    n_updates            | 171          |
|    policy_gradient_loss | -0.00946     |
|    std                  | 0.978        |
|    value_loss           | 108          |
------------------------------------------
Early stopping at step 4 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -702        |
| time/                   |             |
|    fps                  | 294         |
|    iterations           | 20          |
|    time_elapsed         | 139         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.018823363 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.392       |
|    learning_rate        | 0.000288    |
|    loss                 | 1.79        |
|    n_updates            | 176         |
|    policy_gradient_loss | -0.00653    |
|    std                  | 0.978       |
|    value_loss           | 23.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -702        |
| time/                   |             |
|    fps                  | 293         |
|    iterations           | 21          |
|    time_elapsed         | 146         |
|    total_timesteps      | 43008       |
| train/                  |             |
|    approx_kl            | 0.010874912 |
|    clip_fraction        | 0.088       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.651       |
|    learning_rate        | 0.000288    |
|    loss                 | 5.89        |
|    n_updates            | 186         |
|    policy_gradient_loss | -0.00969    |
|    std                  | 0.979       |
|    value_loss           | 22.7        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -704       |
| time/                   |            |
|    fps                  | 290        |
|    iterations           | 22         |
|    time_elapsed         | 155        |
|    total_timesteps      | 45056      |
| train/                  |            |
|    approx_kl            | 0.00723039 |
|    clip_fraction        | 0.0475     |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.8      |
|    explained_variance   | 0.594      |
|    learning_rate        | 0.000287   |
|    loss                 | 11.2       |
|    n_updates            | 196        |
|    policy_gradient_loss | -0.0104    |
|    std                  | 0.979      |
|    value_loss           | 47.4       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -704         |
| time/                   |              |
|    fps                  | 286          |
|    iterations           | 23           |
|    time_elapsed         | 164          |
|    total_timesteps      | 47104        |
| train/                  |              |
|    approx_kl            | 0.0059093693 |
|    clip_fraction        | 0.0446       |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.8        |
|    explained_variance   | 0.818        |
|    learning_rate        | 0.000287     |
|    loss                 | 25.2         |
|    n_updates            | 206          |
|    policy_gradient_loss | -0.00952     |
|    std                  | 0.979        |
|    value_loss           | 69.1         |
------------------------------------------
Early stopping at step 2 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -704        |
| time/                   |             |
|    fps                  | 287         |
|    iterations           | 24          |
|    time_elapsed         | 170         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.015051697 |
|    clip_fraction        | 0.121       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.233       |
|    learning_rate        | 0.000286    |
|    loss                 | 2.43        |
|    n_updates            | 209         |
|    policy_gradient_loss | -0.00423    |
|    std                  | 0.978       |
|    value_loss           | 27.1        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -704        |
| time/                   |             |
|    fps                  | 292         |
|    iterations           | 25          |
|    time_elapsed         | 175         |
|    total_timesteps      | 51200       |
| train/                  |             |
|    approx_kl            | 0.012984162 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.377       |
|    learning_rate        | 0.000285    |
|    loss                 | 36.3        |
|    n_updates            | 210         |
|    policy_gradient_loss | 0.00448     |
|    std                  | 0.978       |
|    value_loss           | 72.7        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -704        |
| time/                   |             |
|    fps                  | 297         |
|    iterations           | 26          |
|    time_elapsed         | 179         |
|    total_timesteps      | 53248       |
| train/                  |             |
|    approx_kl            | 0.011687489 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.8       |
|    explained_variance   | 0.657       |
|    learning_rate        | 0.000285    |
|    loss                 | 12.2        |
|    n_updates            | 211         |
|    policy_gradient_loss | 0.00594     |
|    std                  | 0.978       |
|    value_loss           | 34          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -710        |
| time/                   |             |
|    fps                  | 295         |
|    iterations           | 27          |
|    time_elapsed         | 187         |
|    total_timesteps      | 55296       |
| train/                  |             |
|    approx_kl            | 0.013017221 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | -0.0424     |
|    learning_rate        | 0.000284    |
|    loss                 | 3.96        |
|    n_updates            | 221         |
|    policy_gradient_loss | -0.00965    |
|    std                  | 0.976       |
|    value_loss           | 22.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -710         |
| time/                   |              |
|    fps                  | 295          |
|    iterations           | 28           |
|    time_elapsed         | 194          |
|    total_timesteps      | 57344        |
| train/                  |              |
|    approx_kl            | 0.0062008435 |
|    clip_fraction        | 0.0541       |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.7        |
|    explained_variance   | 0.873        |
|    learning_rate        | 0.000283     |
|    loss                 | 14.4         |
|    n_updates            | 231          |
|    policy_gradient_loss | -0.00976     |
|    std                  | 0.974        |
|    value_loss           | 46           |
------------------------------------------
Early stopping at step 2 due to reaching max kl: 0.04
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -710        |
| time/                   |             |
|    fps                  | 299         |
|    iterations           | 29          |
|    time_elapsed         | 198         |
|    total_timesteps      | 59392       |
| train/                  |             |
|    approx_kl            | 0.012628541 |
|    clip_fraction        | 0.0868      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.454       |
|    learning_rate        | 0.000283    |
|    loss                 | 7.27        |
|    n_updates            | 234         |
|    policy_gradient_loss | -0.00424    |
|    std                  | 0.975       |
|    value_loss           | 37.7        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.03
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 8.93e+03   |
|    ep_rew_mean          | -710       |
| time/                   |            |
|    fps                  | 301        |
|    iterations           | 30         |
|    time_elapsed         | 203        |
|    total_timesteps      | 61440      |
| train/                  |            |
|    approx_kl            | 0.02297998 |
|    clip_fraction        | 0.175      |
|    clip_range           | 0.2        |
|    entropy_loss         | -16.7      |
|    explained_variance   | 0.635      |
|    learning_rate        | 0.000282   |
|    loss                 | 2.31       |
|    n_updates            | 240        |
|    policy_gradient_loss | -0.00874   |
|    std                  | 0.978      |
|    value_loss           | 15.6       |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -713        |
| time/                   |             |
|    fps                  | 302         |
|    iterations           | 31          |
|    time_elapsed         | 209         |
|    total_timesteps      | 63488       |
| train/                  |             |
|    approx_kl            | 0.025663808 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.746       |
|    learning_rate        | 0.000282    |
|    loss                 | 1.89        |
|    n_updates            | 248         |
|    policy_gradient_loss | -0.013      |
|    std                  | 0.976       |
|    value_loss           | 7.16        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -713        |
| time/                   |             |
|    fps                  | 302         |
|    iterations           | 32          |
|    time_elapsed         | 217         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.004043704 |
|    clip_fraction        | 0.062       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.552       |
|    learning_rate        | 0.000281    |
|    loss                 | 33.7        |
|    n_updates            | 258         |
|    policy_gradient_loss | -0.00513    |
|    std                  | 0.976       |
|    value_loss           | 134         |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -713        |
| time/                   |             |
|    fps                  | 304         |
|    iterations           | 33          |
|    time_elapsed         | 222         |
|    total_timesteps      | 67584       |
| train/                  |             |
|    approx_kl            | 0.015274154 |
|    clip_fraction        | 0.0664      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.0162      |
|    learning_rate        | 0.00028     |
|    loss                 | 3.52        |
|    n_updates            | 262         |
|    policy_gradient_loss | -0.00306    |
|    std                  | 0.975       |
|    value_loss           | 36.2        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -713        |
| time/                   |             |
|    fps                  | 305         |
|    iterations           | 34          |
|    time_elapsed         | 227         |
|    total_timesteps      | 69632       |
| train/                  |             |
|    approx_kl            | 0.013694962 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.541       |
|    learning_rate        | 0.00028     |
|    loss                 | 1.16        |
|    n_updates            | 266         |
|    policy_gradient_loss | -0.00577    |
|    std                  | 0.974       |
|    value_loss           | 17.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -713        |
| time/                   |             |
|    fps                  | 305         |
|    iterations           | 35          |
|    time_elapsed         | 234         |
|    total_timesteps      | 71680       |
| train/                  |             |
|    approx_kl            | 0.015968585 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.873       |
|    learning_rate        | 0.000279    |
|    loss                 | 1.93        |
|    n_updates            | 276         |
|    policy_gradient_loss | -0.0104     |
|    std                  | 0.97        |
|    value_loss           | 6.8         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 8.93e+03     |
|    ep_rew_mean          | -713         |
| time/                   |              |
|    fps                  | 304          |
|    iterations           | 36           |
|    time_elapsed         | 241          |
|    total_timesteps      | 73728        |
| train/                  |              |
|    approx_kl            | 0.0030585309 |
|    clip_fraction        | 0.0511       |
|    clip_range           | 0.2          |
|    entropy_loss         | -16.7        |
|    explained_variance   | 0.742        |
|    learning_rate        | 0.000279     |
|    loss                 | 23.8         |
|    n_updates            | 286          |
|    policy_gradient_loss | -0.000265    |
|    std                  | 0.97         |
|    value_loss           | 125          |
------------------------------------------
Early stopping at step 3 due to reaching max kl: 0.04
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -713        |
| time/                   |             |
|    fps                  | 305         |
|    iterations           | 37          |
|    time_elapsed         | 247         |
|    total_timesteps      | 75776       |
| train/                  |             |
|    approx_kl            | 0.020067437 |
|    clip_fraction        | 0.0593      |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.0038      |
|    learning_rate        | 0.000278    |
|    loss                 | 2.17        |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.004      |
|    std                  | 0.971       |
|    value_loss           | 22.5        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.03
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.93e+03    |
|    ep_rew_mean          | -713        |
| time/                   |             |
|    fps                  | 307         |
|    iterations           | 38          |
|    time_elapsed         | 252         |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.012283334 |
|    clip_fraction        | 0.17        |
|    clip_range           | 0.2         |
|    entropy_loss         | -16.7       |
|    explained_variance   | 0.0333      |
|    learning_rate        | 0.000277    |
|    loss                 | 30          |
|    n_updates            | 291         |
|    policy_gradient_loss | 0.00289     |
|    std                  | 0.972       |
|    value_loss           | 68.5        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.03
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 8.93e+03  |
|    ep_rew_mean          | -713      |
| time/                   |           |
|    fps                  | 307       |
